序号,采购人,合同名称,分类,理由
13054,江苏出入境检验检疫局,中央单位批量集中采购简易合同,合规能力,出入境检验检疫
13055,安徽工业经济职业技术学院,安徽工业经济职业技术学院数字化校园建设第2包万方数据资源库,协调能力,高等教育
13056,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心路由器模块采购项目,协调能力,民航管理
13057,安徽省环境保护宣传教育中心,绿色安徽电视专栏节目第2包,协调能力,环境宣传
13058,中国青年政治学院,北京市建设工程施工专业承包合同,协调能力,高等教育
13059,中央电视台,央视总部园区钥匙管理,协调能力,媒体运营
13060,中央电视台,证件耗材,协调能力,媒体运营
13061,合肥市行政服务中心,合肥市政务服务中心工商代理中介服务外包,协调能力,政府服务
13062,中国特种设备检测研究院,气瓶振动试验系统设备改造,合规能力,特种设备检测
13063,甘肃省档案局,甘肃省档案局安防监控系统改造项目（包二）合同协议书,协调能力,档案管理
13064,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购第17包,协调能力,高等教育
13065,甘肃省气象信息与技术装备保障中心,甘肃省气象局交通自动气象站新型风塔建设项目,协调能力,气象服务
13066,安徽新闻出版职业技术学院,安徽新闻出版职业技术学院教学及管理软件采购第1包：包装特效软件,协调能力,高等教育
13067,兰州大学第一医院,兰州大学第一医院进口麻醉机等医疗设备项目,协调能力,医疗卫生
13068,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,政府采购
13069,合肥市公安局,合肥市公安局移动警务室采购,合规能力,公安执法
13070,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心时钟设备采购项目,协调能力,民航管理
13071,安徽省基础测绘信息中心,安徽省基础测绘信息中心数字城市设备及软件采购第1包,提取能力,测绘服务
13072,甘肃省白龙江林业管理局,甘肃省白龙江林区森林重点火险区综合治理三期工程项目供货合同,协调能力,林业管理
13073,江苏出入境检验检疫局,中央单位批量集中采购简易合同,合规能力,出入境检验检疫
13074,中央国家机关政府采购中心,花都局2015年12月台式计算机采购合同,协调能力,政府采购
13075,中国传媒大学,2015第048号广告学院视音频制作及多媒体展示设备采购合同,协调能力,高等教育
13076,临泽县中医医院,临泽县中医医院数字X射线胃肠系统采购项目,协调能力,医疗卫生
13077,甘肃省白银监狱,甘肃省白银监狱生活用燃煤项目供货合同,合规能力,监狱系统
13078,陇西县教育体育局,陇西县教育体育局学前教育设备采购项目（二次）,协调能力,学前教育
13079,兰州资源环境职业技术学院,兰州资源环境职业技术学院气象系综合观测实训室政府采购项目政府采购合同,协调能力,高等教育
13080,敦煌市农业技术推广中心,酒泉市敦煌市膜下滴灌水肥一体化技术采购项目,协调能力,农业技术推广
13081,合肥铁路运输检察院,合肥铁路运输检察院办案办公设备采购,合规能力,检察系统
13082,安徽省农业委员会,十三届国际农交会安徽展区展厅搭建第2包,协调能力,农业管理
13083,安徽工业经济职业技术学院,安徽工业经济职业技术学院新建主楼办公及实训设备采购第2包：无纸化办公及实训设备采购,协调能力,高等教育
13084,安徽电子信息职业技术学院,安徽电子信息职业技术学院实训楼工程造价咨询第2包,协调能力,高等教育
13085,安徽省体育科学技术研究所,安徽省体育科学技术研究所运动康复测试设备采购,协调能力,体育科研
13086,中央电视台,音频系统,协调能力,媒体运营
13087,安徽省安全生产宣传教育中心,铸安行动安全宣传片制作,协调能力,安全生产
13088,安徽工业经济职业技术学院,安徽工业经济职业技术学院数字化校园建设第3包"龙源"电子期刊阅览室,协调能力,高等教育
13089,甘肃省疾病预防控制中心,甘肃省疾病预防控制中心宣传材料印刷政府采购项目供货合同,协调能力,疾病防控
13090,酒泉市人民医院,酒泉市人民医院急诊内科大楼部分装修工程及实木一体化洗面镜柜购置安装采购项目,协调能力,医疗卫生
13091,青海省国家税务局,青海省国家税务局普通发票印制项目合同,提取能力,税务系统
13092,安徽大学,安徽大学实验室设备第5包,协调能力,高等教育
13093,甘肃省白龙江林业管理局,甘肃省白龙江林区森林重点火险区综合治理三期工程项目供货合同,协调能力,林业管理
13094,嘉峪关市公安局,嘉峪关市公安局警用摩托车采购合同,合规能力,公安执法
13095,安徽省安全生产宣传教育中心,《守住红线、安全发展》公益广告制作,协调能力,安全生产
13096,临泽县大中型水库移民后期扶持项目办公室,临泽县2015年大中型水库移民后期扶持建设项目倪家营马郡村渠道衬砌工程施工合同包二,协调能力,水利管理
13097,中央国家机关政府采购中心,皇岗海关2015年12月多功能一体机采购项目合同,提取能力,海关执法
13098,安徽工业经济职业技术学院,安徽工业经济职业技术学院数字化校园建设第4包环球英语多媒体资源库,协调能力,高等教育
13099,广州市国家税务局,广州市政府采购合同,提取能力,税务系统
13100,合肥学院,合肥学院综合实验楼及附属工程监理,协调能力,高等教育
13101,国家测绘地理信息局第一大地测量队,中央国家机关政府采购网上竞价合同,提取能力,测绘服务
13102,安徽新闻出版职业技术学院,安徽新闻出版职业技术学院实训楼网络改造及课程数字化建设第2包：实训楼网络改造,协调能力,高等教育
13103,敦煌市医院,酒泉市敦煌市医院透析中心水处理系统采购安装项目,协调能力,医疗卫生
13104,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心存储设备采购项目,协调能力,民航管理
13105,中国电子口岸数据中心,采购合同,提取能力,海关执法
13106,厦门、新疆、甘肃、海南、内蒙古、青海、四川、西藏、浙江等省（市、区、县）气象局,自动放球系统订购合同书,协调能力,气象服务
13107,新疆维吾尔自治区气象技术装备保障中心,新疆温雨两要素区域自动气象站采购项目合同书,协调能力,气象服务
13108,甘肃省人民检察院,全省检察机关服装项目政府采购合同,合规能力,检察系统
13109,国家测绘地理信息局测绘标准化研究所,中央单位批量集中采购简易合同,提取能力,测绘服务
13110,临泽县大中型水库移民后期扶持项目办公室,临泽县2015年大中型水库移民后期扶持建设项目新华镇明泉村渠道衬砌工程施工合同包三,协调能力,水利管理
13111,甘肃省博物馆,甘肃省博物馆文物保护中心维修项目施工合同,协调能力,博物馆管理
13112,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心服务器采购项目,协调能力,民航管理
13113,中国纤维检验局,中国纤维检验局棉花质量信息管理系统运行维护服务合同书,合规能力,纤维检验
13114,中国传媒大学,2015第044号播音学院环绕声混音棚采购合同,协调能力,高等教育
13115,国家测绘地理信息局第一大地测量队,中央国家机关采购网上竞价合同,提取能力,测绘服务
13116,合肥市包河区民政局,包河区民政局社工及为老协理员服务外包第4包,协调能力,民政服务
13117,安徽省第四测绘院,安徽省第四测绘院测绘设备采购第2包,提取能力,测绘服务
13118,无供应商,采购和改造市第三中学学生宿舍置物柜合同,协调能力,基础教育
13119,山西省气象局,2015年自动气象站及备件采购合同书,协调能力,气象服务
13120,中国传媒大学,2015第059号图书馆2016中外文数据库采购第2包,协调能力,高等教育
13121,宿州学院,宿州学院教学仪器设备采购第23包,协调能力,高等教育
13122,兰州理工大学,兰州理工大学图书馆中文电子图书采购项目采购合同,协调能力,高等教育
13123,安徽国风塑业股份有限公司,安徽国风塑业股份有限公司预涂基膜车间钢材采购,协调能力,国有企业
13124,重庆市气象信息与技术保障中心,自动土壤水分观测仪采购合同,协调能力,气象服务
13125,中国气象局上海台风研究所,供货协议,协调能力,气象服务
13126,临泽县新华镇大寨村村民委员会,临泽县大寨村互助老人幸福院等、老年日间照料工程、房屋土建工程、室内采暖及给排水工程施工合同,协调能力,养老服务
13127,合肥城市轨道交通有限公司,合肥市轨道交通1号线滨湖车辆段控制中心楼宇弱电系统及气体灭火系统集成,协调能力,公共交通
13128,中国科学院西安光学精密机械研究所,高灵敏度温度测试仪,协调能力,科学研究
13129,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心AdobeAcrobatProfessionalXI采购项目,协调能力,民航管理
13130,国家测绘地理信息局第一地理信息制图院,中央国家机关政府采购网上竞价合同,提取能力,测绘服务
13131,国家税务总局,国家税务总局RED系统升级版全国推广项目技术合同书,提取能力,税务系统
13132,敦煌市农业综合开发办公室,酒泉市敦煌市2015年省级财政资金敦煌市肃州镇高标准农田建设项目,协调能力,农业开发
13133,安徽省射击运动管理中心,安徽省射击运动管理中心公寓、大院环境改造工程第1包,协调能力,体育管理
13134,民乐县民联乡人民政府,张掖市民乐县民联敬老院维修项目,协调能力,养老服务
13135,安徽省无线电管理委员会办公室宿州管理处,安徽省无线电管理委员会办公室宿州管理处专用设备采购,协调能力,无线电管理
13136,合肥市庐阳区教育体育局,庐阳区两所学校3D创客实验室设施设备采购安装,协调能力,基础教育
13137,中国林业科学研究院亚热带林业实验中心,设备购置合同,协调能力,林业科研
13138,桂林市国家税务局,合同,提取能力,税务系统
13139,中国传媒大学,2015第041号播音学院对白拟音棚采购合同,协调能力,高等教育
13140,中国传媒大学,2015第059号图书馆2016中外文数据库采购第1包合同,协调能力,高等教育
13141,合肥市地方税务局蜀山区分局,合肥市蜀山区地方税务局办公设备和家具采购,提取能力,税务系统
13142,合肥市重点工程建设管理局,中共合肥历史陈列馆升级改造设计,协调能力,市政建设
13143,安徽省矿产资源储量评审中心,安徽省矿产资源储量评审中心资源利用调查与发布成果印刷,协调能力,矿产管理
13144,合肥市排水管理办公室,合肥市南淝河防洪完善工程及西李郢雨水泵站扩建工程设计,协调能力,市政排水
13145,高台县人民医院,高台县人民医院2015年冬季取暖锅炉用煤买卖合同,协调能力,医疗卫生
13146,甘肃省高级人民法院,甘肃省高级人民法院法官服配饰（领带、腰带、标志）,合规能力,法院系统
13147,敦煌市人民检察院,酒泉市敦煌市廉政警示教育基地补充互动及中央控制设备配置采购项目,合规能力,检察系统
13148,临泽县城市环境卫生管理大队,临泽县城市环境卫生管理大队5吨摆臂车、5吨垃圾压缩车采购合同,协调能力,城市管理
13149,兰州大学第一医院,兰州大学第一医院进口麻醉机等医疗设备项目,协调能力,医疗卫生
13150,甘肃省建材科研设计院,甘肃省建材科研设计院检测分院办公室装修项目合同书,协调能力,建材科研
13151,甘肃省福利彩票发行管理中心,甘肃省福利彩票发行管理中心福利彩票专用存储袋采购项目供货合同,协调能力,福利彩票
13152,甘肃省档案局,甘肃省档案局安防监控系统改造项目（包一）合同协议书,协调能力,档案管理
13153,重庆市气象信息与技术保障中心,重庆市气象局新型自动气象站采购项目合同协议书,协调能力,气象服务
13154,安徽省质量技术监督局,安徽省质量技术监督局电子档案升级与OA软件系统接口开发,合规能力,质量监督
13155,合肥市包河区大圩镇人民政府,大圩美食村二期改造工程设计及造价咨询服务,协调能力,乡镇管理
13156,中央国家机关政府采购中心,花都局2015年8台打印机采购合同,协调能力,政府采购
13157,安徽省高级人民法院,安徽省高级人民法院机关办公楼电梯更换,合规能力,法院系统
13158,海关总署物资装备采购中心,海关总署2015年行邮X光机、人体X光机合同书,提取能力,海关执法
13159,安徽省造林经营总站,安徽省造林经营总站综合管理平台及配套设备,协调能力,林业管理
13160,安徽财经大学,安徽财经大学数字资源、图书资料第25包,协调能力,高等教育
13161,安徽大学,安徽大学数据库采购第22包,协调能力,高等教育
13162,中国科学院软件研究所,中国科学院软件研究所作业调度管理系统专业软件采购项目,协调能力,科学研究
13163,合肥市军队离退休干部第三休养所,军休三所院内雨污分流改造工程监理,协调能力,退休干部服务
13164,合肥市行政服务中心,合肥市政务服务中心工商代理中介服务外包,协调能力,政府服务
13165,安徽省书画院,安徽省书画院《新安艺舟》院刊,协调能力,文艺工作
13166,大连市国家税务局,大连市国家税务局数据中心施工合同,提取能力,税务系统
13167,国家税务总局,国家税务总局绩效考核软件技术服务与升级完善项目技术合同书,提取能力,税务系统
13168,淮北师范大学,淮北师范大学2015年中央财政专项设备采购第1包:新闻传播学教学实验平台建设,协调能力,高等教育
13169,中共安徽省委组织部,安徽省委组织部干部信息数据平台建设,协调能力,组织工作
13170,钦州港经济技术开发区国家税务局,采购合同书,提取能力,税务系统
13171,淮北师范大学,淮北师范大学2015提升计划及振兴计划设备采购第25包,协调能力,高等教育
13172,海关总署物资装备采购中心,海关总署2015年行邮X光机采购合同书,提取能力,海关执法
13173,巢湖市第二人民医院,巢湖市第二人民医院双极电凝采购,协调能力,医疗卫生
13174,合肥高新股份有限公司,合肥创新产业园二期项目J区室内装修工程设计,协调能力,产业园区
13175,合肥市包河区住房和城乡建设局,包河区管道液化气置换项目市政、绿化配套工程监理,协调能力,住房建设
13176,国家测绘地理信息局陕西基础地理信息中心,国家测绘地理信息局陕西基础地理信息中心硬盘采购,提取能力,测绘服务
13177,中国传媒大学,2015第073号新闻传播学部音频实验平台采购合同,协调能力,高等教育
13178,江苏省无锡市国家税务局,电梯销售及安装合同,提取能力,税务系统
13179,华北科技学院,华北科技学院高精度全站仪、数字水准仪采购项目(第二包),协调能力,高等教育
13180,安徽交通职业技术学院,安徽交通职业技术学院学生活动中心设备及学工系统采购第2包,协调能力,高等教育
13181,安徽科技学院,安徽科技学院专用仪器仪表设备采购第5包：生化类1,协调能力,高等教育
13182,铜陵学院,铜陵学院各实验室及智电实验室设备采购第12包,协调能力,高等教育
13183,甘肃省公安厅,甘肃省公安厅厅机关大院清扫保洁服务第二次竟争性谈判项目采购合同,合规能力,公安执法
13184,巢湖市住房和城乡建设局,巢湖市内城水系综合治理（截污治污）工程湖光、岗岭、光明、健康西路泵站10KV供电工程监理,协调能力,住房建设
13185,安徽国际商务职业学院,安徽国际商务职业学院数字化校园建设软件采购第5包,协调能力,高等教育
13186,甘肃省审计厅,甘肃省审计厅社保审计分析系统及OA改造项目政府采购合同,协调能力,审计监督
13187,国务院国有资产监督管理委员会新闻中心,国资委新闻中心中央企业全流程舆情管理系统总集成项目合同,协调能力,国资监管
13188,国家气候中心,气象灾害信息管理系统（一期）技术开发合同,协调能力,气象服务
13189,武威市凉州区高坝镇中心卫生院,武威市凉州区高坝镇中心卫生院医疗设备采购项目,协调能力,医疗卫生
13190,安徽省白湖监狱管理分局,安徽省白湖监狱管理分局振兴监区配套设备采购第8包,合规能力,监狱系统
13191,安徽工业经济职业技术学院,安徽工业经济职业技术学院数字化校园建设第1包中国"知网"数据库,协调能力,高等教育
13192,安徽财经大学,安徽财经大学教学实验设备第10包,协调能力,高等教育
13193,国家气象信息中心,气象行政审批网上平台（一期）合同书,协调能力,气象服务
13194,安徽省经济研究院,国家自然资源与地理空间信息库安徽省级试点软、硬件设备采购第3包,协调能力,经济研究
13195,安徽省计量科学研究院,安徽省计量科学研究院计量仪器采购第6包,合规能力,计量检测
13196,安徽省地质调查院,安徽省地质调查院设备采购第4包,协调能力,地质调查
13197,湖北省大冶市国家税务局,湖北省建设工程施工合同,提取能力,税务系统
13198,佛山市禅城区国家税务局,佛山市禅城区国家税务局南庄税务分局综合业务办公用房维修建设工程施工合同,提取能力,税务系统
13199,安徽省农业委员会,第一、二批省级现代农业示范区考核第三方,协调能力,农业管理
