序号,采购人,合同名称,分类,理由
6634,中国科学院重庆绿色智能技术研究院,投影仪采购项目,协调能力,支持科研机构运营
6635,青岛海洋地质研究所,实验室材料供应商,协调能力,支持海洋地质科研
6636,漳县教育体育局,2014年全面改善农村义务教育薄弱学校基本办学条件教学设施,协调能力,提供公共教育服务
6637,中国劳动关系学院,图书馆借阅流通服务外包,协调能力,提供教育公共服务
6638,中国科学院紫金山天文台,中央国家机关政府集中采购电子验收单,协调能力,支持科研机构运营
6639,水利部黄河水利委员会办公室,黄河流域省区水资源台账建设及管理,协调能力,组织水资源管理
6640,中国科学院动物研究所,购高效蛋白质核酸芯片分析系统合同,协调能力,支持科研机构
6641,中国土地勘测规划院,中国土地勘测规划院外协项目合同书遥感监测任务9分包,协调能力,组织土地测绘服务
6642,中国科学技术馆,中国流动科技馆体验科学主题展览制作合同,协调能力,提供科普公共文化服务
6643,连云港市赣榆区国税局,政府采购合同书,提取能力,支持税务运营
6644,云南出入境检验检疫局,振筛仪及样品分子提取仪,合规能力,增强检验检疫能力
6645,国家海洋局第二海洋研究所,中深孔岩芯取样钻机维修维护及海上服务合同,协调能力,支持海洋科研
6646,中国科学院沈阳自动化研究所,探测器光谱响应测试系统,协调能力,支持科研能力
6647,无供应商,LED显示屏媒体广告发布合同,其他,无明确政府机构
6648,广州市荔湾区国家税务局,荔湾区国家税务局印刷,提取能力,支持税务运营
6649,中国土地勘测规划院,资源一号02C卫星土地业务应用系统工程实施监理,协调能力,组织土地测绘服务
6650,康县教育局,集中采购2015年全面改薄设备采购项目第三包,协调能力,提供公共教育服务
6651,国家测绘地理信息局第三地形测量队,中央国家机关政府采购网上竞价合同,协调能力,支持测绘服务
6652,国家海洋局南海工程勘察中心,导航采集软件升级,协调能力,组织海洋调查服务
6653,中国国土资源航空物探遥感中心,数码设备采购合同,协调能力,支持国土资源调查
6654,中国科学院上海应用物理研究所,移动工作站,协调能力,支持科研信息化
6655,建发上海有限公司,太赫兹时域光谱及成像装置,其他,非政府机构采购
6656,黑龙江地理信息工程院,中央国家机关政府采购网上竞价合同,协调能力,支持测绘服务
6657,庆阳市人民医院,病房床上用品采购项目,协调能力,提供公共医疗服务
6658,康县教育局,2014年全面改善义务教育薄弱学校办学条件设备类采购项目第五包,协调能力,提供公共教育服务
6659,中国科学院植物研究所,大田作物光合功能长期连续监测平台设备采购合同,协调能力,支持农业科研
6660,国家测绘地理信息局第三地形测量队,中央国家机关政府采购网上竞价合同,协调能力,支持测绘服务
6661,中国科学院武汉植物园,大容量高速冷冻离心机供货合同,协调能力,支持科研机构
6662,玉门市水务局,玉门2014年小型水利补助资金项目3包,协调能力,组织水利服务
6663,国家海洋局第二海洋研究所,固液气三相稳定同位素比值测定系统合同,协调能力,支持海洋科研
6664,中国科学院上海应用物理研究所,图形工作站,协调能力,支持科研信息化
6665,水利部海河水利委员会海河流域水土保持监测中心站,植被覆盖度动态测量系统全自动气象站系统,协调能力,组织水土保持监测
6666,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,政府采购服务
6667,水利部水利信息中心,西藏自治区色林错当惹雍错湖泊测量,协调能力,组织水利调查
6668,辽宁省沈阳市国家税务局,建筑工程施工合同,提取能力,支持税务基础设施
6669,中国科学院广州生物医药与健康研究院,采购荧光定量PCR仪竞争性谈判项目合同,协调能力,支持生物医学科研
6670,凉州区人民法院,审判管理中心网络管理系统改造项目合同,合规能力,增强司法管理能力
6671,中国科学技术馆,空调运行维护合同,协调能力,支持科普设施运营
6672,临夏州农产品质量安全检测中心,建设项目仪器采购项目,协调能力,组织农产品质量检测
6673,中国国土资源航空物探遥感中心,图形工作站采购合同,协调能力,支持国土资源调查
6674,水利部交通运输部国家能源局南京水利科学研究院,岩体裂隙渗流试验设备产品购销合同,协调能力,支持水利科研
6675,陇西县碧岩小学,少年宫设备采购项目,协调能力,提供公共教育服务
6676,中国地质调查局西安地质调查中心,网上竞价合同,协调能力,支持地质调查服务
6677,江西省大气探测技术中心,江西省气象局国家级台站新型自动气象站采购项目合同书,协调能力,组织气象服务
6678,张掖市山丹县位奇镇,扶贫及新农村建设项目五包,协调能力,组织扶贫与农村建设
6679,国家海洋局第三海洋研究所,差示扫描量热仪等,协调能力,支持海洋科研
6680,康县教育局,2014年全面改善义务教育薄弱学校办学条件设备类采购项目第四包,协调能力,提供公共教育服务
6681,中国土地勘测规划院,中国土地勘测规划院外协项目合同书遥感监测任务12分包,协调能力,组织土地测绘服务
6682,中国土地勘测规划院,中国土地勘测规划院外协项目合同书遥感监测任务20分包,协调能力,组织土地测绘服务
6683,国家海洋局北海海洋环境监测中心站,海洋仪器设备采购项目激光粒度仪自动进样器,协调能力,组织海洋监测服务
6684,中国土地勘测规划院,资源一号02C卫星土地业务应用系统基础应用开发,协调能力,组织土地测绘服务
6685,国家测绘地理信息局第三地形测量队,中央单位批量集中采购简易合同,协调能力,支持测绘服务
6686,庆阳市西峰区林业局,封山育林等六个林业重点生态工程项目四包,协调能力,组织林业生态服务
6687,庆阳市财政局,委托会计事务所对2014年度市县财政预算执行情况进行绩效评价项目,提取能力,增强财政监督能力
6688,中国科学院广州生物医药与健康研究院,重大传染病疫苗研发平台实验室设备招标项目合同,协调能力,支持公共卫生科研
6689,定西市农产品质量安全监督检测中心,建设项目仪器设备采购项目,协调能力,组织农产品质量检测
6690,玉门市第三中学,环保地板采购及铺设项目,协调能力,提供公共教育服务
6691,渭源县文化广播影视局,农家书屋图书采购合同,协调能力,提供公共文化服务
6692,国家海洋局第二海洋研究所,声学释放器采购合同,协调能力,支持海洋科研
6693,漳县教育体育局,2015年漳县武阳中学武阳三小2所灾后重建,协调能力,提供公共教育服务
6694,成县人民检察院,正版化软件和办公设备采购项目第一包,合规能力,增强检察院办公能力
6695,长江水利委员会长江流域水土保持监测中心站,水土流失动态监测遥感解译技术服务合同标段七,协调能力,组织水土保持监测
6696,漳县四族卫生院,自动生化分析仪采购项目购销合同,协调能力,提供公共医疗服务
6697,民乐县教育体育局,中小学教学设备采购项目二包,协调能力,提供公共教育服务
6698,山丹县李桥乡,精准扶贫项目一标段二包,协调能力,组织扶贫服务
6699,国家纳米科学中心,开放型多功能原子力显微镜外贸合同,协调能力,支持科研能力
6700,国家海洋局东海信息中心,东海档案资料库房气体消防工程,协调能力,支持海洋信息服务
6701,漳县教育体育局,2014年全面改善农村义务教育薄弱学校基本办学条件教学设施,协调能力,提供公共教育服务
6702,厦门市翔安区国家税务总局,国税系统批量集中采购合同,提取能力,支持税务运营
6703,中国科学技术馆,2015年科普大篷车采购项目,协调能力,提供科普公共文化服务
6704,嘉峪关市文化广播影视新闻出版社局,合作协议书,协调能力,提供公共文化服务
6705,甘肃省妇幼保健院,血氧饱和度及红细胞压积测量仪政府采购项目,协调能力,提供公共医疗服务
6706,中国科学院青海盐湖研究所,产品销售合同,协调能力,支持科研机构
6707,青岛海洋地质研究所,便携式温室气体分析仪,协调能力,支持海洋地质科研
6708,庆阳市公安局西峰分局交通警察大队,重新施划西峰城区道路交通标线项目合同书,合规能力,增强公安交通管理能力
6709,东乡县非税局,财政票据电子化项目购销合同,提取能力,增强财政票据管理
6710,国家海洋技术中心,图形工作站采购项目,协调能力,支持海洋技术研发
6711,庆阳市西峰区市容环境管理局,购置推土机设备政府采购购销合同,协调能力,组织城市环境管理
6712,中国科学技术大学,服务器采购,协调能力,支持高等教育
6713,水利部交通运输部国家能源局南京水利科学研究院,滁州基地天然流域和塘坝监测系统及相关服务,协调能力,支持水利科研
6714,庆阳市西峰区殡葬管理所,购置安装视频监控设备政府采购施工合同,协调能力,组织公共殡葬服务
6715,成县食品药品监督管理局,县乡食药监管机构办公设备采购项目第一包,合规能力,增强食药监管能力
6716,水利部水利信息中心,黄河流域偏远水文站信息传输卫星通信小站建设,协调能力,支持水利信息化
6717,酒泉市肃州区卫生局,医疗卫生单位取暖用煤采购项目,协调能力,提供公共卫生服务
6718,中国人民银行金融信息中心,中央国家机关政府采购网上竞价合同,提取能力,支持金融监管能力
6719,安徽省国家税务局,永红路办公楼机房基础环境维保服务项目合同,提取能力,支持税务信息化
6720,国家海洋局第二海洋研究所,深水释放器采购合同,协调能力,支持海洋科研
6721,中国科学院上海应用物理研究所,图形工作站,协调能力,支持科研信息化
6722,国家海洋局南海工程勘察中心,罗经与运动传感器浅水条幅一体化测深系统,协调能力,组织海洋调查服务
6723,中国科学院西安光学精密机械研究所,低噪声信号源分析仪,协调能力,支持科研能力
6724,国家纳米科学中心,网络交换机,协调能力,支持科研信息化
6725,长江水利委员会长江流域水土保持监测中心站,水土流失动态监测遥感解译技术服务合同标段五,协调能力,组织水土保持监测
6726,中国残疾人联合会,2015年彩票公益金辅助器具免费配发项目采购合同,协调能力,提供残疾人公共服务
6727,中国科学院成都生物研究所,2015年修购专项仪器采购项目,协调能力,支持生物科研
6728,中国科学院上海应用物理研究所,笔记本,协调能力,支持科研运营
6729,舟曲县食品药品监督管理局,办公设备采购项目合同,合规能力,增强食药监管能力
6730,中国科学院动物研究所,购野生动物微量及特殊DNA样品扩增系统合同,协调能力,支持科研机构
6731,国家海洋局第二海洋研究所,海洋仪器设备进口代理合同,协调能力,支持海洋科研
6732,中华人民共和国惠东海关,中央国家机关政府采购网上竞价合同,提取能力,支持海关运营
6733,故宫博物院,西河沿热力二次管线更新工程施工合同,协调能力,支持公共文化设施
6734,扬子江工程咨询有限公司湖北,非恒定流模拟测量系统设备购置,协调能力,支持水利工程咨询
6735,内蒙古自治区新闻出版广电局,2015年中央广播电视节目无线数字化覆盖工程项目,协调能力,提供公共广播电视服务
6736,中国国土资源航空物探遥感中心,移动硬盘采购合同,协调能力,支持国土资源调查
6737,渭源县农村公路管理局,装载机等设备供货合同,协调能力,组织农村公路服务
6738,礼县扶贫开发办公室,太阳灶购置询价项目,协调能力,组织扶贫服务
6739,北京市怀柔区国家税务局,第五税务所维修改造工程,提取能力,支持税务基础设施
6740,中国科学院上海应用物理研究所,网路存储服务器等,协调能力,支持科研信息化
6741,中国科学院上海天文台,台式计算机,协调能力,支持科研运营
6742,河南省长葛等市区县气象局,河南能见度仪采购项目合同协议书,协调能力,组织气象服务
6743,庆阳市西峰区教育体育局,庆化实验学校整校新建项目水土保持方案编制采购合同,协调能力,提供公共教育服务
6744,中国科学院兰州化学物理研究所,高分辨X射线衍射仪,协调能力,支持科研能力
6745,中国科学院计算机网络信息中心,中科院科研生产中危化品及危险源全生命周期管理信息系统建设,协调能力,支持科研安全管理
6746,国家纳米科学中心,台式计算机,协调能力,支持科研运营
6747,青岛海洋地质研究所,空压机,协调能力,支持海洋地质科研
6748,定西市体育局,体育健身器材采购项目购销合同,协调能力,提供公共体育服务
6749,漳县教育体育局,2015年漳县武阳中学武阳三小2所灾后重建,协调能力,提供公共教育服务
6750,国家海洋局南通海洋环境监测中心站,批量集中采购简易合同连云港站空调,协调能力,支持海洋监测服务
6751,定西市文化广播影视新闻出版局,定西地面数字电视覆盖网前端备份设备采购项目购销合同,协调能力,提供公共广播电视服务
6752,中国检验检疫科学研究院,浓缩仪氮吹仪采购合同,合规能力,支持检验检疫科研
6753,中国盲文出版社,内蒙古大兴安岭浆纸有限责任公司销售合同,协调能力,提供残疾人公共文化服务
6754,国家海洋局南海工程勘察中心,船用柴油,协调能力,支持海洋调查服务
6755,西北税务学校,电力工程施工合同,提取能力,支持税务培训
6756,中国科学院上海应用物理研究所,产品购销合同,协调能力,支持科研机构
6757,国家海洋局南海调查技术中心,单点海流计,协调能力,组织海洋调查服务
6758,国家海洋局东海分局机关服务中心,便携式计算机,协调能力,支持海洋服务运营
6759,金昌市金川公园管理所,绿化苗木项目,协调能力,提供公共绿化服务
6760,玉门建化工业区管委会,路灯照明工程项目,协调能力,组织公共照明服务
6761,中国科学院上海应用物理研究所,移动工作站,协调能力,支持科研信息化
6762,中国科学院云南天文台,中央国家机关政府集中采购合同,协调能力,支持科研运营
6763,崇信县农发办,2015第二批中央财政资金崇信县黄寨乡高标准农田建设项目,协调能力,组织农业基础设施
6764,中国科学院西安光学精密机械研究所,时间间隔分析仪器,协调能力,支持科研能力
6765,舟曲县城关九年制学校,化学仪器及课桌凳采购项目合同,协调能力,提供公共教育服务
6766,正宁县农牧局,农村土地确权登记颁证技术项目服务合同,协调能力,组织农村土地服务
6767,中国科学院植物研究所,水分水质测定系统采购合同,协调能力,支持农业科研
6768,中国国土资源航空物探遥感中心,图形工作站采购合同,协调能力,支持国土资源调查
6769,水利部海河水利委员会,合同书,协调能力,组织水利服务
6770,中国科学院上海应用物理研究所,网络交换机,协调能力,支持科研信息化
6771,康县教育局,集中采购2015年全面改薄设备采购项目第二包,协调能力,提供公共教育服务
6772,庆阳市西峰区人民检察院,购置检察机关检委会议系统项目政府采购购销合同,合规能力,增强检察院办公能力
6773,国家海洋局第三海洋研究所,海气边界层观测系统等,协调能力,支持海洋科研
6774,国家海洋局第二海洋研究所,空调机组改造合同,协调能力,支持海洋科研设施
6775,山东黄河河务局山东黄河信息中心,通信铁塔维护项目合同,协调能力,支持水利信息化
6776,国家纳米科学中心,软包锂离子电池装配系统设备买卖合同,协调能力,支持科研能力
6777,中国国土资源航空物探遥感中心,应用软件采购合同,协调能力,支持国土资源调查
6778,水利部交通运输部国家能源局南京水利科学研究院,复杂条件水工结构灾变防控试验厅施工合同,协调能力,支持水利科研设施
6779,门源回族自治县国家税务局,中央国家机关政府集中采购电子验收单,提取能力,支持税务运营
6780,庆阳市西峰区显胜实验学校,初中部维修改造工程施工合同,协调能力,提供公共教育服务
6781,中国科学院植物研究所,森林草地碳水循环联网观测研究平台基础设施改造一期工程项目施工合同,协调能力,支持生态科研
6782,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,政府采购服务
6783,中国科学院科技政策与管理科学研究所,便携式计算机,协调能力,支持科研运营
6784,中国科学院上海应用物理研究所,笔记本,协调能力,支持科研运营
6785,国家海洋局第三海洋研究所,西太平洋海洋环境监测项目租船服务,协调能力,组织海洋监测
6786,东方科学仪器上海进出口有限公司,X射线辐照仪,其他,非政府机构
6787,礼县扶贫开发办公室,贫困村优质核桃栽植采购项目,协调能力,组织扶贫服务
6788,长江水利委员会长江流域水土保持监测中心站,影像处理软件购销合同,协调能力,支持水土保持监测
6789,中华人民共和国惠东海关,中央国家机关政府采购办公电器合同,提取能力,支持海关运营
6790,徽县蔬菜技术推广站,精准扶贫贫困户蔬菜大棚种植业基地大棚建设项目,协调能力,组织农业扶贫
6791,中国科学院广州生物医药与健康研究院,采购全自动一体化智能行为学分析系统招标项目合同,协调能力,支持生物医学科研
6792,水利部交通运输部国家能源局南京水利科学研究院,钢筋混凝土腐蚀监测及预警平台购销合同,协调能力,支持水利科研
6793,无供应商,户外体广告发布,其他,无明确政府机构
6794,渭源县莲峰中学,周转房配套桌椅等设备供货合同,协调能力,提供公共教育服务
6795,庆阳市庆化学校,多媒体教学设备采购项目,协调能力,提供公共教育服务
6796,华池县畜牧兽医局,2014年退牧还草工程围栏架设安装施工合同书,协调能力,组织畜牧生态服务
6797,中国海洋报社,录音笔采购项目合同书,协调能力,支持海洋宣传服务
6798,中国科学院计算机网络信息中心,中国科学院宣传片采购项目合同,协调能力,支持科研宣传
6799,中国银行业监督管理委员会塔城监管分局,中央单位批量集中采购简易合同,提取能力,支持金融监管能力
