序号,采购人,合同名称,分类,理由
828,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
829,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
830,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
831,国家海洋局,配备500吨级近岸海洋环境监测船建造合同,协调能力,组织海洋环境监测
832,无供应商,剧场舞台灯光设备采购项目,协调能力,组织文化公共服务
833,大亚湾出入境检验检疫局综合技术服务中心,中央单位批量集中采购简易合同,合规能力,增强检验检疫能力
834,甘肃省永靖县人民医院,永靖县人民医院医疗设备仪器采购项目供货合同,协调能力,组织公共医疗服务
835,中央国家机关政府采购中心,中央国家机关批量采购简易合同,协调能力,政府日常运营
836,大亚湾出入境检验检疫局综合技术服务中心,中央单位批量集中采购简易合同,合规能力,增强检验检疫能力
837,公安部第一研究所,政府采购合同,合规能力,增强执法科研能力
838,环县人民医院,环县人民医院胎儿监护仪等设备采购项目供货合同,协调能力,组织公共医疗服务
839,宁县中医医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
840,庆阳市中医医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
841,中华人民共和国镇江出入境检验检疫局,药品柜,合规能力,增强检验检疫能力
842,国家税务总局,国家税务总局堡垒机设备采购项目合同书,提取能力,增强税收征管能力
843,庆城县岐伯中医医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
844,江苏省淮安市国家税务局,淮安市国家税务局高清投影机采购项目采购合同,提取能力,增强税收征管能力
845,中央电视台,委托制作《中国电视》专版,协调能力,组织广播电视服务
846,肃州区三墩镇中心卫生院,酒泉市肃州区三墩镇中心卫生院锅炉采购项目,协调能力,组织公共卫生服务
847,江苏省淮安市国家税务局,食堂外包服务合同,提取能力,增强税收征管能力
848,酒泉市西大街小学、酒泉第六中学,全自动高清智能录播设备采购项目,协调能力,组织教育公共服务
849,中华人民共和国江苏出入境检验检疫局,设备购销合同,合规能力,增强检验检疫能力
850,海关总署物资装备采购中心,海关信息系统采购ORACLE软件原厂高级技术支持服务,提取能力,增强海关数据采集
851,甘肃省镇原县中医医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
852,中华人民共和国番禺出入境检验检疫局,LED电子公告屏建设项目采购合同,合规能力,增强检验检疫能力
853,庆阳市妇幼保健院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
854,北京中医药大学,食堂设备,协调能力,组织高等教育服务
855,中华人民共和国镇江出入境检验检疫局,紫外可见分光光度计,合规能力,增强检验检疫能力
856,中华人民共和国江苏出入境检验检疫局,苏州倍隆医疗设备贸易有限公司销售合同,合规能力,增强检验检疫能力
857,环县中医医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
858,中央电视台,中国有线专线租用,协调能力,组织广播电视服务
859,北京中医药大学,广播系统,协调能力,组织高等教育服务
860,合水县人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
861,中华人民共和国镇江出入境检验检疫局,机动车配光测试用万能夹具,合规能力,增强检验检疫能力
862,镇原县第二人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
863,中央电视台,新址安检仪进行更换零部件,协调能力,组织广播电视服务
864,中国气象局公共气象服务中心,海事卫星服务合同,协调能力,组织气象公共服务
865,庆阳市西峰区人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
866,中央电视台,STUDER调音台全包代维,协调能力,组织广播电视服务
867,华池县中医医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
868,中央电视台,抗战胜利七十周年纪念大会紧急采购设备,协调能力,组织广播电视服务
869,甘肃省镇原县第一人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
870,庆阳市老年保健医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
871,宁县人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
872,中华人民共和国镇江出入境检验检疫局,高精度自动密度计,合规能力,增强检验检疫能力
873,宁县第二人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
874,甘肃省环县人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
875,北京中医药大学,研究生信息综合管理系统,协调能力,组织高等教育服务
876,江苏省淮安市国家税务局,物业管理委托合同,提取能力,增强税收征管能力
877,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
878,庆城县人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
879,中央电视台,无线频率监测代维,协调能力,组织广播电视服务
880,华池县人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
881,正宁县中医医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
882,合水县中医医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
883,中央电视台,高清镜头,协调能力,组织广播电视服务
884,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
885,正宁县人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
886,北海市铁山港区国家税务局,铁山港区国税局物业管理服务采购,提取能力,增强税收征管能力
887,四川省国家税务局,四川省国家税务局普通发票印制资质采购合同,提取能力,增强税收征管能力
888,北海市铁山港区国家税务局,专用设备采购,提取能力,增强税收征管能力
889,四川省国家税务局,四川省国家税务局普通发票印制资质采购合同,提取能力,增强税收征管能力
890,北海市铁山港区国家税务局,国税系统批量采购合同,提取能力,增强税收征管能力
891,北海市铁山港区国家税务局,A4激光彩色双面打印机,提取能力,增强税收征管能力
892,中华人民共和国广州出入境检验检疫局,中华人民共和国广州出入境检验检疫局数码相机采购项目,合规能力,增强检验检疫能力
893,四川省国家税务局,四川省国家税务局普通发票印制资质采购合同,提取能力,增强税收征管能力
894,江苏省国家税务局,江苏省国税局纳税咨询整合硬件采购合同,提取能力,增强税收征管能力
895,白银市公安局,白银市公安局老干部活动中心维修改造工程采购合同,合规能力,增强执法机构能力
896,北京市社会福利医院,北京市社会福利医院福利医院购置检验及骨密度仪采购合同,协调能力,组织公共医疗服务
897,环县人民医院,环县人民医院检验科、病理科、内窥镜室安装试验台采购项目,协调能力,组织公共医疗服务
898,北京市社会福利医院,北京市社会福利医院购置微波治疗仪等理疗设备采购合同,协调能力,组织公共医疗服务
899,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
900,正宁县教育体育局,正宁县教育体育局116所中小学节能饮水设备合同,协调能力,组织教育公共服务
901,中国农业电影电视中心,海峡两岸农业合作项目-台湾农业两岸行推广合同,协调能力,组织农业宣传服务
902,中国农业电影电视中心,中国农业电影电视中心节目创作系统软件维护升级合同,协调能力,组织农业宣传服务
903,中国科学院西安光学精密机械研究所,快速温变试验箱,协调能力,组织科学研究
904,北京市社会福利医院,北京市社会福利医院购置妇科阴道镜等采购合同,协调能力,组织公共医疗服务
905,北京市社会福利医院,北京市社会福利医院购置糖尿病及并发症早期检测系统采购合同,协调能力,组织公共医疗服务
906,中国农业电影电视中心,海峡两岸农业合作项目-台湾农业两岸行节目设备租赁合同,协调能力,组织农业宣传服务
907,庆阳市人民医院,输血科信息化建设所需系统客户端,协调能力,组织公共医疗服务
908,中国农业电影电视中心,海峡两岸农业合作项目-台湾农业两岸行节目视频制作合同,协调能力,组织农业宣传服务
909,中央统战部,联合摄制三集文献纪录片《李鼎铭》协议书,协调能力,组织统战宣传服务
910,国家海洋局天津海水淡化与综合利用研究所,在线离子检测系统,协调能力,组织海洋科学研究
911,肃州区上坝镇人民政府,酒泉市肃州区上坝镇旧墩村多功能民俗文化活动中心建设项目,协调能力,组织农村公共服务
912,酒泉市第二人民医院,酒泉市第二人民医院CT/ECT机房改建项目,协调能力,组织公共医疗服务
913,庆城县教育局,庆城县教育局幼儿园玩教具及饮水设备采购项目,协调能力,组织教育公共服务
914,富蕴县国家税务局,新疆区阿勒泰地区富蕴县国家税务局便携式计算机采购,提取能力,增强税收征管能力
915,中央电视台,中央电视台高端制作岛5项目部分设备,协调能力,组织广播电视服务
916,中国银行业监督管理委员会梅州监管分局,汽车保险合同,合规能力,增强金融监管能力
917,中国国家博物馆,中国国家博物馆机电设备系统运行、维修及保养等物业管理项目合同,协调能力,组织文化公共服务
918,永靖县农业综合开发办公室,永靖县农业综合开发2015年小岭乡高标准农田建设项目施工合同,协调能力,组织农业产业发展
919,中国银行业监督管理委员会梅州监管分局,汽车保险合同,合规能力,增强金融监管能力
920,宁波市国家税务局,宁波市国家税务局机关空调采购合同,提取能力,增强税收征管能力
921,中华人民共和国江苏出入境检验检疫局,设备购销合同,合规能力,增强检验检疫能力
922,中华人民共和国江苏出入境检验检疫局,设备购销合同,合规能力,增强检验检疫能力
923,深圳市国家税务局,深圳市国家税务局空调器采购项目合同,提取能力,增强税收征管能力
924,中华人民共和国昆山出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
925,中华人民共和国昆山出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
926,中华人民共和国江苏出入境检验检疫局,设备购销合同,合规能力,增强检验检疫能力
927,中华人民共和国江苏出入境检验检疫局,设备购销合同,合规能力,增强检验检疫能力
928,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
929,无供应商,贵州省社会组织信息管理系统运行维护合同书,协调能力,组织社会组织服务
930,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
931,北京中医药大学,电动病床等,协调能力,组织高等教育服务
932,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
933,中华人民共和国江苏出入境检验检疫局,设备购销合同,合规能力,增强检验检疫能力
934,中国农业科学院农田灌溉研究所,农业部重点实验室建设项目仪器设备统一招标采购,协调能力,组织农业科学研究
935,国家税务总局,2015年第三季度国税系统打印机复印机批量集中采购招标项目协议,提取能力,增强税收征管能力
936,国家税务总局,2015年第三季度国税系统PC机批量集中采购项目协议,提取能力,增强税收征管能力
937,吉林省白山市经济开发区国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
938,国家税务总局,2015年第三季度国税系统PC机批量集中采购项目协议,提取能力,增强税收征管能力
939,北京市农业技术推广站,2015年蔬菜产业提质增效工程采购合同,协调能力,组织农业技术推广
940,广西壮族自治区国家税务局,平桂管理区国税局空调机采购,提取能力,增强税收征管能力
941,国家税务总局,2015年第三季度国税系统PC机批量集中采购项目协议,提取能力,增强税收征管能力
942,国家税务总局,2015年第三季度国税系统PC机批量集中采购项目协议,提取能力,增强税收征管能力
943,国家税务总局,2015年第三季度国税系统PC机批量集中采购项目协议,提取能力,增强税收征管能力
944,四川省国家税务局,四川省国家税务局广域网链路、互联网光纤链路租赁项目合同,提取能力,增强税收征管能力
945,中华人民共和国东莞出入境检验检疫局,中央政采网图形工作站网上竞价,合规能力,增强检验检疫能力
946,国家税务总局,2015年第三季度国税系统打印机复印机批量集中采购招标项目协议,提取能力,增强税收征管能力
947,四川省国家税务局,四川省国家税务局广域网链路、互联网光纤链路租赁项目合同,提取能力,增强税收征管能力
948,国家税务总局,2015年第三季度国税系统打印机复印机批量集中采购招标项目协议,提取能力,增强税收征管能力
949,国家税务总局,2015年第三季度国税系统PC机批量集中采购项目协议,提取能力,增强税收征管能力
950,海关总署物资装备采购中心,海关总署2015年网站普查监测服务采购项目合同书,提取能力,增强海关数据采集
951,国家税务总局,2015年第三季度国税系统打印机复印机批量集中采购招标项目协议,提取能力,增强税收征管能力
952,北京市农业技术推广站,2015年蔬菜产业提质增效工程采购合同,协调能力,组织农业技术推广
953,国家税务总局,2015年第三季度国税系统PC机批量集中采购项目协议,提取能力,增强税收征管能力
954,四川省国家税务局,四川省国家税务局广域网链路、互联网光纤链路租赁项目合同,提取能力,增强税收征管能力
955,国家税务总局,2015年第三季度国税系统打印机复印机批量集中采购招标项目协议,提取能力,增强税收征管能力
956,靖远县教育局,白银市靖远县2015年学前教育建设专项补助资金设备采购项目,协调能力,组织教育公共服务
957,广西壮族自治区国家税务局,平桂管理区国家税务局空调采购,提取能力,增强税收征管能力
958,四川省国家税务局,四川省国家税务局广域网链路、互联网光纤链路租赁项目合同,提取能力,增强税收征管能力
959,靖远县教育局,白银市靖远县2015年学前教育建设专项补助资金设备采购项目,协调能力,组织教育公共服务
960,国家税务总局,2015年第三季度国税系统打印机复印机批量集中采购招标项目协议,提取能力,增强税收征管能力
961,中华人民共和国江苏出入境检验检疫局,购销合同,合规能力,增强检验检疫能力
962,中共哈尔滨市南岗区委员会宣传部,黑龙江省政府采购合同,协调能力,组织宣传公共服务
963,积石山县政法委,积石山县政法委治安直路卡口设备采购项目,合规能力,增强执法监控能力
964,庆阳市环境保护局,庆阳市环保局户外广告牌政府采购购销合同,合规能力,增强环境执法能力
965,黄河水利委员会黄河中心医院,黄河中心医院医用设备采购合同,协调能力,组织公共医疗服务
966,中华人民共和国江苏出入境检验检疫局,政府采购合同书,合规能力,增强检验检疫能力
967,国家基础地理信息中心,国家基础地理信息中心2015年存储系统维保服务合同,提取能力,采集地理信息数据
968,黄河水利委员会黄河中心医院,黄河中心医院医用设备采购合同,协调能力,组织公共医疗服务
969,北京中医药大学,办公家具,协调能力,组织高等教育服务
970,黄河水利委员会黄河中心医院,施工合同,协调能力,组织公共医疗服务
971,中华人民共和国江苏出入境检验检疫局,政府采购合同书,合规能力,增强检验检疫能力
972,黄河水利委员会黄河中心医院,黄河中心医院医用设备采购合同,协调能力,组织公共医疗服务
973,秦安县农村能源开发站,秦安县2014年巩固退耕还林成果农村能源建设项目,协调能力,组织农村能源建设
974,临泽县职业技术教育中心,临泽县职业技术教育中心网络视频监控等政府采购项目,协调能力,组织职业教育服务
975,国家税务总局,江苏省国税局复印机批量采购项目合同,提取能力,增强税收征管能力
976,湖北省国家税务局（中央预算单位）,湖北省国家税务局12366纳税服务热线中继线路使用服务合同,提取能力,增强税收征管能力
977,靖远县房地产管理局,白银市靖远原交通大厦公租房改造工程,协调能力,组织住房公共服务
978,国家税务总局,江苏省国税局二季度打印机批量采购合同,提取能力,增强税收征管能力
979,国家税务总局,江苏省国税局二季度打印机批量采购合同,提取能力,增强税收征管能力
980,庆城国土资源局,庆城县驿马北胡同沟地质灾害综合治理工程二期项目,提取能力,获取地质灾害数据
981,靖远县房地产管理局,白银市靖远原计生局办公楼公租房改造工程,协调能力,组织住房公共服务
982,靖远县房地产管理局,白银市靖远县惠安小区廉租住房室外绿化工程,协调能力,组织住房公共服务
983,礼县教育局,2015-2016学年度礼县农村义务教育学校学生营养改善计划项目食品采购协议,协调能力,组织教育公共服务
984,中国科学院上海天文台,高性能计算和高性能计算存储,协调能力,组织科学研究
985,国家税务总局,江苏省国税局第二季度便携式计算机批量采购合同,提取能力,增强税收征管能力
986,中国气象局气象干部培训学院湖北分院,中央国家机关政府集中采购电子验收单,协调能力,组织气象教育服务
987,中国国家博物馆,网上竞价合同,协调能力,组织文化公共服务
988,白银市食品检验检测中心,白银市食品检验检测中心实验室设备采购项目,合规能力,增强食品检验能力
989,中国国家博物馆,中央国家机关政府集中采购电子验收单,协调能力,组织文化公共服务
990,中国国家博物馆,网上竞价合同,协调能力,组织文化公共服务
991,中国科学院西安光学精密机械研究所,电控三维平移台,协调能力,组织科学研究
992,白银市食品检验检测中心,白银市食品检验检测中心实验室设备采购项目,合规能力,增强食品检验能力
993,国家税务总局,江苏省国税局第二季度台式机批量采购合同,提取能力,增强税收征管能力
994,湖北省自动化工程学校,中央国家机关政府集中采购电子验收单,协调能力,组织职业教育服务
995,湘潭市国家税务局,湘潭市国家税务局职工活动中心维修改造项目施工合同,提取能力,增强税收征管能力
996,国家海洋环境监测中心,国家海洋环境监测中心海域无人机倾斜摄影服务采购项目合同,提取能力,采集海洋监测数据
997,国家海洋环境监测中心,国家海洋环境监测中心海域遥感影像处理服协议,提取能力,采集海洋监测数据
998,国家海洋环境监测中心,国家海洋环境监测中心直读式流速仪购销合同,协调能力,组织海洋环境监测
999,永靖县文化广播影视局,黄河水电博览馆内设计布展一体化中央空调、新风系统项目购销合同,协调能力,组织文化公共服务
