序号,采购人,合同名称,分类,理由
18067,重庆工商大学,重庆工商大学废油中心科研仪器设备项目合同,协调能力,大学教育
18068,重庆工商大学,重庆工商大学松园餐厅餐桌椅采购合同,协调能力,大学教育
18069,九龙坡区旅游局,2015楼宇视频媒体广告,协调能力,旅游
18070,中国电影资料馆,设备维护（第二包）,协调能力,文化
18071,重庆工商大学,重庆智能金融实验与实践中心建设项目软件（上）包（2）合同,协调能力,大学教育
18072,重庆工商大学,重庆工商大学松园餐厅厨房设备合同,协调能力,大学教育
18073,重庆工商大学,重庆工商大学催化实验室细胞房包（2）合同,协调能力,大学教育
18074,国家新闻出版广电总局广播电视卫星直播管理中心,国家新闻出版广电总局广播电视卫星直播管理中心机房及库房租赁-现有平台机房场地租赁项目合同书,协调能力,广电
18075,重庆工商大学,重庆工商大学校园网核心网络设备维保服务合同,协调能力,大学教育
18076,九龙坡区旅游局,2015年九龙坡亲子体验游活动后续推广宣传采购,协调能力,旅游
18077,重庆工商大学,重庆工商大学智能制造装备服务工程师实验教学平台仪器设备(3次)包（4）--制造装备设备合同,协调能力,大学教育
18078,重庆工商大学,重庆工商大学智能制造装备服务工程师实验教学平台仪器设备包（2）--无线生理数据采集分析系统合同,协调能力,大学教育
18079,中国电影资料馆,精致修复加工采购,协调能力,文化
18080,重庆工商大学,重庆工商大学经管类实验教学多媒体设备包（3）合同,协调能力,大学教育
18081,重庆工商大学,重庆工商大学嵌入式研发实验室及实训基地设备(2次)包（1）--嵌入式实训设备合同,协调能力,大学教育
18082,九龙坡区旅游局,2015旅游日历分散采购项目,协调能力,旅游
18083,重庆工商大学,重庆工商大学试验机及加工设备包（2）--建工设备合同,协调能力,大学教育
18084,蚌埠学院,蚌埠学院教学仪器设备采购,协调能力,大学教育
18085,中国电影资料馆,电影档案影片优化存储系统设备采购与技术服务合同,协调能力,文化
18086,重庆工商大学,重庆工商大学经管类实验教学多媒体设备(2次)包（2）--直录播系统合同,协调能力,大学教育
18087,重庆工商大学,重庆工商大学旅游学院等GPS相关测试设备合同,协调能力,大学教育
18088,重庆工商大学,重庆工商大学数字语音室建设项目合同,协调能力,大学教育
18089,重庆工商大学,重庆工商大学虚拟仿真实验教学平台教学软件（二次）合同,协调能力,大学教育
18090,中国电影资料馆,中央空调系统设备采购及安装,协调能力,文化
18091,重庆工商大学,重庆智能金融实验与实践中心建设项目软件（上）包（1）合同,协调能力,大学教育
18092,九龙坡区旅游局,"文明旅游，我为九龙坡加分"志愿服务集中活动宣传品和宣传牌采购,协调能力,旅游
18093,九龙坡区旅游局,旅游标志系统设计采购,协调能力,旅游
18094,九龙坡区旅游局,2015年公交广告宣传,协调能力,旅游
18095,重庆工商大学,重庆工商大学与经济统计高端人才与成果培育为核心的统计学重点学科建设工程项目软件合同,协调能力,大学教育
18096,九龙坡区旅游局,2015旅游信息手机报推送项目,协调能力,旅游
18097,重庆工商大学,重庆工商大学经管中心大学生创业虚拟仿真实验教学课程资源平台合同,协调能力,大学教育
18098,重庆工商大学,重庆工商大学环境科学与工程省级重点学科建设项目仪器设备合同,协调能力,大学教育
18099,九龙坡区旅游局,2015九龙坡区科普亲子体验游活动,协调能力,旅游
18100,国家新闻出版广电总局广播电视卫星直播管理中心,国家新闻出版广电总局广播电视卫星直播管理中心加密系统维护项目合同书,协调能力,广电
18101,九龙坡区旅游局,加强九龙坡智慧旅游电商平台建设,协调能力,旅游
18102,九龙坡区旅游局,《九龙旅游》编印协议,协调能力,旅游
18103,中国电影资料馆,精致修复加工合同2015（第二包）,协调能力,文化
18104,九龙坡区旅游局,视频指挥中心建设项目,协调能力,旅游
18105,重庆工商大学,重庆工商大学南岸校区校园安保服务采购合同,协调能力,大学教育
18106,中国电影资料馆,专业修复设备采购合同,协调能力,文化
18107,中国电影资料馆,精致修复加工合同2015（第三包）,协调能力,文化
18108,九龙坡区旅游局,参加"新重庆.巴渝十二景"评选活动宣传投放,协调能力,旅游
18109,国家新闻出版广电总局广播电视卫星直播管理中心,国家新闻出版广电总局广播电视卫星直播管理中心信号线路租用费项目合同书,协调能力,广电
18110,九龙坡区旅游局,2015年轻轨宣传的采购,协调能力,旅游
18111,中国电影资料馆,中国电影资料馆文化战略决策参考供片系统保障供货合同-02,协调能力,文化
18112,中国电影资料馆,精致修复加工（第一包）,协调能力,文化
18113,国家新闻出版广电总局,"书香童年"阅读工程试点工作儿童书包（0-3岁）出版发行项目,协调能力,广电
18114,国家新闻出版广电总局五六四台,国家新闻出版广电总局五六四台甲乙丙机房加装户外备份冷凝器项目,协调能力,广电
18115,重庆工商大学,司迈特高校教育教学状态与质量数据库分析软件产品购销合同,协调能力,大学教育
18116,国家新闻出版广电总局五六四台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电
18117,宁波市公路管理局,宁波市公路管理局2015年宁波市国省道自动化交通量观测设备采购项目,协调能力,交通
18118,重庆工商大学,重庆工商大学机械基础实验教学中心设备合同,协调能力,大学教育
18119,重庆工商大学,重庆智能金融实验与实践中心建设项目软件（上）包（4）合同,协调能力,大学教育
18120,九龙坡区旅游局,2015年安全宣传栏项目,协调能力,旅游
18121,九龙坡区旅游局,九龙坡区"十三五"休闲旅游业发展规划编制,协调能力,旅游
18122,中国电影资料馆,修复设备采购（第三包）,协调能力,文化
18123,重庆工商大学,重庆工商大学教学信息发布系统安装项目合同,协调能力,大学教育
18124,重庆工商大学,重庆工商大学新媒体实训系统合同,协调能力,大学教育
18125,国家电影事业发展专项资金管理委员会办公,数字证书采购,协调能力,文化
18126,中央广播电视塔管理中心,控制室信源节传及播出监听监看系统搬迁改造,协调能力,广电
18127,重庆工商大学,重庆工商大学环境催化材料仪器设备建设项目合同,协调能力,大学教育
18128,重庆工商大学,重庆工商大学废油中心实验室建设项目合同,协调能力,大学教育
18129,国家电影事业发展专项资金管理委员会办公室,电影数字拷贝卫星上行传输和卫星通道租赁服务协议,协调能力,文化
18130,重庆工商大学,重庆工商大学MBA教室和实验室家具合同,协调能力,大学教育
18131,南宁市国家税务局,施工承包合同书,提取能力,税务
18132,重庆工商大学,重庆工商大学会议多媒体设备建设项目包（2）合同,协调能力,大学教育
18133,国家新闻出版广电总局五四二台,中央国家机关网上竞价合同,协调能力,广电
18134,重庆工商大学,重庆智能金融实验与实践中心财税一体化仿真教学系统合同,协调能力,大学教育
18135,南宁市国家税务局,劳务外包合同,提取能力,税务
18136,国家新闻出版广电总局七二五台,国产真空电容器买卖合同,协调能力,广电
18137,国家电影事业发展专项资金管理委员会办公室,全国电影票务综合信息网络代售项目软件合同,协调能力,文化
18138,国家电影事业发展专项资金管理委员会办公室,全国电影票务综合信息管理系统旧设备利用软件合同,协调能力,文化
18139,国家新闻出版广电总局二0二一台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电
18140,南宁市国家税务局,合同书,提取能力,税务
18141,国家广播电影电视总局广播电视卫星直播管理中心,国家广播电影电视总局广播电视卫星直播管理中心信息安全系统维护项目合同书,协调能力,广电
18142,重庆工商大学,重庆工商大学校门车辆管理系统改造工程合同,协调能力,大学教育
18143,国家新闻出版广电总局七二五台,国产真空电子管买卖合同,协调能力,广电
18144,重庆工商大学,重庆智能金融实验与实践中心建设项目软件(下)(2次)包（4）合同,协调能力,大学教育
18145,重庆工商大学,重庆工商大学校园环境监控项目合同,协调能力,大学教育
18146,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院NGB网络安全管控与网络新技术试验平台项目采购合同,协调能力,广电
18147,国家新闻出版广电总局七二五台,国产真空电容器买卖合同,协调能力,广电
18148,重庆工商大学,重庆工商大学化学生物学仪器设备项目合同,协调能力,大学教育
18149,重庆工商大学,重庆智能金融实验与实践中心建设项目软件（下）（2次）包（3）合同,协调能力,大学教育
18150,国家新闻出版广电总局七二五台,国产真空电子管买卖合同,协调能力,广电
18151,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院NGB网络安全管控与网络新技术试验平台项目采购合同,协调能力,广电
18152,中央广播电视塔管理中心,节传中心监听监看系统扩容改造,协调能力,广电
18153,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院NGB网络安全管控与网络新技术试验平台项目采购合同,协调能力,广电
18154,国家新闻出版广电总局五四二台,国家新闻出版广电总局五四二台2.25KWC波段行波管高功放项目合同书,协调能力,广电
18155,重庆工商大学,重庆工商大学学生公寓床及家具采购合同,协调能力,大学教育
18156,国家新闻出版广电总局五四二台,国家新闻出版广电总局五四二台2.45KWKu波段速调管高功放项目合同书,协调能力,广电
18157,南宁市国家税务局,合同书,提取能力,税务
18158,重庆工商大学,重庆工商大学机械基础实验教学中心虚拟现实系统建设合同,协调能力,大学教育
18159,重庆工商大学,重庆工商大学化学技术实验教学中心仿真实验室建设项目合同,协调能力,大学教育
18160,国家新闻出版广电总局五四二台,国家新闻出版广电总局五四二台VSAT网升级维护项目合同书,协调能力,广电
18161,国家新闻出版广电总局五六一台,国产真空电子管,协调能力,广电
18162,中央广播电视塔管理中心,传输复用设备;传输适配设备,协调能力,广电
18163,南宁市国家税务局,技术开发合同,提取能力,税务
18164,国家新闻出版广电总局北京地球站,北京地球站低压电力系统改造工程,协调能力,广电
18165,国家新闻出版广电总局五六一台,国产真空电容器,协调能力,广电
18166,重庆工商大学,重庆工商大学大数据平台建设项目合同,协调能力,大学教育
18167,国家新闻出版广电总局五四二台,采购合同,协调能力,广电
18168,安徽省环境科学研究院,安徽省环境科学研究院重点实验室仪器,协调能力,环保
18169,重庆工商大学,重庆工商大学实验家具合同,协调能力,大学教育
18170,国家新闻出版广电总局二0二一台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电
18171,重庆工商大学,重庆工商大学教学桌椅和办公家具项目合同,协调能力,大学教育
18172,南宁市国家税务局,施工承包合同,提取能力,税务
18173,国家新闻出版广电总局二0二二台,100KW短波发射机调制器数字化改造,协调能力,广电
18174,国家电影事业发展专项资金管理委员会办公室,全国电影票务综合信息管理系统项目合同书,协调能力,文化
18175,国家新闻出版广电总局五四二台,国家新闻出版广电总局五四二台2:1高功放系统项目合同书,协调能力,广电
18176,重庆工商大学,重庆工商大学2014年年度财务报告审计业务约定书,协调能力,大学教育
18177,南宁市国家税务局,物业服务合同,提取能力,税务
18178,国家新闻出版广电总局二0二一台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电
18179,重庆工商大学,重庆工商大学教室多媒体设备合同,协调能力,大学教育
18180,国家新闻出版广电总局五六一台,国产真空电容器,协调能力,广电
18181,国家新闻出版广电总局五四二台,国家新闻出版广电总局五四二台1:1高功放系统项目合同书,协调能力,广电
18182,国家新闻出版广电总局广播科学研究,国家新闻出版广电总局广播科学研究院中波频段数字声音广播实验平台仪器设备购置项目采购合同,协调能力,广电
18183,重庆工商大学,重庆工商大学智能制造装备服务工程师实验教学平台仪器设备(3次)包（1）--检测设备合同,协调能力,大学教育
18184,南宁市国家税务局,物业服务合同书,提取能力,税务
18185,南宁市国家税务局,施工合同,提取能力,税务
18186,国家新闻出版广电总局九一六台,环境治理施工合同,协调能力,广电
18187,国家广播电影电视总局信息中心,国家广播电影电视总局信息中心2MSDH专线租用合同,协调能力,广电
18188,国家新闻出版广电总局九一六台,无线局青海格尔木916台暖通工程合同,协调能力,广电
18189,国家广播电影电视总局信息中心,机房监控平台集成项目,协调能力,广电
18190,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院下一代广播电视网运营支撑技术研究仪器设备购置项目采购合同,协调能力,广电
18191,国家新闻出版广电总局八二四台,备件购销合同,协调能力,广电
18192,国家新闻出版广电总局五六一台,建筑工程施工合同,协调能力,广电
18193,国家新闻出版广电总局,2016年印度新德里世界书展中国主宾国活动组织服务项目合同,协调能力,广电
18194,国家新闻出版广电总局九一六台,国产真空电子管买卖合同,协调能力,广电
18195,国家新闻出版广电总局九一六台,国家新闻出版广电总局九一六台-台区降水工程施工合同,协调能力,广电
18196,国家广播电影电视总局信息中心,计算机信息系统服务合同,协调能力,广电
18197,国家新闻出版广电总局九一六台,电力施工合同,协调能力,广电
18198,国家广播电影电视总局信息中心,计算机信息系统服务合同,协调能力,广电
18199,国家新闻出版广电总局九一六台,真空电容器买卖合同,协调能力,广电
