序号,采购人,合同名称,分类,理由
3626,贵州省黔东南苗族侗族自治州国家税务局,2015年第三期国税系统批量集中采购项目合同,提取能力,增强税收办公能力
3627,中华人民共和国饶河海关,车辆保险合同,合规能力,增强海关监管能力
3628,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3629,浙江省嵊泗县国家税务局,国税系统IT类产品协议供货合同,提取能力,增强税收办公能力
3630,玉树藏族自治州国家税务局,青海省玉树州国家税务局电视机采购合同,提取能力,增强税收办公能力
3631,中国人民银行,中国人民银行系统2015年第一批业务用便携式计算机采购项目(第六包)采购合同中国人民银行系统2015年第一批业务用便携式计算机采购项目(第六包)采购合同,协调能力,组织金融服务
3632,国家税务总局,湖北省黄石市大冶市国家税务局第二期针式打印机采购合同,提取能力,增强税收办公能力
3633,中国人民银行,中国人民银行系统2015年第一批业务用便携式计算机采购项目(第五包)采购合同,协调能力,组织金融服务
3634,净月经开区国家税务局,得力碎纸机,提取能力,增强税收办公能力
3635,国家测绘局测绘发展研究中心,中央国家机关2015年打印机批量集中采购项目-第六期（7月）,协调能力,组织测绘地理服务
3636,鹤壁市国家税务局,河南省鹤壁市国税局台式计算机批量采购合同,提取能力,增强税收办公能力
3637,全国人大会议中心,会议中心小汤山管理部温泉泵房水处理系统改造工程,协调能力,组织立法服务
3638,国家图书馆,2015年台港澳及海外华文图书采购合同,协调能力,组织公共文化服务
3639,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3640,泉州市丰泽区国家税务局,丰泽国税A4激光黑白双面打印机批量集中采购合同,提取能力,增强税收办公能力
3641,四川省米易县国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3642,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
3643,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3644,大连市国家税务局第一稽查局,采购协议供货合同,提取能力,增强税收稽查能力
3645,国家图书馆,国家图书馆缩微文献（民国图书）数字化加工政府采购项目合同-中数图,协调能力,组织公共文化服务
3646,国家税务总局,内蒙古自治区呼伦贝尔市国家税务局台式计算机批量集中采购合同,提取能力,增强税收办公能力
3647,江苏省海门市国家税务局,南通市海门市国税局激光打印机采购合同,提取能力,增强税收办公能力
3648,湖北省红安县国家税务局,湖北省红安县国税局2015年二季度平推打印机合同(A3幅面),提取能力,增强税收办公能力
3649,太湖流域水文水资源监测中心,太湖局浙皖水环境监测分中心水资源监测能力建设项目第二批设备采购安装工程项目合同,协调能力,组织水资源管理
3650,国家税务总局2015年第三季度国税系统PC机批量集中采购项目第II包便携式计算机中标公告,湖北省宜昌市宜都市国税局三季度便携式计算机批量采购合同,提取能力,增强税收办公能力
3651,中国国家画院,投影仪、幕布,协调能力,组织公共文化服务
3652,国家海洋局厦门海洋预报台,远程视频会商系统采购合同,协调能力,组织海洋预报服务
3653,第一稽查局,国税系统批量集中采购合同,提取能力,增强税收稽查能力
3654,湖北省十堰市茅箭区国税局,湖北省十堰市茅箭区国税局复印机采购合同,提取能力,增强税收办公能力
3655,净月经开区国家税务局,三星A4打印机,提取能力,增强税收办公能力
3656,海关总署物资装备采购中心,2015年缉私便携式询问笔录设备采购合同书,合规能力,增强海关缉私能力
3657,云南志达招标有限公司,云南省气象局省内高清远程会商系统建设（二期工程）合同书,协调能力,组织气象服务
3658,中央国家机关政府采购中心,皇岗海关2015年第三季度2P空调采购合同,合规能力,增强海关监管能力
3659,浙江省嵊泗县国家税务局,国税系统打印机批量采购合同,提取能力,增强税收办公能力
3660,贵州省黔东南苗族侗族自治州国家税务局,2015年国税系统批量集中采购合同,提取能力,增强税收办公能力
3661,第一稽查局,国税系统批量集中采购合同,提取能力,增强税收稽查能力
3662,国家税务总局,湖北省十堰市张湾区国家税务局5台针式打印机106列采购合同,提取能力,增强税收办公能力
3663,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
3664,江苏省镇江市国家税务局,江苏省镇江市国家税务局针式打印机采购项目合同,提取能力,增强税收办公能力
3665,江水利委员会长江科学院,长江宜昌至安庆段提高航道标准对河势控制与防洪影响研究项目—宜安模型供水供沙控制与自动量测系统,协调能力,组织水利科研
3666,宁县新宁镇人民政府,宁县公安局、宁县新宁镇人民政府、宁县九岘乡人民政府、宁县早胜镇南街小学附属幼儿园锅炉采购项目,协调能力,组织公共服务
3667,湖北省十堰市茅箭区国税局,湖北省十堰市茅箭区国税局喷墨打印机采购合同,提取能力,增强税收办公能力
3668,长江水利委员会长江科学院,长江宜昌至安庆段提高航道标准对河势控制与防洪影响研究实体模型建设项目模型沙采购,协调能力,组织水利科研
3669,长春市国家税务局,长春市国家税务局暖空改造工程合同,提取能力,增强税收办公能力
3670,浙江省松阳县国家税务局,浙江省松阳县国家税务局针式打印机采购合同,提取能力,增强税收办公能力
3671,长春市国家税务局第一稽查局,国税系统批量集中采购合同,提取能力,增强税收稽查能力
3672,国家海洋局厦门海洋预报台,中央批量集中采购简易合同（台式机）,协调能力,组织海洋预报服务
3673,全国人大会议中心,会议中心主楼怡园厅厨房及负二层公共浴室卫生间改造,协调能力,组织立法服务
3674,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
3675,松阳县国家税务局,松阳县国税局防火墙采购合同,提取能力,增强税收信息安全能力
3676,河北省唐山市迁西县国税局,河北省唐山市迁西县国税局2015年二季度打印机批量集中采购合同,提取能力,增强税收办公能力
3677,湖北省红安县国家税务局,湖北省黄冈市红安县国家税务局2015年二季度激光打印机,提取能力,增强税收办公能力
3678,北京中医药大学,超高效液相色谱仪,协调能力,组织教育服务
3679,靖远县教育局,靖远县教育局2015年学前教育专项补助资金教学项目,协调能力,组织教育服务
3680,国家图书馆,国家图书馆会议设备采购合同,协调能力,组织公共文化服务
3681,浙江省松阳县国家税务局,浙江省松阳县国家税务局激光打印机（黑白双面）采购合同,提取能力,增强税收办公能力
3682,全国人大会议中心,会议中心有线电视机房设备升级改造工程,协调能力,组织立法服务
3683,国家海洋局深圳海洋管理处,海洋仪器设备采购合同,协调能力,组织海洋管理服务
3684,黄河水利委员会山东黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
3685,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3686,中国银行业监督管理委员会,银监会音频系统更新改造项目政府采购合同,合规能力,增强金融监管能力
3687,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3688,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3689,浙江省嵊泗县国家税务局,国税系统IT类产品协议供货合同,提取能力,增强税收办公能力
3690,贵州省国家税务局,贵州省国家税务局政府采购合同,提取能力,增强税收办公能力
3691,国家税务总局,清华同方台式计算机,提取能力,增强税收办公能力
3692,国家图书馆,国家图书馆2015年度普通古籍数字化专业服务外包合同(1),协调能力,组织公共文化服务
3693,长江水利委员会综合管理中心,中央防汛抗旱物资武汉仓库库房及配套设施应急修复施工合同,协调能力,组织防汛抗旱工作
3694,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3695,松滋市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3696,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3697,国家税务总局,富士施乐激光打印机,提取能力,增强税收办公能力
3698,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3699,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3700,河北省唐山市迁西县国税局,河北省唐山市迁西县国税局2015年7月空调机协议供货合同,提取能力,增强税收办公能力
3701,中央人民广播电台,中央人民广播电台调频覆盖工程更新发射机（2015年）项目,协调能力,组织广播电视服务
3702,鹤壁市国家税务局,河南省鹤壁市国税局针式打印机批量采购合同,提取能力,增强税收办公能力
3703,四川省米易县国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3704,江西省景德镇昌江区国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3705,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3706,武穴市国家税务局,批量集中采购A4黑白复印机bizhub3320合同,提取能力,增强税收办公能力
3707,苏州市国家税务局,苏州市国税局针式打印机采购,提取能力,增强税收办公能力
3708,国家海洋局深圳海洋管理处,立式压力蒸汽灭菌器,协调能力,组织海洋管理服务
3709,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3710,舟山市国家税务局,舟山市国税局大楼物业管理合同,提取能力,增强税收办公能力
3711,浙江省嵊泗县国家税务局,国税系统复印机批量集中采购合同,提取能力,增强税收办公能力
3712,国家海洋局厦门海洋预报台,中央单位批量集中采购简易合同(便携式计算机）,协调能力,组织海洋预报服务
3713,中国国家画院,入侵检测设备,协调能力,组织公共文化服务
3714,云南省昭通市国家税务局,昭通市国家税务局政府采购合同,提取能力,增强税收办公能力
3715,中国人民银行,中国人民银行系统2015年第一批业务用激光打印机采购项目(第八包)采购合同,协调能力,组织金融服务
3716,浙江省嵊泗县国家税务局,国税系统办公设备类产品协议供货合同,提取能力,增强税收办公能力
3717,国家税务总局,湖北省宜昌市宜都市国家税务局三季度台式计算机批量采购合同,提取能力,增强税收办公能力
3718,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
3719,中国疾病预防控制中心辐射防护与核安全医学所,蛋白表达显影系统买卖合同,协调能力,组织公共卫生服务
3720,中华人民共和国嘉荫海关,PDAA,合规能力,增强海关监管能力
3721,中国人民银行,中国人民银行系统2015年第一批业务用激光打印机采购项目(第七包)采购合同,协调能力,组织金融服务
3722,长江水利委员会长江科学院,长江宜昌至安庆段提高航道标准对河势控制与防洪影响研究模型试验表面流场测量系统采购,协调能力,组织水利科研
3723,济南黄河河务局历城黄河河务局,中央单位批量集中采购合同,协调能力,组织水利管理
3724,泉州市丰泽区国家税务局,丰泽国税台式计算机批量集中采购合同,提取能力,增强税收办公能力
3725,中国银行业监督管理委员会,银监会防火墙项目政府采购合同,合规能力,增强金融监管能力
3726,云南省气象台,云南省历史气象资料安全管理和数字化建设,协调能力,组织气象服务
3727,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3728,湖北省潜江市国家税务局,湖北省潜江市国家税务局第三季度批量台式计算机采购合同,提取能力,增强税收办公能力
3729,宁县九岘乡人民政府,宁县公安局、宁县新宁镇人民政府、宁县九岘乡人民政府、宁县早胜镇南街小学附属幼儿园锅炉采购项目,协调能力,组织公共服务
3730,济南黄河河务局历城黄河河务局,中央单位批量集中采购合同,协调能力,组织水利管理
3731,四川省米易县国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3732,中央歌剧院,中央国家机关政府集中采购电子结算单,协调能力,组织公共文化服务
3733,湖北省十堰市国家税务局稽查局,湖北省十堰市国税局稽查局2季度2台打印机采购合同,提取能力,增强税收稽查能力
3734,河北省唐山市迁西县国税局,河北省唐山市迁西县国税局2015年7月空调机协议供货合同,提取能力,增强税收办公能力
3735,河北省唐山市古冶区国税局,河北省唐山市古冶区国税局2015年2季度打印机批量采购合同,提取能力,增强税收办公能力
3736,内蒙古自治区翁牛特旗国家税务局,2015年第三期国税系统批量集中采购项目合同,提取能力,增强税收办公能力
3737,黑龙江省测绘科学研究所,黑龙江省测绘科学研究所移动图形工作站采购项目,协调能力,组织测绘地理服务
3738,国家税务总局,浙江省松阳县国家税务局台式计算机采购合同,提取能力,增强税收办公能力
3739,河北省唐山市迁西县国税局,河北省唐山市迁西县国税局2015年8月便携式投影机协议供货合同,提取能力,增强税收办公能力
3740,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3741,长春市国家税务局第一稽查局,国税系统批量集中采购合同,提取能力,增强税收稽查能力
3742,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3743,河北省国家税务局,河北省国家税务局广域网加速设备项目合同书,提取能力,增强税收信息化能力
3744,国家税务总局,湖北省十堰市张湾区国家税务局3台针式打印机136列采购合同,提取能力,增强税收办公能力
3745,江苏省镇江市国家税务局,江苏省镇江市国家税务局便携式计算机采购项目合同,提取能力,增强税收办公能力
3746,南京市鼓楼区国税局,南京市鼓楼区国税局便携式计算机采购,提取能力,增强税收办公能力
3747,中国疾病预防控制中心辐射防护与核安全医学所,气溶胶颗粒物粒径测量装置、孔隙度测量仪、激光切片机买卖合同,协调能力,组织公共卫生服务
3748,同仁县国家税务局,青海省黄南州同仁县政府采购电视项目合同,提取能力,增强税收办公能力
3749,国家税务总局,湖北省黄石市大冶市国家税务局第二期激光打印机采购合同,提取能力,增强税收办公能力
3750,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3751,合肥市瑶海区财政局,瑶海区公共资源交易中心智能化工程,提取能力,增强财政管理能力
3752,扬子江工程咨询有限公司（湖北）,长江科学院水工程环境影响研究试验室设备购置(2015年),协调能力,组织水利科研
3753,河北省国家税务局,河北省国家税务局12366纳税服务平台升级改造项目合同书,提取能力,增强税收服务能力
3754,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3755,内蒙古自治区巴彦淖尔市国家税务局,内蒙古巴彦淖尔市国税局投影仪协议供货合同,提取能力,增强税收办公能力
3756,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3757,江西省景德镇昌江国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3758,江苏省镇江市国家税务局,江苏省镇江市国家税务局复印机采购项目合同,提取能力,增强税收办公能力
3759,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3760,南京市经济技术开发区国家税务局,政府采购（分合同）,提取能力,增强税收办公能力
3761,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3762,国家海洋局厦门海洋预报台,中央国家机关政府采购网上竞价合同,协调能力,组织海洋预报服务
3763,国家海洋局深圳海洋管理处,打印机批量采购合同,协调能力,组织海洋管理服务
3764,河北省国家税务局,河北省国家税务局全省国税系统税务制服制作采购项目框架协议,提取能力,增强税收执法形象
3765,中国疾病预防控制中心辐射防护与核安全医学所,便携式大流量空气采样器买卖合同,协调能力,组织公共卫生服务
3766,海关总署物资装备采购中心,2015年防暴装甲车采购合同书,合规能力,增强海关缉私能力
3767,国家海洋局厦门海洋预报台,供货合同,协调能力,组织海洋预报服务
3768,国家测绘地理信息局第二地形测量队,地面车载三维激光扫描测量系统购销合同,协调能力,组织测绘地理服务
3769,国家税务总局,富士施乐复印机,提取能力,增强税收办公能力
3770,长江水利委员会长江科学院,长江宜昌至安庆段提高航道标准对河势控制与防洪影响研究实体模型建设土建工程,协调能力,组织水利科研
3771,武穴市国家税务局,批量集中采购便携式计算机配置五超锐T550-2030合同,提取能力,增强税收办公能力
3772,国家税务总局,内蒙古自治区呼伦贝尔市国家税务局便携式计算机批量集中采购项目,提取能力,增强税收办公能力
3773,内蒙古自治区巴彦淖尔市国家税务局,内蒙古巴彦淖尔市国家税务局便携式计算机二季度批量采购合同,提取能力,增强税收办公能力
3774,浙江省松阳县国家税务局,松阳县国家税务局空调机采购合同,提取能力,增强税收办公能力
3775,吉林省白城市大安市国家税务局,吉林省白城市大安市国家税务局-空调,提取能力,增强税收办公能力
3776,鹤壁市国家税务局,河南省鹤壁市国税局激光打印机批量采购合同,提取能力,增强税收办公能力
3777,鹤壁市国家税务局,河南省鹤壁市国税局台式计算机批量采购合同,提取能力,增强税收办公能力
3778,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
3779,国家海洋局深圳海洋管理处,录音笔采购合同,协调能力,组织海洋管理服务
3780,河北省国家税务局,河北省国家税务局备份系统存储扩容项目合同书,提取能力,增强税收信息化能力
3781,中国医学科学院整形外科医院,三维打印机,协调能力,组织公共医疗服务
3782,中国人民银行,中国人民银行系统2015年第一批业务用台式计算机（第二包）采购合同,协调能力,组织金融服务
3783,国家税务总局,湖北省十堰市张湾区国家税务局10台A4激光黑白打印机采购合同,提取能力,增强税收办公能力
3784,长春市净月经济开发区国家税务局,理光复印机,提取能力,增强税收办公能力
3785,净月经开区国家税务局,富士施乐A3打印机,提取能力,增强税收办公能力
3786,国家海洋局东海信息中心,台风观测预报数据动态采集及处理开发服务,协调能力,组织海洋信息服务
3787,中华人民共和国饶河海关,台式机采购,合规能力,增强海关监管能力
3788,淮河水利委员会,淮河流域蓄滞洪区基础信息测量及复核项目I标段,协调能力,组织水利管理
3789,武穴市国家税务局,批量集中采购台式计算机通用配置一(1)超翔Z8000-2014合同,提取能力,增强税收办公能力
3790,大连市国家税务局第一稽查局,家具采购合同,提取能力,增强税收稽查能力
3791,内蒙古自治区巴彦淖尔市国家税务局,内蒙古自治区巴彦淖尔市国家税务局二季度一体机批量集中采购合同,提取能力,增强税收办公能力
3792,中国银行业监督管理委员会,银监会堡垒机项目政府采购合同,合规能力,增强金融监管能力
3793,国家税务总局,湖北省十堰市张湾区国家税务局40台台式计算机采购合同,提取能力,增强税收办公能力
3794,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3795,中华人民共和国饶河海关,台式机采购,合规能力,增强海关监管能力
3796,国家测绘地理信息局第二地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3797,扬子江工程咨询有限公司（湖北）,水工程环境影响研究试验室设备购置(2015年),协调能力,组织水利科研
3798,国家海洋局深圳海洋管理处,国家海洋局深圳海洋管理处气象参数测试系统采购合同,协调能力,组织海洋管理服务
3799,浙江省松阳县国家税务局,松阳县国家税务局税务制服制作合同,提取能力,增强税收执法形象
