序号,采购人,合同名称,分类,理由
8852,平凉市人民医院,平凉市人民医院医疗设备采购项目,协调能力,公共医疗卫生服务
8853,人民出版社,数字化加工合同,协调能力,文化出版服务
8854,临清高速公路收费管理所,酒泉市临清高速公路收费管理所老化设施改造工程采购项目,协调能力,交通服务设施维护
8855,中央电视台,一号厅及第六演播室群改造（二）一号厅音频系统,协调能力,公共媒体设施建设
8856,平凉市人民医院,平凉市人民医院医疗设备采购项目,协调能力,公共医疗卫生服务
8857,凉州区环保局,武威市凉州区环保局环境监测及化学试剂采购项目合同,协调能力,环境监测服务
8858,庆城县公安消防大队,庆城县公安消防大队办公家具采购合同,合规能力,消防部门办公设备
8859,山东省济南市国家税务局,电教室多功能演示平台合同,提取能力,税务局培训设备
8860,正宁县城市管理局,庆阳市正宁县城市管理局节水水冲型环保公厕采购项目合同,协调能力,城市公共服务设施
8861,国家海洋局大连海洋环境监测中心站,中央单位批量集中采购简易合同（台式计算机）,协调能力,海洋环境监测服务
8862,中国科学院新疆理化技术研究所,超速离心机采购,协调能力,科研设备采购
8863,国家税务总局,国家税务总局税收业务类应用系统技术服务项目合同书（第一包）,提取能力,税务信息化服务
8864,中国科学院遥感与数字地球研究所,政府采购合同,协调能力,科研机构采购
8865,国家税务总局,国家税务总局税收业务类应用系统数据处理项目合同（第一包）,提取能力,税务数据处理服务
8866,岷县工交局,岷县工交局节能监测仪器设备工程安装合同,协调能力,工业节能监测服务
8867,平凉市人民医院,平凉市人民医院医疗设备采购项目,协调能力,公共医疗卫生服务
8868,广州市花都区国家税务局,印刷品采购合同,提取能力,税务局办公用品
8869,平凉市公安局,平凉市公安局指挥大屏建设,合规能力,公安指挥系统建设
8870,嘉峪关市残疾人联合会,嘉峪关市残疾人联合会办公家具购置合同,协调能力,残疾人服务机构
8871,北京市气象信息中心,中央国家机关政府采购网上竞价合同,协调能力,气象信息服务
8872,中国科学院新疆理化技术研究所,高效液相色谱仪采购,协调能力,科研设备采购
8873,无供应商,政府采购合同,协调能力,政府通用采购
8874,平凉市残疾人联合会,平凉市残疾人联合会电镀软座单马扎等采购项目,协调能力,残疾人公共服务
8875,中国科学院新疆理化技术研究所,数字化双语教学资源制作,协调能力,科研教育资源服务
8876,国家税务总局,国家税务总局税收业务类应用系统技术服务项目合同书（第三包）,提取能力,税务信息化服务
8877,北京市气象信息中心,中央国家机关政府采购网上竞价合同,协调能力,气象信息服务
8878,甘肃省妇幼保健院,甘肃省苯丙酮尿症患儿治疗替代食品采购项目（二）,协调能力,公共医疗卫生服务
8879,岷县农村饮水安全领导小组办公室,定西市7县（区）农村饮水安全水质检测中心设备仪器采购项目购销合同,协调能力,农村饮水安全服务
8880,定西市中级人民法院,定西市中级人民法院科技法庭核心设备、辅助设备和人民法庭视频会议核心设备采购项目购销合同,合规能力,法院科技审判能力
8881,中国科学院新疆理化技术研究所,便携式计算机,协调能力,科研机构设备采购
8882,中国科学院新疆理化技术研究所,修缮工程施工,协调能力,科研设施维护
8883,大连市气象局,气象GIS综合应用系统合同书,协调能力,气象信息服务系统
8884,平凉市儿童福利院,平凉市儿童福利院医疗设备采购项目,协调能力,儿童福利医疗服务
8885,中央电视台,《戏曲频道APP客户端》升级、更新维护,协调能力,公共媒体服务
8886,山东省济南市国家税务局,电教室音视频设备集成采购合同,提取能力,税务局培训设备
8887,临夏州图书馆,临夏州图书馆2015年度新书采购项目供货合同,协调能力,公共文化图书服务
8888,中国测绘科学研究院,中标合同,协调能力,测绘科研服务
8889,中国疾病预防控制中心农村改水技术指导中心,供货合同,协调能力,公共卫生农村改水服务
8890,国家海洋局大连海洋环境监测中心站,中央单位批量集中采购简易合同（便携式计算机）,协调能力,海洋环境监测服务
8891,渭源县农村饮水安全领导小组办公室,定西市7县（区）农村饮水安全水质检测中心设备仪器采购项目购销合同,协调能力,农村饮水安全服务
8892,庆城高速公路收费管理所,庆城高速公路收费管理所冬季取暖供煤采购项目,协调能力,交通服务后勤保障
8893,四川省遥感信息测绘院,中央国家机关政府采购网上竞价合同,协调能力,测绘地理信息服务
8894,平凉市人民医院,平凉市人民医院医疗设备采购项目,协调能力,公共医疗卫生服务
8895,通渭县农村饮水安全领导小组办公室,定西市7县（区）农村饮水安全水质检测中心设备仪器采购项目购销合同,协调能力,农村饮水安全服务
8896,岷县一中,岷县一中多媒体教室教学设备采购合同,协调能力,教育信息化设备
8897,北京市气象信息中心,网上竞价合同,协调能力,气象信息服务
8898,甘肃省公安厅,甘肃省公安厅全省公安信息中心虚拟化所需网络交换机和配套板卡以及光纤交换机项目,合规能力,公安信息化建设
8899,大连市气象局,大连海洋气象集约化数据环境系统项目合同书,协调能力,气象数据服务系统
8900,平凉市人民医院,平凉市人民医院医疗设备采购项目,协调能力,公共医疗卫生服务
8901,中国科学院遥感与数字地球研究所,科技服务合同,协调能力,科研服务
8902,甘肃省森林公安局,甘肃省森林公安局2015年度全省服装项目,合规能力,森林公安制服采购
8903,甘肃医学院,甘肃医学院电梯、电脑、LED显示屏采购项目,协调能力,高等教育设施采购
8904,国家税务总局,国家税务总局税收业务类应用系统技术服务项目合同书（第四包）,提取能力,税务信息化服务
8905,中央国家机关政府采购中心,中华人民共和国皇岗海关2015年10月大巴租赁合同,提取能力,海关交通服务
8906,安定区水利工程建设领导小组办公室,定西市7县（区）农村饮水安全水质检测中心设备仪器采购项目购销合同,协调能力,农村饮水安全服务
8907,中国国际广播电台,中国国际广播电台海峡飞虹网站技术平台维护合同,协调能力,国际媒体服务
8908,无供应商,贵州省油料研究所实验仪器风色合同,协调能力,农业科研设备
8909,国家税务总局,国家税务总局税收业务类应用系统技术服务项目合同书（第二包）,提取能力,税务信息化服务
8910,中华人民共和国云南出入境检验检疫局,云南出入境检验检疫局网络安全设备维保服务采购项目,合规能力,检验检疫信息安全
8911,国家税务总局,总局网站新技术应用手机APP应用项目技术合同书,提取能力,税务信息化服务
8912,国家海洋局大连海洋环境监测中心站,中央单位批量集中采购简易合同（数码复印机）,协调能力,海洋环境监测服务
8913,中国科学院新疆理化技术研究所,视频会议系统,协调能力,科研机构设备采购
8914,临夏市殡仪馆,临夏市殡仪馆殡葬专用车采购项目政府采购购销合同,协调能力,民政殡葬服务
8915,中国科学院新疆理化技术研究所,服务器等硬件设备采购,协调能力,科研机构设备采购
8916,国家测绘地理信息局第一地理信息制图院,中央国家机关政府采购网上竞价合同,协调能力,测绘地理信息服务
8917,临夏中学,临夏中学供暖用煤项目政府采购合同,协调能力,教育后勤保障
8918,嘉峪关市财政局,嘉峪关市财政局财政信息网络升级改造项目,提取能力,财政信息化建设
8919,广东省中山市国家税务局,电梯采购及安装（含土建）合同,提取能力,税务局设施建设
8920,定西市中级人民法院,定西市中级人民法院科技法庭核心设备、辅助设备和人民法庭视频会议核心设备采购项目购销合同,合规能力,法院科技审判能力
8921,正宁县城市管理局,正宁县城市管理局节水水冲型环保公厕采购项目合同,协调能力,城市公共服务设施
8922,中国特种设备检测研究院,柴油发电机组,协调能力,特种设备检测服务
8923,平凉市残疾人联合会,平凉市残疾人康复中心医疗设备采购项目,协调能力,残疾人康复服务
8924,临洮县农村饮水安全领导小组办公室,定西市7县（区）农村饮水安全水质检测中心设备仪器采购项目购销合同,协调能力,农村饮水安全服务
8925,中国残疾人联合会,全国残疾人基本服务状况和需求专项调查后期工作评估项目协议书,协调能力,残疾人服务调查评估
8926,定西市卫生和计划生育委员会,定西市卫生和计划生育委员会医疗卫生机构药品（疫苗）电子监管设备采购项目购销合同,协调能力,医疗卫生监管服务
8927,国家税务总局,国家税务总局信息安全服务（终端安全）项目合同,提取能力,税务信息安全服务
8928,安徽省医学科学研究院,安徽省医学科学研究院专用设备采购第2包,协调能力,医学科研设备
8929,庆阳市西峰区林业局,庆阳市西峰区2015年人工造林（六标段）合同书,协调能力,林业生态建设
8930,中国科学院新疆理化技术研究所,多功能新陈代谢测量分析系统,协调能力,科研设备采购
8931,中国科学院新疆理化技术研究所,全自动蛋白质印迹定量分析系统,协调能力,科研设备采购
8932,甘肃省白龙江林业管理局南华林场,甘肃省白龙江林业管理局南华林场办公家具政府采购项目,协调能力,林业服务机构
8933,甘肃医学院,甘肃医学院电梯、电脑、LED显示屏采购项目,协调能力,高等教育设施采购
8934,中国科学院遥感与数字地球研究所,技术开发（委托）合同,协调能力,科研技术开发
8935,中国科学院新疆理化技术研究所,园区基础设施改造工程,协调能力,科研设施改造
8936,甘肃省民政厅,甘肃省民政厅救灾物资经费采购项目合同,协调能力,民政救灾物资采购
8937,中华人民共和国云南出入境检验检疫局,云南出入境检验检疫局附加存储改造采购项目,合规能力,检验检疫信息化
8938,甘肃医学院,甘肃医学院电梯、电脑、LED显示屏采购项目,协调能力,高等教育设施采购
8939,中国特种设备检测研究院,智能多功能电磁检测仪,协调能力,特种设备检测设备
8940,中华人民共和国大亚湾出入境检验检疫局,中央单位批量集中采购简易合同（东芝复印机）,合规能力,检验检疫办公设备
8941,无供应商,兴义市人民检察院科技强检综合管理平台建设采购项目合同书,合规能力,检察院信息化建设
8942,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘地理信息服务
8943,国家税务总局,国税系统政府采购网上交易管理系统技术服务与升级完善项目技术合同书,提取能力,税务采购管理系统
8944,平凉市公安局,平凉市公安局治安支队智能枪弹柜系统采购项目,合规能力,公安装备管理
8945,合肥市口腔医院,合肥市口腔医院软硬件采购第1包：办公设备,协调能力,公共医疗服务
8946,交通运输部公路科学研究所,足尺路面加速加载试验环道建设工程加载车辆及运行系统设备采购与技术服务合同,协调能力,交通科研设施建设
8947,中华人民共和国云南出入境检验检疫局,云南出入境检验检疫局交换机扩容集成采购项目,合规能力,检验检疫信息化
8948,岷县公安局,岷县公安局警用摩托车采购合同,合规能力,公安装备采购
8949,中央电视台,消防报警系统维修保养,协调能力,公共媒体设施维护
8950,交通运输部救助打捞局,渤海湾沉船打捞（2015）年度项目施工合同,协调能力,海上救助打捞服务
8951,平凉人民医院,平凉市人民医院医疗设备采购项目,协调能力,公共医疗卫生服务
8952,蚌埠市公安局,蚌埠市公安局采购DNA实验室管理系统项目合同备案,合规能力,公安刑侦技术
8953,中央歌剧院,政府采购合同,协调能力,文化艺术服务
8954,岷县西江镇,岷县西江镇富康村易地扶贫搬迁亮化采购项目合同,协调能力,扶贫搬迁服务
8955,嘉峪关市文化广播影视新闻出版社,智能借阅机系统政府采购项目采购合同,协调能力,公共文化服务
8956,国家税务总局,中央国家机关2015年台式计算机批量集中采购项目合同-第七期（8月）,提取能力,税务办公设备采购
8957,甘肃省森林公安局,甘肃省森林公安局2015年度全省服装项目,合规能力,森林公安制服采购
8958,平凉市人民医院,平凉市人民医院医疗设备采购项目,协调能力,公共医疗卫生服务
8959,平凉市人民医院,平凉市人民医院医疗设备采购项目,协调能力,公共医疗卫生服务
8960,漳县农村饮水安全领导小组办公室,定西市7县（区）农村饮水安全水质检测中心设备仪器采购项目购销合同,协调能力,农村饮水安全服务
8961,大连市气象局,大连市突发事件预警信息发布系统建设项目合同书,协调能力,气象预警服务系统
8962,甘肃省人民检察院,甘肃省人民检察院侦查信息化平台硬件项目,合规能力,检察院侦查能力建设
8963,中国科学院遥感与数字地球研究所,政府采购合同,协调能力,科研机构采购
8964,北京市气象信息中心,中央国家机关政府采购网上竞价合同,协调能力,气象信息服务
8965,兰州商学院,兰州商学院和平校区新建教研楼的网络系统集成建设项目政府采购合同,协调能力,高等教育信息化建设
8966,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘地理信息服务
8967,安徽中医药大学,安徽中医药大学图书资料采购第5包：济南泉方本地PubMed检索平台,协调能力,高等教育科研服务
8968,中国科学院光电研究院,激光二极管BAR条,协调能力,科研机构设备采购
8969,兰州城市学院,兰州城市学院非物质文化研展馆装饰工程施工合同,协调能力,高等教育文化设施
8970,甘肃医学院,甘肃医学院无机化学实验室设施采购项目,协调能力,高等教育实验室建设
8971,庄浪县农业综合开发办公室,庄浪县南坪乡高标准农田建设项目（2015年第二批中央财政资金）,协调能力,农业基础设施建设
8972,中国特种设备检测研究院,声发射检测仪,协调能力,特种设备检测设备
8973,国家税务总局,总局网站新技术应用智能搜索系统建设项目技术合同书,提取能力,税务信息化建设
8974,甘肃省人民检察院,甘肃省人民检察院资产管理信息平台项目,合规能力,检察院资产管理
8975,中国科学院化学研究所,中国科学院化学研究所台式机计算机采购项目,协调能力,科研机构设备采购
8976,中国科学院化学研究所,中国科学院化学研究所笔记本采购,协调能力,科研机构设备采购
8977,中国科学院化学研究所,中国科学院化学研究所服务器采购项目,协调能力,科研机构设备采购
8978,玉门市房地产管理局,酒泉市玉门市房地产管理局老市区资源枯竭型城市棚户区照明亮化建设工程项目,协调能力,城市棚户区改造
8979,中国科学院化学研究所,台式计算机采购,协调能力,科研机构设备采购
8980,岷县人民法院,岷县人民法院基层法庭院落硬化及安装保温层等项目合同,合规能力,法院基础设施建设
8981,中国科学院化学研究所,中国科学院化学研究所便携式计算机及办公设备采购项目,协调能力,科研机构设备采购
8982,靖远县妇幼保健院,靖远县妇幼保健院检验设备项目,协调能力,公共医疗卫生服务
8983,中国科学院上海有机化学研究所,中国科学院上海有机化学研究所联想电脑采购项目,协调能力,科研机构设备采购
8984,舟曲县文化体育广播影视局,舟曲县文化体育广播影视局高清摄录设备采购项目,协调能力,文化媒体服务
8985,无供应商,望谟县公安局执法场所同步录音录像及督察系统二期建设项目合同,合规能力,公安执法监督系统
8986,中央农业广播电视学校民勤分校,中央农业广播电视学校民勤分校电动喷雾器采购合同,协调能力,农业教育培训服务
8987,中国科学院化学研究所,中国科学院化学研究所网络附加存储采购项目,协调能力,科研机构设备采购
8988,嘉峪关市财政局,项目维护服务合同,提取能力,财政信息化维护
8989,西北民族大学,西北民族大学第一临床全景教学设备项目,协调能力,高等教育医学设备
8990,中国科学院化学研究所,中国科学院化学研究所机架式服务器采购项目,协调能力,科研机构设备采购
8991,甘肃省农科院,甘肃省农业科学院2014年中央引导地方科技发展专项项目合同,协调能力,农业科研服务
8992,中国科学院化学研究所,中国科学院化学研究所台式计算机、打印机采购项目,协调能力,科研机构设备采购
8993,中国科学院化学研究所,中国科学院化学研究所台式计算机采购,协调能力,科研机构设备采购
8994,民勤县卫生和计划生育局,民勤县卫生和计划生育局乡镇计生办办公设备采购合同,协调能力,计划生育服务
8995,甘肃省武山矿泉疗养院,甘肃省武山矿泉疗养院采购用煤项目,协调能力,医疗康养服务
8996,中国科学院化学研究所,便携式计算机,协调能力,科研机构设备采购
8997,民勤县交通运输局,民勤县2015年全县农村公路畅通工程项目,协调能力,交通基础设施建设
8998,中国科学院合肥物质科学研究院,场发射透射电镜1套,协调能力,科研设备采购
8999,中央电视台,影视之家北楼综合布线改造工程,协调能力,公共媒体设施建设
