序号,采购人,合同名称,分类,理由
7356,中国科学院重庆绿色智能技术研究院,国内采购合同,协调能力,支持科研机构
7357,张掖市甘州区三闸镇敬老院,锅炉和管道更换项目,协调能力,提供养老公共服务
7358,庆阳市正宁林业总场西坡林场,育苗项目,协调能力,组织林业服务
7359,中国科学技术馆,2015年科普大篷车采购项目南京南汽第2包,协调能力,提供科普公共文化服务
7360,国家海洋局南通海洋环境监测中心站,可见分光光度计紫外可见分光光度计供货合同,协调能力,组织海洋监测服务
7361,中国残疾人联合会,技术开发合同,协调能力,支持残疾人服务
7362,山丹县位奇镇人民政府,扶贫及新农村建设项目三包,协调能力,组织扶贫与农村建设
7363,国家海洋局第二海洋研究所,CTD维护维修和备件采购合同,协调能力,支持海洋科研
7364,商务部服务贸易和商贸服务司,软件出口发展报告2015委托合同,协调能力,支持商务管理
7365,漳县教育体育局,2015年漳县武阳中学武阳三小2所灾后重建学校招标采购,协调能力,提供公共教育服务
7366,皋兰县教育局,全县新建改扩建公办幼儿园配备教具及办公生活设备项目,协调能力,提供公共教育服务
7367,崇信县农发办,崇信县2015年财政奖补一事一议路灯政府采购合同,协调能力,组织农村公共设施
7368,中国科学院动物研究所,购机架式服务器合同,协调能力,支持科研信息化
7369,临夏州农产品质量安全检测中,建设项目仪器采购项目,协调能力,组织农产品质量检测
7370,庆阳市庆化学校,实验室及科技馆采购,协调能力,提供公共教育服务
7371,国家海洋局第三海洋研究所,海气边界层观测系统,协调能力,支持海洋科研
7372,水利部水利信息中心,水利部机关IBM服务器设备维护,协调能力,支持水利信息化
7373,庆阳市西峰区农牧局,巩固退耕还林太阳能热水器项目政府采购购销合同一包,协调能力,组织农牧生态服务
7374,中国科学院成都生物研究所,2015年修购专项仪器采购项目,协调能力,支持生物科研
7375,国道312线平凉城区过境段改线工程指挥部,照明灯维修工程合同,协调能力,组织公路基础设施
7376,中国科学院重庆绿色智能技术研究院,进口货物供销协议,协调能力,支持科研机构
7377,漳县三岔卫生院,自动生化分析仪采购项目购销合同,协调能力,提供公共卫生服务
7378,河南省焦作市中站区国家税务局,院内硬化绿化工程合同书,提取能力,支持税务基础设施
7379,中国气象局气象探测中心,便携式自动气象站采购合同,协调能力,组织气象服务
7380,国家海洋局南通海洋环境监测中心站,批量集中采购简易合同便携式计算机,协调能力,支持海洋监测服务
7381,暨南大学,幼儿园厨房设备采购合同,协调能力,支持高等教育
7382,漳县教育体育局,2015年全面改善农村义务教育薄弱学校基本办学条件教学设施配备,协调能力,提供公共教育服务
7383,民乐县教育体育局,民乐县中小学教学设备采购项目四包,协调能力,提供公共教育服务
7384,庆阳市西峰区农牧局,购置2015年全区冬小麦一喷三防农药政府采购合同,协调能力,组织农业服务
7385,玉门市团市委,青少年活动中心暖气维修改造项目,协调能力,提供青年公共服务
7386,青岛海洋地质研究所,海岸带监测数据无线传输设备,协调能力,支持海洋地质科研
7387,中国科学技术馆,2015年科普大篷车采购合同航天新长征5包,协调能力,提供科普公共文化服务
7388,中华人民共和国罗湖海关,中央单位批量集中采购简易合同,提取能力,支持海关运营
7389,国家税务总局,2015年第四季度国税系统打印机复印机批量集中采购询价项目,提取能力,支持税务运营
7390,中国科学院沈阳自动化研究所,脑机接口研究系统采购合同,协调能力,支持科研能力
7391,内蒙古自治区大气探测技术保障中心,2015年自动气象站及备件采购合同书,协调能力,组织气象服务
7392,陇西县公安局,办公设备采购项目,合规能力,增强公安办公能力
7393,国家海洋局北海海洋环境监测中心站,购销合同海流计,协调能力,组织海洋监测服务
7394,中国科学院植物研究所,超临界萃取仪采购合同,协调能力,支持科研机构
7395,中国劳动关系学院,北京校区物业服务采购项目,协调能力,提供教育公共服务
7396,中国民航科学技术研究院,中央国家机关政府采购网上竞价合同,协调能力,支持民航科研
7397,云南出入境检验检疫局检验检疫技术中心,倒置显微镜采购合同,合规能力,支持检验检疫能力
7398,中华人民共和国惠东海关,中央单位批量集中采购简易合同,提取能力,支持海关运营
7399,定西市植保植检站,定西市2015年小麦重大病虫害统防统治物资采购项目采购合同,协调能力,组织农业技术服务
