序号,采购人,合同名称,分类,理由
11870,安徽工程大学,安徽工程大学教学设备采购第21包：电气设备,协调能力,高等教育设施
11871,兰州理工大学,兰州理工大学投影仪项目政府采购合同,协调能力,高等教育设施
11872,靖远县第三中学,白银市靖远县第三中学校舍维修工程项目,协调能力,基础教育设施
11873,陕西测绘地理信息局劳动就业服务中心,中央单位批量集中采购简易合同,提取能力,测绘机关设施
11874,靖远县北湾镇人民政府,靖远县北湾镇人民政府采暖锅炉项目,协调能力,乡镇设施建设
11875,嘉峪关市供水管理处,嘉峪关市供水管理处水质检测仪器购置项目合同书,提取能力,水质检测设施
11876,宁县人民检察院,宁县人民检察院检委会会议系统和办案区固定同步录音录像设备采购项目合同,合规能力,检察机关设施
11877,儋州市民政局,合同书,协调能力,民政服务采购
11878,安徽合肥公共资源交易中心,安徽合肥公共资源交易中心系统设备采购,协调能力,公共资源交易
11879,安徽省交通运输联网管理中心,通信链路租赁（中国电信）,协调能力,交通信息化建设
11880,中国传媒大学,2015第061号实验教学中心实验设备采购04包,协调能力,高等教育设施
11881,合肥职业技术学院,合肥职业技术学院2015年数字化校园建设第1包,协调能力,职业教育信息化
11882,暨南大学,示教显微镜采购合同,协调能力,高等教育设施
11883,中国服务外包研究中心,中央单位批量集中采购简易合同,协调能力,服务外包研究
11884,定西市安定区东方红中学,定西市安定区东方红中学笔记本电脑（二次）采购合同,协调能力,基础教育设施
11885,中国科学院软件研究所,中国科学院软件研究所复杂工业控制环境三维模型采购项目,协调能力,软件科研设施
11886,中国疾病预防控制中心,进口货物买卖合同,协调能力,疾控设备采购
11887,安徽省特殊教育中专学校,安徽省特殊教育中专学校专用设备教学空调第2包,协调能力,特殊教育设施
11888,安徽省淠史杭灌区管理总局,瓦东干渠下塘渡槽拆除重建工程（可研及初设、勘探测量、安全检测及鉴定）（第2包：勘探测量服务）,协调能力,水利灌区建设
11889,安徽商贸职业技术学院,安徽商贸职业技术学院设备采购第7包,协调能力,职业教育设施
11890,安徽财经大学,安徽财经大学数字资源、图书资料第26包,协调能力,高等教育资源
11891,合肥城市轨道交通有限公司,阜阳路17号原市委办公楼电源改造工程,协调能力,轨道交通建设
11892,中国科学院软件研究所,中国科学院软件研究所工作站采购项目结果公告,协调能力,软件科研设施
11893,中国人民解放军安徽陆军预备役步兵师第三团,中国人民解放军安徽陆军预备役步兵师第三团抗洪抢险设备采购第2包,协调能力,国防动员保障
11894,暨南大学,数字视频与数字标本教学系统采购合同,协调能力,高等教育设施
11895,安徽财经大学,安徽财经大学数字资源、图书资料第11包,协调能力,高等教育资源
11896,中国疾病预防控制中心,进口货物买卖合同,协调能力,疾控设备采购
11897,长沙县地方税务局,长沙县地方税务局县局机关生活水箱改造项目合同,提取能力,税务机关设施
11898,中国疾病预防控制中心,进口货物买卖合同,协调能力,疾控设备采购
11899,安徽省地方税务局,安徽省地方税务局土地增值税清算审核,提取能力,税务审核服务
11900,巢湖学院,巢湖学院在线教育课程资源平台,协调能力,高等教育信息化
11901,交通运输部公路科学研究所,公路基础设施长期性能观测和数据采集系统设备购置项目--路面综合信息移动采集系统采购合同,提取能力,公路监测设施
11902,靖远县人民政府办公室,白银市靖远县人民政府办公室政务大厅机房设备项目,协调能力,政务服务设施
11903,合肥市环境监测中心站,合肥市环境监测中心站多功能烟气分析仪采购,提取能力,环境监测设施
11904,商务部市场运行和消费促进司,茧丝绸行业标准体系服务项目合同,协调能力,茧丝绸产业服务
11905,安徽省工商行政管理局,安徽省工商行政管理局电子营业执照软件第2包,合规能力,市场监管信息化
11906,安徽大学,安徽大学数据库采购第36包,协调能力,高等教育资源
11907,文化部恭王府管理中心,恭王府消防安防改造工程项目中监控室机房室内装修、钢结构、电气、给排水工程项目施工合同,协调能力,文化遗产保护
11908,崇信县黄寨乡人民政府,崇信县黄寨乡财政扶贫专项资金建设项目政府采购中标公告,协调能力,扶贫项目建设
11909,定西市安定区教育局,定西市安定区教育局办公一体化教学设备采购合同,协调能力,教育信息化设施
11910,安徽水利水电职业技术学院,安徽水利水电职业技术学院大学生事务中心设备采购第2包：电子产品设备类,协调能力,职业教育设施
11911,安徽省未成年犯管教所,安徽省未成年犯管教所办公桌椅,合规能力,监狱设施保障
11912,安徽省人民政府外事办公室,安徽省人民政府外事办公室复印机、笔记本、相机采购第2包,协调能力,外事服务设施
11913,四川测绘地理信息局,政府采购合同服务类（系统集成）,提取能力,测绘信息化建设
11914,安徽省财政厅,安徽省财政厅会计专业资格考试扫描及网评服务,协调能力,会计考试服务
11915,安徽省高级人民法院,安徽省高级人民法院档案数字化设备,合规能力,司法档案管理
11916,崇信县木林乡人民政府,崇信县木林乡畜禽养殖污染减排项目,合规能力,畜禽污染减排
11917,凉州区林业技术推广中心,凉州区新建优质梨标准化基地建设项目三包,协调能力,林业产业发展
11918,合肥市瑶海区教育体育局,瑶海区教育体育局建设规划和设计定点单位,协调能力,教育规划设计
11919,中国科学院动物研究所,脉动真空灭菌器购销合同,协调能力,动物科研设施
11920,中国林业科学研究院资源昆虫研究所,云南普洱生态系统定位研究站建设项目施工,协调能力,林业科研设施
11921,安徽省地方税务局,安徽省地方税务局企业所得税汇算清缴评估鉴证,提取能力,税务审核服务
11922,安徽省女子监狱,安徽省女子监狱办公及专用设备采购第2包,合规能力,监狱设施保障
11923,安徽省第一测绘院,安徽省第一测绘院测绘设备及安全产品采购,提取能力,测绘设备采购
11924,安徽省财政厅,安徽省财政厅会计专业资格考试系统服务,协调能力,会计考试服务
11925,武威黄羊工业园区管理委员会,甘肃国际陆港产业园C区绿化带换土防渗工程项目,协调能力,工业园区建设
11926,崇信县保至善烈士纪念馆,崇信县保至善烈士纪念馆雕塑、浮雕项目,协调能力,烈士纪念设施
11927,酒泉职业技术学院,酒泉职业技术学院消防工程改造采购项目,协调能力,职业教育安全
11928,中国疾病预防控制中心,进口货物买卖合同,协调能力,疾控设备采购
11929,崇信县黄寨乡人民政府,崇信县2015年黄寨乡"一事一议"财政奖补项目,协调能力,乡村公益事业
11930,岷县岷州中学,岷县岷州中学灾后重建项目综合教学大楼教学设备采购合同（第四批第一包）,协调能力,教育灾后重建
11931,合肥市民政局,合肥市民政局复印机采购,协调能力,民政机关设施
11932,崇信县财政局农业综合开发办公室,黄寨乡高标准农田建设项目旱作旱作农业示范推广所需农资,协调能力,农业综合开发
11933,景泰县喜泉镇人民政府,景泰县喜泉镇生活垃圾处理工程,协调能力,农村环境整治
11934,安徽省农业机械管理局,农机购置补贴辅助系统管理系统开发维护,协调能力,农机购置补贴
11935,山东省国家税务局,山东省国家税务局数据中心局域网交换机维保服务项目,提取能力,税务信息化建设
11936,安徽农业大学,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）第38包：学生宿舍门,协调能力,高等教育设施
11937,中国科学院广州地球化学研究所,进口货物购销协议书,提取能力,地球化学研究
11938,凉州区林业技术推广中心,凉州区新建优质梨标准化基地建设项目二包,协调能力,林业产业发展
11939,凉州区林业技术推广中心,凉州区新建优质梨标准化基地建设项目四包,协调能力,林业产业发展
11940,安徽省第二测绘院,安徽省第二测绘院专用测绘仪器及软件采购第1包,提取能力,测绘设备采购
11941,安徽省地方税务局,安徽省地方税务局土地增值税清算审核,提取能力,税务审核服务
11942,池州学院,池州学院教学仪器仪表第6包,协调能力,高等教育设施
11943,凉州区西营镇人民政府,凉州区西营镇前兴和永村新型农村社会化服务体系奖补项目,协调能力,农村社会化服务
11944,中国科学院广州地球化学研究所,进口货物购销协议书,提取能力,地球化学研究
11945,中国人民银行,中国人民银行系统2015年第二批业务用便携式计算机（第一包）采购合同,提取能力,央行设施采购
11946,岷县岷州中学,岷县岷州中学灾后重建项目综合教学大楼教学设备采购合同(第四批第二包),协调能力,教育灾后重建
11947,巢湖经济开发区建设发展有限公司,合巢经开区巢湖学院综合服务区路灯及监控采购安装,协调能力,开发区基础设施
11948,崇信县公安局,崇信县公安局人像采集系统及办公设备政府采购合同,合规能力,公安机关设施
11949,崇信县木林乡人民政府,崇信县2015年木林乡村级公益事业建设"一事一议"财政奖补东阳寨村道路铺砂项目,协调能力,乡村公益事业
11950,临泽县林业局,临泽县林业局大沙河流域综合治理生态修复工程及沙化土地封禁保护区管护站工程项目（二包）,协调能力,生态修复工程
11951,安徽省水文局,安徽省水文局水资源监测能力（一期）建设工程设备采购第1包,提取能力,水资源监测设施
11952,定西市安定区东方红中学,定西市安定区东方红中学多功能报告厅电子设备采购合同,协调能力,基础教育设施
11953,安徽省工商行政管理局,安徽省工商行政管理局办公设备采购,合规能力,市场监管设施
11954,国土资源部信息中心,地价信息动态发布与查询系统,提取能力,地价信息采集
11955,安徽省省直机关医院,省直机关医院滨湖院区床上用品采购,协调能力,公共医疗保障
11956,合肥市人民检察院,合肥市人民检察院司法鉴定设备采购第5包,合规能力,检察鉴定设施
11957,安徽省港航管理局淮河航道局,安徽省港航管理局淮河航道局30米航标船建造第2包,协调能力,航道管理设施
11958,合肥市住房公积金管理中心,合肥市住房公积金管理中心政务区业务用房装饰和机房设计,协调能力,公积金服务设施
11959,合肥市房地产管理局,合肥市房产信息资源共享公共云服务平台建设第2包,提取能力,房产信息采集
11960,安徽警官职业学院,安徽警官职业学院阿里巴巴学生创业园建设,协调能力,职业教育设施
11961,安徽省旅游培训中心,安徽旅游学校导游实训室升级改造建设,协调能力,旅游职业培训
11962,嘉峪关市农产品质量安全监督检测中心,嘉峪关市农产品质量安全监督检测中心试剂及耗材询价采购合同,合规能力,农产品质量监管
11963,安徽城市管理职业学院,安徽城市管理职业学院技能大赛设备第2包：会计信息化教考系统,协调能力,职业教育设施
11964,安徽省发展和改革委员会,安徽省天然气管网输送体系模型建立及参数校核服务,协调能力,能源规划服务
11965,崇信县黄花乡人民政府,崇信县2015年黄花乡村级公益事业建设"一事一议"财政奖补水磨村道路硬化项目,协调能力,乡村公益事业
11966,安徽省广播电视大学合肥市分校,安徽省广播电视大学合肥市分校数字化资源采购第2包,协调能力,继续教育资源
11967,合肥学院,合肥学院实验室教学设备（第1包：生物工程设备）,协调能力,高等教育设施
11968,崇信县黄寨乡人民政府,崇信县2015年黄寨乡"一事一议"财政奖补项目,协调能力,乡村公益事业
11969,茂名市电白区国家税务局,茂名市电白区国家税务局林头分局综合业务办公用房土方绿化工程施工承包合同,提取能力,税务机关设施
11970,凉州区财政局,武威市凉州区2015年一事一议财政奖补项目工程监理单位采购项目,协调能力,乡村公益事业
11971,安徽电气工程学校,安徽电气工程学校数字化校园管理平台软、硬件采购,协调能力,职业教育信息化
11972,安徽大学,安徽大学数据库采购第42包,协调能力,高等教育资源
11973,凉州区林业技术推广中心,凉州区新建优质梨标准化基地建设项目一包,协调能力,林业产业发展
11974,中国疾病预防控制中心,进口货物买卖合同,协调能力,疾控设备采购
11975,无供应商,正安县中等职业学校学生宿舍储物柜加工安装合同,协调能力,职业教育设施
11976,安徽省地方税务局稽查局,安徽省地方税务局稽查局办公设备采购,提取能力,税务稽查设施
11977,中国科学院广州地球化学研究所,进口货物购销协议书,提取能力,地球化学研究
11978,安徽电子信息职业技术学院,安徽电子信息职业技术学院知网专辑使用第2包,协调能力,职业教育资源
11979,无供应商,应变测量传感器校准装置采购项目政府采购合同,提取能力,计量检测设施
11980,中国人民银行,中国人民银行系统2015年第二批业务用激光打印机采购项目(第2包)采购合同,提取能力,央行设施采购
11981,武威第十中学,武威第十中学采购印刷资料和各类用纸项目一包,协调能力,基础教育服务
11982,山丹县位奇镇人民政府,山丹县位奇镇汪庄村文化广场扩建工程项目政府采购合同,协调能力,农村文化设施
11983,安徽大学,安徽大学化学仪器设备等采购第6包：合肥有线电视宽带网络有限公司校区光纤互联租用,协调能力,高等教育信息化
11984,安徽警官职业学院,安徽警官职业学院信息化网络建设,协调能力,职业教育信息化
11985,中国疾病预防控制中心,进口货物买卖合同,协调能力,疾控设备采购
11986,安徽省质量技术监督局,安徽省质量技术监督局质量工作和安徽品牌专题宣传第3包,合规能力,质量监督宣传
11987,合肥市规划局,龙岗大道沿线城市设计,协调能力,城市规划设计
11988,中国人民银行,中国人民银行系统2015年第二批业务用台式计算机（第三包）采购合同,提取能力,央行设施采购
11989,合肥市规划局,合肥市长江东大街沿线城市设计,协调能力,城市规划设计
11990,合肥市福利彩票中心,合肥市福利彩票中心零星物品制作及宣传服务定点单位,协调能力,福彩公益事业
11991,武威第十中学,武威第十中学室外电子屏采购项目,协调能力,基础教育设施
11992,安徽交通职业技术学院,安徽交通职业技术学院学生活动中心设备及学工系统采购第1包,协调能力,职业教育设施
11993,中国科学院广州地球化学研究所,进口货物购销协议书,提取能力,地球化学研究
11994,合肥市公共资源交易监督管理局,安徽合肥公共资源交易中心二期建设家具采购第2包,协调能力,公共资源交易
11995,中央电视台,武警执勤信息系统配置,协调能力,媒体信息化建设
11996,安徽大学,安徽大学校园监控系统维保服务,协调能力,高等教育安全
11997,中国疾病预防控制中心,进口货物买卖合同,协调能力,疾控设备采购
11998,兰州新区公安局,兰州新区公安局刑事技术设备采购项目合同,合规能力,公安刑事技术
11999,酒泉市中医院,酒泉市中医院北关医院医用电梯采购项目竞争性谈判成交公告,协调能力,公共医疗设施
