序号,采购人,合同名称,分类,理由
11218,白银市人民检察院,白银市人民检察院室外配套设施维修改造项目建设合同,合规能力,检察设施建设
11219,安徽省财政厅,安徽省财政厅惠农补贴发放信息查询平台,协调能力,惠农服务信息化
11220,合肥师范学院,合肥师范学院2015年振兴计划专用设备采购第3包,协调能力,高等教育设施
11221,岷县瑞琪食用菌种植农民专业合作社,岷县食用菌标准化生产示范基地建设菌种采购项目合同,协调能力,农业产业发展
11222,甘肃省地方税务局,甘肃地税异地数据灾备中心机房施工项目合同,提取能力,税务信息化建设
11223,渭源县中西医结合医院,渭源县中西医结合医院2015年度冬季取暖用煤供货合同,协调能力,公共医疗保障
11224,海关总署物资装备采购中心,金关工程二期信息安全产品三采购合同（天融信网络防火墙）,提取能力,海关信息安全
11225,国家统计局吕梁调查队,中央单位批量集中采购简易合同,提取能力,统计调查设施
11226,中国传媒大学,2015第064号编辑出版实验室装修改造,协调能力,高等教育设施
11227,安徽省水上运动管理中心,安徽省水上运动管理中心皮划艇、赛艇器材采购第3包,协调能力,体育训练设施
11228,山丹县公安局交通警察大队,山丹县公安局交通警察大队城区道路标志牌、标线、隔离护栏及隔离桩工程项目,合规能力,交通执法设施
11229,黄河水利委员会移民局,黄河黑山峡河段开发功能定位论证,协调能力,水利移民规划
11230,海关总署物资装备采购中心,金关工程二期建设项目合同书,提取能力,海关信息化建设
11231,甘肃省体育工作第二大队,甘肃省体育工作第二大队全民健身综合馆游泳馆活动看台项目采购合同,协调能力,体育公共设施
11232,肃南裕固族自治县祁丰藏族乡人民政府,肃南裕固族自治县祁丰藏族乡人民政府采购合同（一包）,协调能力,民族乡镇采购
11233,南京森林警察学院,空调维保和维修服务,协调能力,高等教育设施
11234,中华人民共和国同江海关,同江海关监管艇码头围墙、大门二期工程,提取能力,海关设施建设
11235,青海省国家税务局,青海省国家税务局2016年纳税申报资料印制竞争性谈判采购（第二次）项目合同,提取能力,税务服务资料
11236,海关总署物资装备采购中心,金关工程二期应用开发项目合同书,提取能力,海关信息化建设
11237,海关总署物资装备采购中心,海关总署2015年金关工程二期相关系统软件(一)采购项目（05包）,提取能力,海关信息化建设
11238,兰州资源环境职业技术学院,兰州资源环境职业技术学院食堂设备节能改造政府采购项目合同,协调能力,职业教育设施
11239,合肥市包河区重点工程建设管理局,包河区泰山路、当涂支路等13条支路网路灯采购第1包,协调能力,市政照明设施
11240,安徽省公安厅居民身份证制作中心,安徽省公安厅制证中心装饰改造、机房统建及设备采购第2包,合规能力,身份证制作设施
11241,安徽省测绘局,省测绘局基础测绘国情监测软件及专用设备采购第2包,提取能力,测绘监测设备
11242,青岛市科学技术协会,2015年青岛市公民科学素质调查政府采购合同,提取能力,公民科学素质调查
11243,合肥市重点工程建设管理局,合肥一中配电房、消防系统改造和教学楼工程监理,协调能力,基础教育设施
11244,安徽工程大学,安徽工程大学学生宿舍组团式改造方案设计,协调能力,高等教育设施
11245,陇西县妇幼保健院,陇西县妇幼保健院病床等医疗设备采购项目第二包,协调能力,公共医疗设备
11246,常州市科学技术协会,2015年常州市公民科学素质调查政府采购合同,提取能力,公民科学素质调查
11247,河南省科学技术协会,2015年河南省公民科学素质调查政府采购合同,提取能力,公民科学素质调查
11248,酒泉市人民防空办公室,酒泉市人民防空办公室综合训练基地（体育场）施工用电、施工安装采购项目,协调能力,人防设施建设
11249,中国纤维检验局,技术服务合同书,合规能力,纤维检验服务
11250,中共安徽省委组织部,全省干部个人有关事项查核平台建设,协调能力,组工信息化建设
11251,酒泉市金塔县采购办,酒泉市金塔县国土资源局电子政务软硬件采购项目,提取能力,国土资源信息化
11252,浙江省浦江县国家税务局,2015年电视机采购合同,提取能力,税务机关设施
11253,重庆市科学技术协会,2015年重庆市公民科学素质调查政府采购合同,提取能力,公民科学素质调查
11254,海关总署物资装备采购中心,海关总署2015年金关工程二期相关系统软件采购(一)重新招标项目02包应用性能管理工具合同,提取能力,海关信息化建设
11255,安徽省公安厅,安徽省公安厅制证中心配电房及变压器设备采购及安装,合规能力,身份证制作设施
11256,肃南裕固族自治县县乡公路管理站,肃南裕固族自治县县乡公路管理站机械设备采购项目政府采购合同,协调能力,交通设施养护
11257,海关总署物资装备采购中心,海关总署2015年金关工程二期企业信用项目群调查、管理、绩效子系统及海关统一门户系统采购项目（04包）海关统一门户系统采购项目合同书,提取能力,海关信息化建设
11258,甘肃省质量技术监督宣传信息中心,甘肃省质量技术监督局12365举报处置指挥中心平台建设项目政府采购合同,合规能力,质量监督举报
11259,安徽省长江计量所,安徽省长江计量所中试车间建设第1包,提取能力,计量检测设施
11260,合肥市民政局,2014-2016年冬季退役士兵职业技能培训服务第2包,协调能力,退役士兵培训
11261,中华人民共和国同江海关,同江海关监管艇码头设计变更新增围墙、大门、门卫室二期工程,提取能力,海关设施建设
11262,海关总署物资装备采购中心,2015年关保司采购施封锁项目合同,提取能力,海关监管设备
11263,海关总署物资装备采购中心,金关工程二期企业信用项目群及海关统一门户系统采购项目(01包),提取能力,海关信息化建设
11264,海关总署物资装备采购中心,海关总署2015年金关工程二期应用项目第三方软件测试服务采购项目01包海关金关工程二期对外服务类及各地方海关承办项目第三方软件测试服务合同,提取能力,海关信息化建设
11265,合肥市商务局,合肥市对外劳务合作服务中心岗位购买服务,协调能力,劳务合作服务
11266,宁夏回族自治区科学技术协会,2015年宁夏回族自治区五市公民科学素质调查政府采购合同,提取能力,公民科学素质调查
11267,山东省国家税务局,山东省国家税务局考核评测系统升级改造项目,提取能力,税务信息化建设
11268,合肥师范学院,合肥师范学院2015年振兴计划专用设备采购第18包,协调能力,高等教育设施
11269,安徽中澳科技职业学院,安徽中澳科技职业学院学生公寓房间智能门锁采购,协调能力,职业教育设施
11270,合肥经济技术开发区高刘社区管理委员会,合肥经开区高刘社区环境提升工程监理,协调能力,社区环境建设
11271,安徽省财政厅,财政涉企项目资金管理信息系统2015年升级维护,协调能力,财政信息化建设
11272,安徽大学,安徽大学化学仪器设备等采购第7包：基质辅助激光解吸附电离-飞行时间质谱仪维修与全面保修,协调能力,高等教育设施
11273,安徽商贸职业技术学院,安徽商贸职业技术学院设备采购第3包,协调能力,职业教育设施
11274,兰州理工大学,兰州理工大学2016年中文图书、中文期刊供应商资格政府采购项目合同,协调能力,高等教育资源
11275,嘉峪关市酒钢三中,嘉峪关市酒钢三中标识牌及校园文化建设供货合同书,协调能力,基础教育设施
11276,合肥城建发展股份有限公司,合肥城建琥珀庄园监理,协调能力,住宅建设监理
11277,安徽省人民政府办公厅,安徽省人民政府办公厅医疗器械采购,协调能力,政务保障服务
11278,高台县万达鸿德牧草专业合作社,高台县万达鸿德牧草专业合作社2015年高产优质苜蓿示范建设项目（三包）,协调能力,畜牧业发展
11279,中华人民共和国同江海关,同江海关监管艇码头钢结构工程,提取能力,海关设施建设
11280,兰州资源环境职业技术学院,兰州资源环境职业技术学院采矿系数字资源库建设政府采购项目合同,协调能力,职业教育设施
11281,中国中医科学院,供货合同,协调能力,中医科研采购
11282,中国美术馆,中国美术馆基建处雕塑框架协议采购合同,协调能力,公共文化设施
11283,天津市国家税务局,天津市国家税务局互联网接入合同,提取能力,税务信息化建设
11284,西区统办楼和市政府招待所等建筑消防设施维修保养项目,西区统办楼和市政府招待所等建筑消防设施维修保养项目采购合同,协调能力,消防设施维护
11285,湖南省国家税务局,湖南省国家税务局税收票证定点印制招标政府采购合同,提取能力,税收票证印制
11286,安徽人口职业学院,安徽人口职业学院教学设备采购第1包,协调能力,职业教育设施
11287,海关总署物资装备采购中心,2015年海关不间断电源UPS设备合同（第1包）,提取能力,海关设施采购
11288,酒泉市政府采购办公室,酒泉市政府采购办公室2015年第四季度市级机关事业单位办公自动化设备协议供货采购项目,协调能力,政务办公设施
11289,黄河水利委员会黄河中心医院,医疗设备采购合同（2包）,协调能力,公共医疗设备
11290,泾川县林业局,泾川县林业局巩固退耕还林成果及三北防护林项目采购合同,协调能力,林业生态建设
11291,安徽省图书馆,安徽省图书馆读者访问管理系统平台第2包,协调能力,公共文化服务
11292,白银市平川区委农村工作办公室,白银市平川区委农村工作办公室项目所需垃圾清理装载机采购合同,协调能力,农村环境整治
11293,暨南大学,倒置荧光显微镜采购合同,协调能力,高等教育设施
11294,合肥职业技术学院,合肥职业技术学院实验室训练设备及配件采购第8包,协调能力,职业教育设施
11295,白银市机关事务管理局,白银市市级公共租赁住房10KV变配电设备及安装项目采购合同,协调能力,保障房设施建设
11296,中国纤维检验局,羊毛仪器化检验自动抓样、钻芯取样装置,合规能力,纤维检验设备
11297,甘肃省景泰川电力提灌管理局,甘肃省景泰川电力提灌管理局2014-2015年度劳动保护用品采购项目采购合同,协调能力,水利设施保障
11298,合肥市第三人民医院,合肥市第三人民医院2015年专用设备采购第5包,协调能力,公共医疗设备
11299,中国美术馆,中国美术馆信息传播部网络安全外包采购合同,协调能力,公共文化信息化
11300,靖远县农技中心,靖远县农技中心2016年旱作农业示范推广项目,协调能力,农业技术推广
11301,中国科学技术馆,2015年中国流动科技馆充气式移动球幕影片合同（中国探月工程）,协调能力,科普教育服务
11302,暨南大学,原位红外反应池采购合同,协调能力,高等教育设施
11303,安徽省交通运输联网管理中心,通信链路租赁（中国联通专线组网）,协调能力,交通信息化建设
11304,安徽省工商行政管理局,安徽省工商行政管理局电子营业执照软件第1包,合规能力,市场监管信息化
11305,甘肃省第三人民医院,甘肃省第三人民医院腹腔镜等医疗设备采购项目合同书,协调能力,公共医疗设备
11306,甘肃省听力语言康复中心,甘肃省听力语言康复中心超大功率全数字助听器采购项目(HT2),协调能力,残疾人康复服务
11307,长沙市地方税务局,长沙市开福区地税局园区数字监控系统扩容升级改造设备采购合同,提取能力,税务机关设施
11308,国家测绘地理信息局管理信息中心,局机关重要信息系统等级保护安全建设项目—局门户网站建设部分合同,提取能力,测绘信息化建设
11309,海关总署物资装备采购中心,海关总署2015年金关工程二期加贸、核心系统升级及人事信息开发采购项目(02包),提取能力,海关信息化建设
11310,中国纤维检验局,专用仪器设备采购合同,合规能力,纤维检验设备
11311,蚌埠医学院,蚌埠医学院2015中央财政支持地方高校建设项目实验设备采购第3包,协调能力,高等教育设施
11312,安徽省监狱管理局,安徽省监狱管理局2015年省直监狱系统信息化第4包,合规能力,监狱信息化建设
11313,安徽人口职业学院,安徽人口职业学院教学护理模型采购,协调能力,职业教育设施
11314,海关总署物资装备采购中心,2015年海关不间断电源UPS设备合同（第2包）,提取能力,海关设施采购
11315,甘肃省新闻出版广电局,64家藏区藏传佛教寺庙书屋出版物政府采购项目供货合同,协调能力,公共文化服务
11316,广州市番禺区国家税务局,广州市政府采购印刷品供货合同,提取能力,税务机关设施
11317,暨南大学,焦磷酸遗传定量分析仪采购合同,协调能力,高等教育设施
11318,合肥市包河区重点工程建设管理局,合肥市包河区青年新苑B、C地块及星光苑铝合金门窗采购与安装,协调能力,保障房设施建设
11319,江苏省宜兴市国家税务局,供货合同,提取能力,税务机关设施
11320,安徽粮食工程职业学院,安徽粮食工程职业学院室内体育馆（艺体中心）看台设备采购及安装,协调能力,职业教育设施
11321,中国银行业监督管理委员会甘肃监管局,中央单位批量集中采购简易合同,合规能力,金融监管设施
11322,中国纤维检验局,委托进口代理合同,合规能力,纤维检验设备
11323,甘肃省国土资源厅,甘肃省国土资源厅信息系统安全等级测评与软件测试项目,提取能力,国土资源信息化
11324,甘肃省体育运动学校,甘肃省体育运动学校力量训练器材项目供货合同,协调能力,体育教育设施
11325,海关总署物资装备采购中心,海关总署2015年金关工程二期缉私指挥应用开发采购项目合同,提取能力,海关缉私系统
11326,安徽医科大学,2015年医学生综合技能学习中心智能化工程设计、施工第1标段：医学生综合技能学习中心智能化工程设计,协调能力,高等教育设施
11327,安徽省南湖人民检察院,安徽省南湖人民检察院彩色激光打印机采购,合规能力,检察机关设施
11328,甘肃省妇幼保健院,省妇幼生物刺激反馈仪设备政府采购项目,协调能力,公共医疗设备
11329,甘肃省听力语言康复中心,甘肃省听力语言康复中心超大功率全数字助听器采购项目(HT1),协调能力,残疾人康复服务
11330,暨南大学,高效液相色谱3台采购合同,协调能力,高等教育设施
11331,北京化工大学,代理协议,协调能力,高等教育采购
11332,暨南大学,水套式二氧化碳培养箱等生物实验设备采购合同,协调能力,高等教育设施
11333,安徽商贸职业技术学院,安徽商贸职业技术学院设备采购第1包,协调能力,职业教育设施
11334,海关总署物资装备采购中心,2015年海关机房统一监控平台采购项目合同,提取能力,海关信息化建设
11335,合肥市体育局,合肥市体育局街道（社区）体育俱乐部器材采购第2包,协调能力,社区体育设施
11336,白银市平川区财政局,白银市平川区财政局所需办公自动化设备采购合同,协调能力,财政机关设施
11337,海关总署物资装备采购中心,海关总署2015年金关工程二期公安网情报系统开发及互联网情报系统信息服务采购项目(02包),提取能力,海关情报系统
11338,甘肃省高级人民法院,法官服配饰（领带、腰带、标志）,合规能力,司法机关保障
11339,甘肃省司法厅,基层司法行政标志服政府采购项目,合规能力,司法行政保障
11340,甘肃省信息中心,甘肃省投资项目在线审批监管平台建设项目政府采购,协调能力,投资审批信息化
11341,甘肃省第三人民医院,甘肃省第三人民医院腹腔镜等医疗设备采购项目合同书,协调能力,公共医疗设备
11342,长沙市地方税务局,设备采购合同,提取能力,税务机关设施
11343,安徽大学,安徽大学数据库采购第33包,协调能力,高等教育资源
11344,中央电视台,发布计划与播出编排运维（补）,协调能力,媒体运维服务
11345,海关总署物资装备采购中心,海关信息系统采购filegee文件同步软件项目合同,提取能力,海关信息化建设
11346,甘肃省中医院,甘肃省中医院全自动药品单剂量摆药机政府采购项目第三次招标政府采购合同,协调能力,公共医疗设备
11347,甘肃政法学院,甘肃政法学院图书馆2015年度中文普通图书供应商入围政府采购项目,协调能力,高等教育资源
11348,国家海洋局东海预报中心,小型实验室设备采购,提取能力,海洋预报设施
11349,安徽大学艺术与传媒学院,安徽大学艺术与传媒学院公务用车采购,协调能力,高等教育后勤
11350,海关总署物资装备采购中心,海关总署2015年关务保障司海关门户网站改版服务采购项目合同书,提取能力,海关信息化建设
11351,合肥市重点工程建设管理局,合肥市城市地下结构工程防水对策与质量控制关键技术研究,协调能力,城市建设研究
11352,安徽大学,安徽大学数据库采购第45包,协调能力,高等教育资源
11353,海关总署物资装备采购中心,海关总署2015年金关工程二期相关系统软件(一)采购项目（01包）,提取能力,海关信息化建设
11354,暨南大学,喷雾干燥机采购合同,协调能力,高等教育设施
11355,甘肃省妇幼保健院,省妇幼盆底康复治疗仪政府采购项目,协调能力,公共医疗设备
11356,无供应商,贵州省公安厅交警总队指挥中心建设项目(三期)采购合同,合规能力,交警指挥设施
11357,无供应商,采购合同,协调能力,一般政府采购
11358,东海预报中心,国家海洋局东海预报中心大戢山地波雷达站建设项目,提取能力,海洋预报设施
11359,安徽省教育招生考试院,2016年硕士研究生网上评卷扫描服务,协调能力,教育考试服务
11360,海关总署物资装备采购中心,金关工程二期应用开发项目合同书,提取能力,海关信息化建设
11361,合肥市殡葬管理处,合肥市殡葬管理处骨灰存放架采购安装,协调能力,殡葬公共服务
11362,阜阳师范学院,阜阳师范学院教学设备采购第17包：网络机房类项目,协调能力,高等教育设施
11363,半汤文化旅游发展有限公司,中国半汤郁金香高地景区物业管理,协调能力,旅游景区管理
11364,安徽财经大学,安徽财经大学教学实验设备第9包,协调能力,高等教育设施
11365,安徽大学,安徽大学数据库采购第46包,协调能力,高等教育资源
11366,安徽省农垦事业管理局,安徽省农垦事业管理局办公设备采购,协调能力,农垦事业管理
11367,江西省国家税务局,国税系统批量集中采购合同,提取能力,税务机关设施
11368,中国银行业监督管理委员会北京监管局,中央国家机关政府采购协议供货合同,合规能力,金融监管设施
11369,海关总署物资装备采购中心,海关总署2015年程控交换机设备采购项目合同书,提取能力,海关通信设施
11370,甘肃省救灾物资储备管理中心,甘肃省救灾物资储备管理中心九州救灾物资应急储备库板房搭建及附属工程项目合同,协调能力,救灾物资储备
11371,北京化工大学,代理协议,协调能力,高等教育采购
11372,广州市国家税务局,广州市国家税务局自助办税终端供货合同,提取能力,税务自助服务
11373,海关总署物资装备采购中心,海关总署2015年金关工程二期企业信用项目群调查、管理、绩效子系统及海关统一门户系统采购项目(03包),提取能力,海关信息化建设
11374,海关总署物资装备采购中心,海关政务信息化系统1台科来网络性能监控设备合同书,提取能力,海关信息化建设
11375,甘肃省监狱管理局,甘肃省监狱管理局平凉等九所监狱"四防一体"及安防设施采购,合规能力,监狱安防设施
11376,中国科学技术馆,中国科学技术馆信息系统优化、迁移项目合同,协调能力,科普教育信息化
11377,安徽大学,安徽大学数据库采购第43包,协调能力,高等教育资源
11378,甘肃省监狱管理局,兰州等4所监狱"四防一体化"及安防设施项目供货合同,合规能力,监狱安防设施
11379,海关总署物资装备采购中心,海关总署2015年金关工程二期公安网情报系统开发及互联网情报系统信息服务采购项目(01包),提取能力,海关情报系统
11380,无供应商,茶苗购销合同,协调能力,农业产业发展
11381,国家海洋局东海分局,"中国海警2151"抢修修理项目,合规能力,海警船舶维修
11382,合肥市蜀山区教育体育局,2015年蜀山区部分学校计算机教室教师电脑采购,协调能力,基础教育设施
11383,海关总署物资装备采购中心,海关总署2015年金关工程二期加贸、核心系统升级及人事信息开发采购项目(01包),提取能力,海关信息化建设
11384,海关总署物资装备采购中心,海关信息系统2014-2015年ORACLE软件标准技术支持服务项目合同,提取能力,海关信息化建设
11385,山东省国家税务局,山东省国家税务局增值税货运税控系统密码机采购,提取能力,税务信息化建设
11386,安徽省测绘局,省测绘局基础测绘国情监测软件及专用设备采购第3包,提取能力,测绘监测设备
11387,泾川县林业局,泾川县林业局巩固退耕还林成果及三北防护林项目采购合同,协调能力,林业生态建设
11388,徽商职业学院,徽商职业学院教学实训中心、普通话测试机房等建设第2包：普通话标准测试机房智能化及声学系统集成,协调能力,职业教育设施
11389,中国银行业监督管理委员会北京监管局,北京银监局2015内部资料印刷项目,合规能力,金融监管设施
11390,无供应商,岑巩县中小学音体美器材、实验室仪器采购及安装项目,协调能力,基础教育设施
11391,安徽省人民政府办公厅,安徽省人民政府办公厅宽带网网络及安全设备采购,协调能力,政务信息化建设
11392,甘肃省武山矿泉疗养院,皮肤治疗楼HIS软件扩充、健康档案接口项目,协调能力,医疗康养服务
11393,东海预报中心,国家海洋局东海预报中心中心站环境改造项目,提取能力,海洋预报设施
11394,甘肃省第三人民医院,甘肃省第三人民医院腹腔镜等医疗设备采购项目合同书,协调能力,公共医疗设备
11395,甘肃省第三人民医院,甘肃省第三人民医院腹腔镜等医疗设备采购项目合同书,协调能力,公共医疗设备
11396,安徽省政协办公厅,滨湖中心省政协机房及会议系统工程监理,协调能力,政协信息化建设
11397,暨南大学,高效液相色谱和高压制备色谱各1台采购合同,协调能力,高等教育设施
11398,安徽省公安厅居民身份证制作中心,全省反恐及特警比武拉练器材第2包,合规能力,公安反恐装备
11399,合肥市地方税务局,合肥市地方税务局瑶海区分局办公设备采购,提取能力,税务机关设施
