序号,采购人,合同名称,分类,理由
7572,陇西县中西医结合医院,医疗设备采购,协调能力,提供公共医疗服务
7573,渭源县田家河乡,元古堆基本农田供货合同,协调能力,组织农业服务
7574,玉门市消防大队,营房改造项目,合规能力,支持消防设施
7575,中国人民银行金融信息中心,PC服务器第一包采购合同,提取能力,支持金融监管能力
7576,国家海洋环境预报中心,大慧寺8号院3、5、6号楼外挂电梯工程施工合同书,协调能力,支持海洋服务设施
7577,长江水利委员会水文局,中央国家机关政府采购网上竞价合同,协调能力,支持水利服务
7578,民航总医院,打印机,协调能力,提供民航医疗服务
7579,定西市日报社,全媒体采编平台升级改造项目政府采购购销合同,协调能力,支持新闻宣传服务
7580,青岛海洋地质研究所,单频测深仪声速剖面仪表层声速仪紧凑型水文绞车,协调能力,支持海洋地质科研
7581,商务部,中央国家机关政府采购网上竞价合同,协调能力,支持商务管理
7582,北京市水科学技术研究院,2015年度水务行业综合统计管理项目合同协议书,协调能力,支持水利科研
7583,甘肃省农牧厅,2014年度退牧还草工程所需围栏材料和牧草种子,协调能力,组织畜牧生态服务
7584,商务部,中央单位批量集中采购简易合同,协调能力,支持商务管理
7585,国家海洋局南海工程勘察中心,600m拖缆海洋磁力仪系统,协调能力,组织海洋调查服务
7586,国家海洋局第三海洋研究所,万米CTD,协调能力,支持海洋科研
7587,中国科学院植物研究所,森林三维激光扫描系统,协调能力,支持农业科研
7588,北京中医药大学,新校区中药学实验与实践平台建设项目合同,协调能力,支持高等教育
7589,中国科学技术大学,激光多功能一体机,协调能力,支持高等教育
7590,庆阳市西峰区陇东职业中专,标准化音乐教室装修项目合同,协调能力,提供职业教育服务
7591,厦门市翔安区国家税务局,翔安区国家税务局营业柜台改造工程,提取能力,增强税务服务能力
7592,陇南日报社,排版采编系统单一来源采购项目,协调能力,支持新闻宣传服务
7593,国家海洋局南海工程勘察中心,船用柴油,协调能力,支持海洋调查服务
7594,故宫博物院,观众动态监测系统二期采购项目合同,协调能力,支持公共文化设施
7595,庆阳市西峰区教育体育局,实施温泉小学何坳小学维修工程政府采购施工合同,协调能力,提供公共教育服务
7596,中国科学院上海天文台,便携式计算机,协调能力,支持科研运营
7597,舟曲县果耶池干中心小学,教学设备采购项目合同,协调能力,提供公共教育服务
7598,庆阳市西峰区教育体育局,购置中街幼儿园办公及教学设备政府采购购销合同,协调能力,提供公共教育服务
7599,中国民航科学技术研究院,中央国家机关政府采购网上竞价采购合同,协调能力,支持民航科研
