序号,采购人,合同名称,分类,理由
9238,武威市凉州区金塔水管处,武威市凉州区金塔水管处暖气改造项目合同,协调能力,水利设施维护
9239,国家图书馆,2015年度中文年鉴采购合同,协调能力,公共文化服务
9240,暨南大学,暨南大学平板太阳能集热器系统合同,协调能力,高等教育设施
9241,北京中医药大学,北京中医药大学新校区食堂餐桌椅等采购,协调能力,高等教育设施
9242,中国科学院大连化学物理研究所,中国科学院大连化学物理研究所台式计算机采购项目,协调能力,科研机构设备采购
9243,安徽省水文局,安徽省水文局水网改造,协调能力,水利水文服务
9244,国际竹藤中心,政府采购合同,协调能力,农林科研服务
9245,京津冀环境气象预报预警中心（北京市环境气象中心）,中央国家机关政府采购网上竞价合同,协调能力,环境气象服务
9246,静宁县红寺乡人民政府,2015年静宁县原安乡吉林村、八里镇靳坪村、红寺乡丈子村、胡沟村整村推进果园建设苗木采购项目三包,协调能力,乡村农业产业发展
9247,武威市凉州区农产品质量安全监督管理站,武威市凉州区农产品质量安全监督管理站监测配套设备和自动进样器采购项目合同,协调能力,农产品质量监测
9248,武威市凉州区林业技术推广中心,武威市凉州区林业技术推广中心2015年特色林果病虫害防治药物采购项目合同,协调能力,林业技术服务
9249,静宁县新店乡人民政府,静宁县新店乡孙湾村整村推进果园标准化管理项目,协调能力,乡村农业产业发展
9250,国际竹藤中心,政府采购合同,协调能力,农林科研服务
9251,中国国土资源航空物探遥感中心,资源一号02C卫星应用系统（地矿）项目数据接收和编程子系统技术开发合同,协调能力,国土资源遥感服务
9252,京津冀环境气象预报预警中心（北京市环境气象中心）,中央国家机关政府采购网上竞价合同,协调能力,环境气象服务
9253,武威市凉州区第三幼儿园,武威市凉州区第三幼儿园采购设备项目合同二包,协调能力,幼儿教育设施
9254,武威市凉州区农业生态环境保护管理站,武威市凉州区农业生态环境保护管理站包覆材料采购合同一包,协调能力,农业生态环保
9255,国际竹藤中心,政府采购合同,协调能力,农林科研服务
9256,华池县人民医院,华池县人民医院所需变压器及辅材工程安装合同书,协调能力,公共医疗设施
9257,兰州新区教育科技文化局,兰州新区薄弱化学校改造安保设备供货合同,协调能力,教育安全设施
9258,无供应商,购销合同,协调能力,政府通用采购
9259,中国特种设备检测研究院,信息化二期建设,协调能力,特种设备检测服务
9260,国家税务总局税务干部进修学院,技术开发服务（委托）合同,提取能力,税务培训服务
9261,武威市凉州区农业生态环境保护管理站,武威市凉州区农业生态环境保护管理站农用地膜采购合同,协调能力,农业生态环保
9262,渭源县农业技术推广中心,渭源县农业技术推广中心化肥供货合同,协调能力,农业技术推广
9263,武威市凉州区职业中专办公设备和装饰工程项目合同,武威市凉州区职业中专办公设备和装饰工程项目合同,协调能力,职业教育设施
9264,定西师范高等专科学校,定西师范高等专科学校教学软件采购项目购销合同第二包,协调能力,高等教育软件
9265,渭源县农业技术推广中心,渭源县农业技术推广中心旱作农业项目农机具供货合同,协调能力,农业技术推广
9266,定西市体育局,定西市体育局定西市体育馆塑胶场地维修项目,协调能力,体育公共服务
9267,中央人民广播电台,中央人民广播电台拉萨编辑部新风系统改造项目,协调能力,国家媒体服务
9268,武威工业园区管理委员会,武威工业园区管理委员会规划修编项目合同,协调能力,工业园区规划
9269,白银市农业科学研究所,白银市农业科学研究所综合实验楼维修项目,协调能力,农业科研设施
9270,定西市公安局交警支队,定西市公安局交警支队城区大队老定西城区道路交通标线项目（二次）购销合同,合规能力,交警交通设施
9271,民勤农牧局,民勤县农村入地承包经营权确权登记颁证工作测绘项目合同,协调能力,农村土地管理
9272,临夏州公安局特警支队,临夏州特警支队2015年装备计划项目,合规能力,特警装备采购
9273,吉林省气象探测保障中心,2015年自动气象站及备件采购合同书,协调能力,气象探测服务
9274,临夏州公安局特警支队,临夏州公安局特警支队2015年装备计划采购项目,合规能力,特警装备采购
9275,武威市凉州区农业生态环境保护管理站,武威市凉州区农业生态环境保护管理站检测仪器设备采购项目合同,协调能力,农业生态环保
9276,中国科学院大连化学物理研究所,中国科学院大连化学物理研究所便携式计算机采购项目,协调能力,科研机构设备采购
9277,无供应商,全国文化信息资源共享工程贵州省分中心办公室玻璃幕墙安装工程合同,协调能力,文化信息共享服务
9278,民勤农牧局,民勤县农村入地承包经营权确权登记颁证工作测绘项目合同,协调能力,农村土地管理
9279,定西市农业局,定西市2015年马铃薯晚疫病防治农药采购项目购销合同第三包,协调能力,农业病虫害防治
9280,中国科学院大连化学物理研究所,中国科学院大连化学物理研究所便携式计算机采购项目,协调能力,科研机构设备采购
9281,定西市农业局,定西市2015年马铃薯晚疫病防治农药采购项目购销合同第二包,协调能力,农业病虫害防治
9282,中国科学院大连化学物理研究所,中国科学院大连化学物理研究所便携式计算机采购项目,协调能力,科研机构设备采购
9283,定西市农业局,定西市2015年马铃薯晚疫病防治农药采购项目购销合同,协调能力,农业病虫害防治
9284,暨南大学,暨南大学多媒体设备、管理系统及相关服务采购项目子包2合同,协调能力,高等教育信息化
9285,定西职业技术学院（筹）,定西职业技术学院（筹）护理实验室设备采购项目购销合同,协调能力,职业教育设施
9286,甘肃省旅游局,省旅游局《沿黄四市（州）旅游发展规划》二次政府采购项目,协调能力,旅游发展规划
9287,安徽省省直机关医院,省直机关医院滨湖院区电器等办公设备采购,协调能力,公共医疗服务
9288,中国气象局公共气象服务中心,成都淞幸科技有限责任公司技术开发（委托）合同,协调能力,气象服务技术开发
9289,静宁县城川乡人民政府,静宁县城川乡马铃薯新品种引进推广马铃薯籽种采购项目,协调能力,农业技术推广
9290,民勤农牧局,民勤县农村入地承包经营权确权登记颁证工作测绘项目合同,协调能力,农村土地管理
9291,中国人民银行,中国人民银行国家信息安全专控队伍保障服务采购项目采购合同,提取能力,人民银行信息安全
9292,定西师范高等专科学校,定西师范高等专科学校教学软件采购项目购销合同第一包,协调能力,高等教育软件
9293,定西市卫生和计划生育委员会,定西市卫生和计划生育委员会人口和计划生育服务体系建设项目购销合同,协调能力,计划生育服务
9294,古浪县人民医院,古浪县人民医院深静脉治疗仪及腹腔镜配件等医疗设备采购项目采购合同,协调能力,公共医疗服务
9295,京津冀环境气象预报预警中心,计算和存储资源需求技术服务、野外观测测试化验和区域MODIS卫星遥感监测资料以及处理与分析技术服务、空气质量数值预报模式气象场处理以及边界层气象要素分析技术服务,协调能力,环境气象服务
9296,嘉峪关市环境监测站,嘉峪关市环境监测站所需环境空气连续在线自动监测系统政府采购项目单一来源采购合同,协调能力,环境监测服务
9297,中国科学院光电技术研究所,高精度圆柱度仪,协调能力,科研设备采购
9298,定西市残疾人联合会,定西市残联2015年贫困残疾人康复服务"千百万"工程项目示范性社区康复站训练器材采购项目购销合同,协调能力,残疾人康复服务
9299,华北科技学院,华北科技学院网络型语言实验室教学系统（48座）,协调能力,高等教育设施
9300,无供应商,贵州省图书馆销售合同,协调能力,公共文化服务
9301,静宁县八里镇人民政府,静宁县八里镇关道岔村文化广场建设项目,协调能力,乡村文化设施
9302,京津冀环境气象预报预警中心,技术开发合同,协调能力,环境气象服务
9303,静宁县古城镇人民政府,静宁县2015年古城镇田岔村整村推进道路及信息化服务中心建设项目,协调能力,乡村基础设施建设
9304,渭源县农业技术推广中心,渭源县农业技术推广中心粮棉油高产创建项目供货合同,协调能力,农业技术推广
9305,国家图书馆,2016年度台港澳及海外华文报刊采购合同,协调能力,公共文化服务
9306,无供应商,儿童潜能开发及心理测量与评估设备采购合同,协调能力,儿童教育服务
9307,中国气象局公共气象服务中心,气象频道高清演播室节目制作设备采购和集成项目第一包采购合同,协调能力,气象媒体服务
9308,民勤县东湖镇人民政府,民勤县东湖镇人民政府正新村节水改造工程项目,协调能力,农村水利设施
9309,中国科学院理化技术研究所,大型高精度晶体线切割机,协调能力,科研设备采购
9310,凉州区职业中专,武威市凉州区职业中专学生课桌凳和储物柜采购项目合同,协调能力,职业教育设施
9311,中国科学院大连化学物理研究所,中国科学院大连化学物理研究所平板式微型计算机采购项目,协调能力,科研机构设备采购
9312,静宁县林业局,静宁苹果节展厅及展馆室内外装饰采购项目,协调能力,林业产业服务
9313,中国国土资源航空物探遥感中心,卫星数据技术服务（东昆仑成矿带）合同,协调能力,国土资源遥感服务
9314,武威市凉州区食品药品监督局,武威市凉州区食品药品监督局宣传架采购项目合同,合规能力,食药监宣传设施
9315,中国国土资源航空物探遥感中心,三沙市岛礁遥感综合调查与监测技术合作与服务合同,协调能力,国土资源遥感服务
9316,中国国土资源航空物探遥感中心,TerraSAR-X雷达数据采购技术合作与服务合同,协调能力,国土资源遥感服务
9317,静宁县雷大乡人民政府,静宁县雷大乡后梁村整村推进硬化道路及信息化服务中心建设项目,协调能力,乡村基础设施建设
9318,国际竹藤中心,政府采购合同,协调能力,农林科研服务
9319,定西师范高等专科学校,定西师范高等专科学校医学、护理专业实验室设备采购项目购销合同第一包,协调能力,高等教育实验室
9320,中国气象局公共气象服务中心,中国天气网运行维护技术开发（委托）合同,协调能力,气象公共服务
9321,环县国土资源局,环县国土资源局办公设备采购项目,协调能力,国土资源服务
9322,暨南大学,暨南大学电气信息学院新专业实验室建设设备及相关服务采购项目-包2合同,协调能力,高等教育实验室
9323,中国国土资源航空物探遥感中心,资源一号02C卫星应用系统（地矿）项目影像产品数据整合建库及管理子系统开发技术合作与服务合同,协调能力,国土资源遥感服务
9324,甘肃省定西市地方税务局,甘肃省定西市地方税务局定西市地税视频监控系统采购项目购销合同,提取能力,地税局视频监控
9325,暨南大学,暨南大学多媒体设备、管理系统及相关服务采购合同,协调能力,高等教育信息化
9326,北京化工大学,代理协议,协调能力,高等教育服务
9327,中央国家机关政府采购中心,中央单位批量集中采购简易全同,协调能力,政府通用采购
9328,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,政府通用采购
9329,宁县扶贫开发办公室,宁县2015年整村推进良种羊采购项目,协调能力,扶贫产业发展
9330,白银市平川区种田乡人民政府,白银市平川区种田乡人民政府柠条、沙棘苗木采购项目供货合同,协调能力,生态林业建设
9331,水利部海河水利委员会漳河上游管理局,中央国家机关政府采购网上竞价合同,协调能力,水利管理服务
9332,甘肃省工业和信息化委员会,甘肃省"十三五"工业和信息化发展规划等12个规划项目—甘肃省"十三五"工业和信息化发展规划,协调能力,工业规划服务
9333,水利部水工金属结构质量检验测试中心,采购合同,协调能力,水利质量检测
9334,北京化工大学,代理协议,协调能力,高等教育服务
9335,无供应商,网上办事大厅附属硬件设备（网络设备）采购及安装项目,协调能力,政务服务信息化
9336,中央人民广播电台,中央人民广播电台央广广播电视网络台广告管理系统平台,协调能力,国家媒体服务
9337,无供应商,网上办事大厅附属硬件设备（大厅窗口办公设备）采购及安装项目,协调能力,政务服务信息化
9338,水利部海委漳河上游管理局综合事业发展中心,中央单位批量集中采购简易合同,协调能力,水利管理服务
9339,水利部海委漳河上游管理局综合事业发展中心,中央单位批量集中采购简易合同,协调能力,水利管理服务
9340,水利部海委漳河上游管理局综合事业发展中心,中央国家机关政府采购网上竞价合同,协调能力,水利管理服务
9341,会宁县八里湾乡初级中学,白银市会宁县八里湾乡初级中学块煤采购项目供货合同,协调能力,教育后勤保障
9342,武威市凉州区第三医院风险防控软件和检验科信息管理系统采购项目合同一包,武威市凉州区第三医院风险防控软件和检验科信息管理系统采购项目合同一包,协调能力,公共医疗信息化
9343,无供应商,福泉市聚福源畜禽发展有限公司大型沼气工程项目建设工程施工合同,协调能力,农业环保工程
9344,静宁县深沟乡人民政府,静宁县深沟乡深沟村信息化服务中心建设项目,协调能力,乡村信息化建设
9345,正宁县妇幼保健站,庆阳市正宁县妇幼保健站宣传牌采购项目合同,协调能力,公共医疗卫生宣传
9346,白银市兴堡川电灌工程管理局,白银市兴堡川电灌工程管理局劳保服装采购项目,协调能力,水利工程服务
9347,水利部海河水利委员会漳河上游管理局,中央单位批量集中采购简易合同,协调能力,水利管理服务
9348,武威市凉州区公安局,武威市凉州区公安局交警装备及维修项目合同二包,合规能力,交警装备维护
9349,武威市凉州区纪委,武威市凉州区纪委办公办案设备采购项目合同,合规能力,纪检监察设备
9350,中国银行业监督管理委员会,银监会印刷设备政府采购合同,提取能力,银监会设备采购
9351,武威市凉州区畜牧局,武威市凉州区畜牧局2014年农业项目种养采购合同一包,协调能力,畜牧农业服务
9352,水利部海委漳河上游管理局综合事业发展中心,中央国家机关政府采购网上竞价合同,协调能力,水利管理服务
9353,甘肃省公路管理局,甘肃省公路管理局公路养护专用车辆采购项目,协调能力,公路养护服务
9354,武威市凉州区公安局,武威市凉州区公安局交警装备采购项目合同一包,合规能力,交警装备采购
9355,武威市凉州区第三幼儿园,武威市凉州区第三幼儿园采购设备项目合同三包,协调能力,幼儿教育设施
9356,甘肃省假肢矫形康复中心,甘肃省假肢矫形康复中心省级福彩公益金助残政府采购项目,协调能力,残疾人康复服务
9357,会宁县太平中学,白银市会宁县太平中学块煤采购项目政府采购供销合同,协调能力,教育后勤保障
9358,无供应商,兴义市社区信息化平台采购项目,协调能力,社区信息化服务
9359,甘肃省工业和信息化委员会,甘肃省"十三五"工业和信息化发展规划等12个规划项目—甘肃省"十三五"工业和信息化发展规划等五个规划项目,协调能力,工业规划服务
9360,渭源县政协办,渭源县政协办人文渭源设计印刷供货合同,协调能力,政协工作服务
9361,安徽农业大学,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）第29包：理化实验装置类设备,协调能力,高等教育科研设备
9362,水利部海河水利委员会漳河上游管理局,中央国家机关政府网上竞价采购合同,协调能力,水利管理服务
9363,青海省格尔木市国家税务局,格尔木市国家税务局办公家竞争性谈判采购项目合同,提取能力,税务局办公设备
9364,甘肃省民政厅,甘肃省民政厅救灾物资经费采购项目补充合同,协调能力,民政救灾服务
9365,水利部海河水利委员会漳河上游管理局,中央单位批量集中采购简易合同,协调能力,水利管理服务
9366,水利部海委漳河上游管理局综合事业发展中心,中央单位批量集中采购简易合同,协调能力,水利管理服务
9367,静宁县威戎镇人民政府,静宁县威戎镇贾马村整村推进砂化道路工程采购项目,协调能力,乡村道路建设
9368,宁县扶贫开发办公室,宁县2015年整村推进良种羊采购项目,协调能力,扶贫产业发展
9369,北京化工大学,代理协议,协调能力,高等教育服务
9370,武威市邓马营湖生态建设指挥部,武威市邓马营湖移民安置点种植区机井管理房建设及配套设施项目合同,协调能力,生态移民建设
9371,武威市凉州区头墩营林场,武威市凉州区头墩营林场2014年三北五期项目建设合同,协调能力,三北防护林建设
9372,长江航道局,长江航道局信息系统安全等级保护设备购置工程合同,协调能力,航道信息安全
9373,通渭县卫生和计划生育局,通渭县卫生和计划生育局义岗、马营、榜罗、鸡川四所卫生院变压器采购及安装项目合同,协调能力,公共卫生设施
9374,武威市凉州区中心敬老院双城分院,武威市凉州区中心敬老院双城分院活动中心建设项目合同二包,协调能力,养老服务设施
9375,环县人民医院,环县人民医院移动C型臂X光机采购项目,协调能力,公共医疗卫生服务
9376,武威市凉州区中心敬老院双城分院,武威市凉州区中心敬老院双城分院活动中心建设项目合同一包,协调能力,养老服务设施
9377,武威市凉州区河东乡人民政府吸污车采购项目合同,武威市凉州区河东乡人民政府吸污车采购项目合同,协调能力,乡村环卫服务
9378,白银矿冶职业技术学院,白银矿冶职业技术学院中德诺浩汽车学院汽车检测与维修专业实训基地二期设备采购项目,协调能力,职业教育实训
9379,兰州交通大学,兰州交通大学艺术学院数字合成实验平台建设项目,协调能力,高等教育实验室
9380,福建省龙岩市永定区国家税务局,国税系统批量集中采购合同,提取能力,税务局设备采购
9381,水利部海委漳河上游管理局综合事业发展中心,中央国家机关政府网上竞价采购合同,协调能力,水利管理服务
9382,武威市凉州区第三幼儿园,武威市凉州区第三幼儿园采购设备项目合同,协调能力,幼儿教育设施
9383,白银市行政审批服务中心,白银市中介纳管平台装修工程项目,协调能力,政务服务建设
9384,暨南大学,暨南大学办公设备、空调及相关服务采购项目子包2,协调能力,高等教育设施
9385,甘肃省工业和信息化委员会,甘肃省"十三五"工业和信息化发展规划等12个规划项目—甘肃省"十三五"生产性服务业发展规划,协调能力,工业规划服务
9386,水利部水工金属结构质量检验测试中心,货物采购三方协议书,协调能力,水利质量检测
9387,水利部海委漳河上游管理局综合事业发展中心,中央单位批量集中采购简易合同,协调能力,水利管理服务
9388,甘肃省人力资源和社会保障厅,甘肃省村干部和被征地农民（部分失地）养老保险软件项目,协调能力,社会保障服务
9389,武威市凉州区五和乡人民政府,武威市凉州区五和乡人民政府小澡堂修建项目合同,协调能力,乡村公共服务
9390,会宁县河畔镇教育管理中心,白银市会宁县河畔镇教育管理中心块煤采购项目政府采购供销合同,协调能力,教育后勤保障
9391,水利部海委漳河上游管理局综合事业发展中心,中央国家机关政府采购网上竞价合同,协调能力,水利管理服务
9392,武威黄羊工业园区管理委员会,黄羊公铁大道等绿化地段苗木采购项目合同一包,协调能力,工业园区绿化
9393,武威第十七中学,武威第十七中学维修改造和购置锅炉采购项目合同二包,协调能力,教育设施维护
9394,中央人民广播电台,中国民族广播网机房托管（数据中心）项目,协调能力,国家媒体服务
9395,中国环境监测总站,中国环境监测总站臭氧标准参考光度计系统采购项目合同书,协调能力,环境监测服务
9396,国家海洋局天津海水淡化与综合利用研究所,多功能热裂解系统合同,协调能力,海洋科研服务
9397,水利部海委漳河上游管理局综合事业发展中心,中央单位批量集中采购简易合同,协调能力,水利管理服务
9398,武威市凉州区高坝中学,武威市凉州区教育局高坝中学校园硬化项目合同,协调能力,教育设施建设
9399,静宁县原安乡人民政府,静宁县原安乡基层政权建设项目,协调能力,基层政权建设
