序号,采购人,合同名称,分类,理由
15247,甘肃省肿瘤医院,甘肃省肿瘤医院超声骨密度仪设备采购项目,协调能力,医疗
15248,庆阳市西峰区林业局,庆阳市西峰区林业局购置亚行项目建设所需物资项目,协调能力,林业
15249,中共平凉市委保密委员会办公室,平凉市互联网网站监控系统项目,协调能力,保密
15250,甘肃省中医院白银分院,甘肃省中医院白银分院悬吊式80KW数字成像系统（DR）设备采购项目（二次）,协调能力,医疗
15251,合肥市庐阳区卫生和计划生育局、合肥市瑶海区卫生局,合肥市庐阳区和瑶海区基层医疗机构联合体药品带量采购配送企业服务第9包,协调能力,卫生
15252,中国科学院软件研究所,中国科学院软件研究所交换机采购项目,协调能力,科研
15253,交通运输部上海打捞局,摇摆测试平台,协调能力,交通
15254,中国科学院山西煤炭化学研究所,工业废锅锅炉采购,协调能力,科研
15255,甘肃省公安厅,甘肃省公安厅理化、DNA实验室搬迁所需补充设备项目供货合同,合规能力,公安
15256,甘肃省中医院,甘肃省中医院失眠治疗仪等医疗器械政府采购项目,协调能力,医疗
15257,中华人民共和国福州海关,福州海关缉私局多制式移动终端测向车载系统采购项目合同,提取能力,海关
15258,合肥市公路管理局（合肥市公路路政支队）,合肥市2016年普通干线公路养护工程设计,协调能力,交通
15259,合肥燃气集团有限公司,合肥燃气集团高压燃气管道非开挖工程定点施工单位第1包,协调能力,能源
15260,中国交响乐团,中国交响乐团打击乐采购合同,协调能力,文化
15261,北京泽岱招标代理有限责任公司,中国交响乐团2015年进口乐器采购合同,协调能力,文化
15262,中国交响乐团,大提琴采购合同,协调能力,文化
15263,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,电子商务
15264,中国科学院软件研究所,中国科学院软件研究所软件缺陷检测工具采购项目（第二次）,协调能力,科研
15265,中国科学院软件研究所,中国科学院软件研究所多功能一体机及交换机采购项目,协调能力,科研
15266,合肥市公路管理局,盛桥至环巢湖旅游大道连接线工程（S316巢庐路完善段）监理,协调能力,交通
15267,中国科学院软件研究所,中国科学院软件研究所KVM设备采购项目结果公告,协调能力,科研
15268,国家海洋局天津海水淡化与综合利用研究所,大型通用流程优化模拟系统,协调能力,海洋
15269,福州海关机关服务中心,福州海关缉私局LTE信号测向系统采购项目合同,提取能力,海关
15270,庆阳市西峰区教育体育局,庆阳市西峰区董志镇胡同赵小学维修改造工程项目,协调能力,教育
15271,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,电子商务
15272,合肥市第三人民医院,合肥市第三人民医院2015年专用设备采购第2包,协调能力,医疗
15273,中国科学院山西煤炭化学研究所,工业高温高压旋风分离器采购,协调能力,科研
15274,庆阳市西峰区什社中学,庆阳市西峰区什社中学实施校舍维修工程项目,协调能力,教育
15275,中国科学院山西煤炭化学研究所,液化气采购,协调能力,科研
15276,中国科学院山西煤炭化学研究所,电缆采购,协调能力,科研
15277,北京泽岱招标代理有限责任公司,中国交响乐团2015年进口乐器采购合同,协调能力,文化
15278,庆阳市西峰区环境保护局,西峰区农村生活垃圾处理试点工程项目,协调能力,环保
15279,中国特种设备检测研究院,A：能量色散X荧光光谱仪,合规能力,特种设备检测
15280,甘肃省公安厅,甘肃省公安厅公安信息通信网络边界接入平台建设项目政府采购合同,合规能力,公安
15281,中国科学院山西煤炭化学研究所,调节阀及阀芯等配件,协调能力,科研
15282,中国科学院软件研究所,中国科学院软件研究所计算机采购项目结果公告,协调能力,科研
15283,酒泉市人民医院,酒泉市人民医院C型臂X光机采购项目,协调能力,医疗
15284,兰州理工大学,兰州理工大学电梯维保政府采购项目政府采购合同,协调能力,教育
15285,甘肃省计划生育科学技术研究所,甘肃省计划生育科学技术研究所设备采购项目,协调能力,卫生
15286,中国科学院软件研究所,中国科学院软件研究所交换机采购项目,协调能力,科研
15287,中国民航大学,采购合同,协调能力,教育
15288,庆阳市西峰区农经局,庆阳市西峰区农经局实施农村土地承包经营权登记颁证项目,协调能力,农业
15289,中国科学院软件研究所,中国科学院软件研究所软件采购项目结果公告,协调能力,科研
15290,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,电子商务
15291,庆阳市西峰城区供热管理办公室,庆阳市西峰城区供热办为供热站2台40吨锅炉布袋除尘及湿法脱硫除尘项目,协调能力,能源
15292,白银市平川区林业局,白银市平川区大环境绿化工程刘白高速公路平川段2016年养护管理项目采购合同,协调能力,林业
15293,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,电子商务
15294,中国科学院山西煤炭化学研究所,搅拌器等采购,协调能力,科研
15295,平凉剧院,平凉剧院灯光、设备购置更换安装项目,协调能力,文化
15296,合肥市第三人民医院,合肥市第三人民医院医疗设备采购第5包,协调能力,医疗
15297,合肥市庐阳区第三产业管理服务中心,庐阳区商务局自管菜市场保洁、垃圾清运服务,协调能力,商务
15298,中国科学院山西煤炭化学研究所,工业气化炉及两级料腿等耐火衬里采购,协调能力,科研
15299,庆阳市西峰区体育事业管理服务中心,庆阳市西峰区体育事业管理服务中心购置安装全民健身器材项目,协调能力,体育
15300,中国科学院软件研究所,中国科学院软件研究所VPN系统采购项目结果公告,协调能力,科研
15301,中国科学院软件研究所,中国科学院软件研究所台式计算机采购项目结果公告,协调能力,科研
15302,合肥市庐阳区卫生和计划生育局、合肥市瑶海区卫生局,合肥市庐阳区和瑶海区基层医疗机构联合体药品带量采购配送企业服务第3包,协调能力,卫生
15303,中国科学院软件研究所,中国科学院软件研究所交换机采购项目,协调能力,科研
15304,兰州中川机场高速公路收费管理所,兰州中川机场高速公路收费管理所办公家具、宿舍家具、厨房设备项目供货合同,协调能力,交通
15305,中国科学院山西煤炭化学研究所,气动隔膜泵采购合同,协调能力,科研
15306,中国科学院山西煤炭化学研究所,阀门及其管材,协调能力,科研
15307,甘肃农业职业技术学院,甘肃农业职业技术学院制药仿真实验室一体机等项目政府采购合同,协调能力,教育
15308,安徽省开发投资有限公司、安徽省高新技术产业投资公司,安徽产业发展基金公开招募参股基金管理机构第4包：智慧城市产业基金,协调能力,投资
15309,庆阳市西峰区住房和城乡建设局,庆阳市西峰区住房和城乡建设局编制地下综合管廊工程方案项目,协调能力,住建
15310,兰州大学第一医院,兰州大学第一医院监控设备项目,协调能力,医疗
15311,合肥高新城创建设投资有限公司,合肥高新区复兴家园（东组团）监理,协调能力,基础设施
15312,国家新闻出版广电总局监管中心,互联网电视监管信息管理平台系统集成,合规能力,广电监管
15313,中国科学院软件研究所,中国科学院软件研究所投影仪采购项目结果公告,协调能力,科研
15314,甘肃省中医院,甘肃省中医院医生护士工作服政府采购项目第二次招标合同第一包,协调能力,医疗
15315,中国科学院软件研究所,中国科学院软件研究所软件采购项目,协调能力,科研
15316,国家新闻出版广电总局监管中心,定制节目水印识别软件,合规能力,广电监管
15317,中国民航大学,采购合同,协调能力,教育
15318,厦门市国家税务局,厦门市国家税务局服装委托制作合同,提取能力,税务
15319,中国特种设备检测研究院,G：直读式个人剂量计,合规能力,特种设备检测
15320,北京泽岱招标代理有限责任公司,中国交响乐团2015年进口乐器采购合同,协调能力,文化
15321,庆阳市西峰区农经局,庆阳市西峰区农经局实施农村土地承包经营权登记颁证,协调能力,农业
15322,交通运输部上海打捞局,弧线下调式全液压数控四辊卷板机,协调能力,交通
15323,甘肃省武威高速公路管理处永古高速公路乌鞘岭隧道管理所,乌鞘岭隧道管理所收费监控分中心政府采购项目合同,协调能力,交通
15324,北京泽岱招标代理有限责任公司,中国交响乐团2015年进口乐器采购合同,协调能力,文化
15325,合肥市排水管理办公室,东大街排涝泵站闸门维修,协调能力,水利
15326,中国科学院山西煤炭化学研究所,3D-CT采购,协调能力,科研
15327,北京泽岱招标代理有限责任公司,中国交响乐团2015年进口乐器采购合同,协调能力,文化
15328,甘肃省中医院,甘肃省中医院医生护士工作服政府采购项目第二次招标合同第一包,协调能力,医疗
15329,酒泉市公安消防支队,酒泉市公安消防支队防护装备采购项目,协调能力,消防
15330,甘肃农业职业技术学院,甘肃农业职业技术学院"经管类跨专业综合实训基地"硬件项目等政府采购合同,协调能力,教育
15331,兰州大学第一医院,兰州大学第一医院男性疾病诊疗系统及一拖六中央控制监护仪项目,协调能力,医疗
15332,庆阳市西峰区市政公用事业管理局,庆阳市西峰区市政公用事业管理局购置排水设施维修材料项目,协调能力,市政
15333,中国科学院软件研究所,中国科学院软件研究所交换机采购项目,协调能力,科研
15334,甘肃省中医院,甘肃省中医院多导睡眠图监测仪政府采购项目,协调能力,医疗
15335,中国科学院软件研究所,中国科学院软件研究所高性能计算服务器采购项目结果公告,协调能力,科研
15336,北京泽岱招标代理有限责任公司,中国交响乐团2015年进口乐器采购合同,协调能力,文化
15337,中国科学院山西煤炭化学研究所,换热器等采购,协调能力,科研
15338,厦门市国家税务局,门市国家税务局门户网站升级改版,提取能力,税务
15339,中国科学院山西煤炭化学研究所,脉冲式布袋除尘器采购合同,协调能力,科研
15340,中国科学院软件研究所,中国科学院软件研究所交换机采购项目,协调能力,科研
15341,中国科学院软件研究所,中国科学院软件研究所投影仪采购项目,协调能力,科研
15342,合肥市庐阳区卫生和计划生育局,庐阳区四里河街道社区卫生服务中心医疗设备采购第1包,协调能力,卫生
15343,兰州大学第二医院,兰州大学第二医院医疗器械政府采购项目,协调能力,医疗
15344,临夏县农业技术推广中心,临夏县2016年省财政、省扶贫资金旱作农业秋覆膜、顶凌覆膜地膜采购项目采购合同,协调能力,农业
15345,永靖县环境保护局,永靖县刘家峡库区水质自动监测站设备采购项目采购合同,协调能力,环保
15346,凉州区农业综合开发办公室,凉州区2015年吴家井农业综合开发高标准农田建设项目五包,协调能力,农业
15347,凉州区永丰镇人民政府,凉州区永丰镇人民政府社会保障服务中心修建项目,协调能力,基层治理
15348,中国科学院广州生物医药与健康研究院,中国科学院广州生物医药与健康研究院自动化整机软件交互设计开发供应商资格招标项目供应商资格合同,协调能力,科研
15349,中国科学院光电研究院,激光二极管叠阵,协调能力,科研
15350,崇信县公安局,崇信县公安局执法记录仪,合规能力,公安
15351,合肥市教育局,合肥工业学校和合肥经贸旅游学校新校区数字化校园建设第2包,协调能力,教育
15352,甘肃政法学院,甘肃政法学院CO2空气源热泵热水系统建设项目政府采购合同书,协调能力,教育
15353,临夏州人民检察院,临夏州人民检察院办案区改造及办公软件采购项目第一包,合规能力,检察院
15354,安徽省阜阳合肥现代产业园区投资有限公司,阜阳合肥现代产业园区合肥大道（华山路—西湖大道）监理,协调能力,基础设施
15355,中国科学院广州生物医药与健康研究院,中国科学院广州生物医药与健康研究院采购水冷式双光子光源招标项目政府采购合同,协调能力,科研
15356,兰州财经大学,兰州财经大学创新创业实训中心啤酒生产线建设项目,协调能力,教育
15357,中国地质博物馆,矽卡岩型铜矿床标本采集,协调能力,文化
15358,武威市凉州三院,武威市凉州三院母婴监护系统采购项目,协调能力,医疗
15359,中国民航大学,中国民航大学互联网接入业务合同,协调能力,教育
15360,甘肃林业职业技术学院,甘肃林业职业技术学院图书馆电子图书、精品课程视频及关联软硬件采购项目购销合同,协调能力,教育
15361,北京外国语大学,北京外国语大学学生食堂装修改造项目,协调能力,教育
15362,合肥市第四人民医院,合肥市第四人民医院医疗设备采购第10包,协调能力,医疗
15363,合肥市庐阳区卫生和计划生育局、合肥市瑶海区卫生局,合肥市庐阳区和瑶海区基层医疗机构联合体药品带量采购配送企业服务第11包,协调能力,卫生
15364,中国科学院广州生物医药与健康研究院,中国科学院广州生物医药与健康研究院自动化整机软件交互设计开发供应商资格招标项目供应商资格合同,协调能力,科研
15365,中国科学院光电研究院,投影物镜,协调能力,科研
15366,北京外国语大学,北京外国语大学东校区8号学生公寓外立面修补及内部公共区域装修改造,协调能力,教育
15367,中华人民共和国福州海关,018王庄回迁安置房装修项目第二标段施工合同,提取能力,海关
15368,合肥鑫城国有资产经营有限公司,合肥市新站区支网（天网新站支网）工程,协调能力,基础设施
15369,白银市园林管理局,白银市园林管理局2015年公园、广场零星维修工程施工合同,协调能力,园林
15370,凉州区农业综合开发办公室,凉州区2014年怀安乡高标准农田建设项目科技推广良种引进项目,协调能力,农业
15371,甘肃省妇幼保健院,省妇幼盆底康复治疗仪政府采购合同,协调能力,医疗
15372,中国气象局气象干部培训学院,气象人才评审管理系统技术开发合同,协调能力,气象
15373,永靖县农业技术推广中心,永靖县2016年旱作农业地膜采购项目,协调能力,农业
15374,中国科学院光电研究院,激光驱动电源,协调能力,科研
15375,中国地质博物馆,福建和浙江地区新生代植物化石采集,协调能力,文化
15376,崇信县果业局,《崇信县林果产业标准化示范基地建设》项目,协调能力,农业
15377,中华人民共和国福州海关,福州海关大院绿化升级改造项目施工合同,提取能力,海关
15378,甘肃省妇幼保健院,省妇幼盆底康复治疗仪政府采购合同,协调能力,医疗
15379,中国民航大学,中国民航大学外文原版数据库和原文期刊采购合同,协调能力,教育
15380,水利部水工金属结构质量检验测试中心,货物采购三方协议书,协调能力,水利
15381,中华人民共和国福州海关,019王庄回迁安置房装修项目第一标段施工合同,提取能力,海关
15382,甘肃林业职业技术学院,甘肃林业职业技术学院图书馆电子图书、精品课程视频及关联软硬件采购项目购销合同,协调能力,教育
15383,酒泉市公安消防支队,酒泉市公安消防支队特种消防车辆采购项目,协调能力,消防
15384,北京外国语大学,北京外国语大学乐器采购项目,协调能力,教育
15385,崇信县黄花乡人民政府,崇信县黄花乡高年村新建果园项目,协调能力,农业
15386,甘肃省道路运输管理局,甘肃省道路运输IC卡电子证件项目政府采购合同,协调能力,交通
15387,西北民族大学,西北民族大学榆中校区四院部、经法楼等窗帘购置项目,协调能力,教育
15388,酒泉市人民医院,酒泉市人民医院数字减影血管造影床球管采购项目,协调能力,医疗
15389,甘肃省永靖县规划局,甘肃省永靖县城北新村总体规划项目合同,协调能力,规划
15390,中国地质博物馆,第四纪土壤标本采集,协调能力,文化
15391,中国科学院光电研究院,照明系统,协调能力,科研
15392,合肥市第一人民医院,合肥市第一人民医院工作站网络设备采购,协调能力,医疗
15393,合肥市排水管理办公室,合肥市排水管理办公室泵站水泵采购安装,协调能力,水利
15394,中国科学院广州生物医药与健康研究院,中国科学院广州生物医药与健康研究院自动化整机软件交互设计开发供应商资格招标项目资格合同,协调能力,科研
15395,合肥市滨湖医院,合肥市滨湖医院信息主服务器设备采购,协调能力,医疗
15396,合肥市瑶海区重点工程建设管理局,瑶海区重点局通联家园等部分项目深基坑支护设计,协调能力,基础设施
15397,中国民航大学,中国民航大学光纤宽带专线接入合同,协调能力,教育
15398,安徽警官职业学院,安徽警官职业学院大学生活动中心（新建）工程,合规能力,警察教育
15399,甘肃农业职业技术学院,甘肃农业职业技术学院省财政支持农业机械化实训基地实训室装修项目购销合同,协调能力,教育
