序号,采购人,合同名称,分类,理由
10044,安徽省地方海事局,全省船检人员在职研究生教育,协调能力,海事人员培训
10045,安徽省文物局,古籍《方舒岩先生批点〈聊斋志异〉八卷》影印出版,协调能力,文物保护出版
10046,靖远县蔬菜研究发展局,靖远县蔬菜研究发展局日光温室可移动式骨架项目,协调能力,农业科研设施
10047,中国地质环境监测院,国家地下水监测工程（山东省部分）2015年度地下水监测站点土建工程五标段,协调能力,地质监测设施建设
10048,天水市中医医院,天水市中医医院便携式全身高档彩超仪等医疗设备采购项目,协调能力,医疗卫生设备
10049,合肥市滨湖新区建设投资有限公司,合肥新四中规划及建筑设计,协调能力,教育设施规划设计
10050,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购第10包,协调能力,高等教育科研设施
10051,巢湖经济开发区建设发展有限公司,合巢经开区半汤华府路灯及监控采购及安装,协调能力,开发区基础设施
10052,黑龙江省测绘科学研究所,黑龙江省测绘科学研究所图形工作站采购项目,协调能力,测绘科研设施
10053,中国地质环境监测院,国家地下水监测工程（河南省部分）2015年度地下水监测站点土建工程第3标段,协调能力,地质监测设施建设
10054,滁州学院,滁州学院2015年振兴计划教学设备采购第10包智能家居实验室二期工程,协调能力,高等教育实验室
10055,北京中医药大学,北京中医药大学安防摄像头升级等项目,协调能力,医学院校安防设施
10056,甘肃省水产研究所,甘肃省水产研究所大鳞大马哈鱼引进及创新利用项目,协调能力,水产科研项目
10057,安徽省基础测绘信息中心,安徽省基础测绘信息中心设备及软件采购第3包,协调能力,测绘信息化设施
10058,安徽大学,安徽大学专用设备采购第3包,协调能力,高等教育设施
10059,交通运输部东海救助局,东海救助局数码产品采购,协调能力,海上救助设备
10060,宁县中医医院,宁县中医医院医用制氧设备采购项目合同,协调能力,医疗卫生设备
10061,甘肃省抗旱防汛指挥部办公室,甘肃省防洪减灾"十三五"规划编制项目,协调能力,防汛抗旱规划
10062,安徽省档案局,安徽省档案局电子文件共享平台设备,协调能力,档案信息化设施
10063,无供应商,采购合同,协调能力,通用采购服务
10064,中国科学院电子学研究所,标签打印机,协调能力,科研办公设备
10065,甘肃中医学院附属医院,甘肃中医学院附属医院西固分院改造装修工程,协调能力,医疗设施建设
10066,甘肃省公安厅,甘肃省公安厅全省网安加密网政府采购项目,合规能力,公安网络安全
10067,靖远县职业中等专业学校,靖远县职业中等专业学校会计分岗位竞赛教学软件项目,协调能力,职业教育软件
10068,中国民用航空西南地区空中交通管理局,中国民用航空西南地区空中交通管理局培训学习管理平台建设项目货物采购合同,协调能力,民航培训平台
10069,云南省气候中心,云南气候诊断分析及预测业务系统（基于DERF2.0）合同,协调能力,气象预测系统
10070,中国地质环境监测院,国家地下水监测工程（山东省部分）2015年度地下水监测站点土建工程一标段,协调能力,地质监测设施建设
10071,中国地质环境监测院,国家地下水监测工程（河北省部分）2015年度地下水监测站点土建工程一标段,协调能力,地质监测设施建设
10072,嘉峪关市第一中学,嘉峪关市第一中学所需办公教学设备购置合同,协调能力,教育设施采购
10073,甘肃省文化艺术档案馆,甘肃省文化艺术档案馆4K摄像机、4K非线编辑系统、4讯道现场录像系统升级项目,协调能力,文化档案设施
10074,黑龙江省测绘科学研究所,黑龙江省测绘科学研究所超图云GIS应用服务器软件采购项目,协调能力,测绘科研软件
10075,甘肃省公共资源交易局,甘肃省公共资源交易局办公楼（含新区分局）物业管理,协调能力,公共资源交易服务
10076,静宁县城区街道办事处,静宁县社区活动阵地建设及老年人日间照料中心所需电器设备及办公家具项目合同（包1）,协调能力,社区养老服务设施
10077,安徽省地方税务局,安徽省地方税务局AHTAX2013软件修改第1包,提取能力,地税信息化系统
10078,山丹县创业创新暨电子商务服务中心,山丹县创业创新服务中心办公桌椅及创客办公设施购置安装项目,协调能力,创业创新服务
10079,安徽省煤炭科学研究院,安徽省煤炭科学研究院设备采购第3包,协调能力,煤炭科研设施
10080,中国科学院天津工业生物技术研究所,天津市建设工程勘查合同,协调能力,生物科研设施勘查
10081,皖西学院,皖西学院2015年教学仪器采购第32包,协调能力,高等教育设施
10082,平凉市中级人民法院,甘肃省平凉市中级人民法院对全市看守所远程提讯系统及监狱远程提讯数字法庭采购项目合同,合规能力,司法远程提讯系统
10083,甘肃省发展和改革委员会,甘肃省发展和改革委员会办公自动化设备项目,协调能力,发改办公信息化
10084,安徽工程大学,安徽工程大学教学设备采购第24包：电脑多媒体设备,协调能力,高等教育设施
10085,中国科学技术馆,中国科学技术馆支持延安科技馆建设基础科学展品,协调能力,科普教育展品
10086,山东省国家税务局,山东省国家税务局税收风险管理系统升级项目,提取能力,税务风险管理系统
10087,中国科学院软件研究所,中国科学院软件研究所园区接入交换机（千兆）采购项目结果公告,协调能力,科研信息化设施
10088,中国科学技术馆,中国科学技术馆支持延安科技馆建设机器人控制及3D打印展示,协调能力,科普教育展品
10089,中国科学技术馆,中国科学技术馆支持延安科技馆建设大型机械展品,协调能力,科普教育展品
10090,东乡县教育局,东乡县教育局教学设备及乡镇幼儿园保教具采购项目合同,协调能力,教育设施采购
10091,中国科学技术馆,中国科学技术馆支持延安科技馆建设小球看世界,协调能力,科普教育展品
10092,安徽国际商务职业学院,安徽国际商务职业学院学科及校园信息化建设第4包：酒店实训基地设备,协调能力,职业教育实训设施
10093,中国科学院软件研究所,中国科学院软件研究所复印机配件采购项目结果公告,协调能力,科研办公设备
10094,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘设施采购
10095,交通运输部南海救助局,中央国家机关政府采购网上竞价合同,协调能力,海上救助设施
10096,中国环境监测总站,2015年中央本级环境监管能力建设项目国家水质自动监测站新建及更新扩展项目（第四包）合同书,协调能力,环境监测设施
10097,中国环境监测总站,2015年中央本级环境监管能力建设项目国家水质自动监测站新建及更新扩展项目（第二包）合同书,协调能力,环境监测设施
10098,云南省昭通市国家税务局,昭通市国家税务局电视机采购合同,提取能力,税务设施采购
10099,中国科学院软件研究所,中国科学院软件研究所便携式计算机采购项目结果公告,协调能力,科研设备采购
10100,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘设施采购
10101,中国海监第八支队,复印机批量集中采购,合规能力,海监设备采购
10102,中国科学技术馆,中国科学技术馆支持延安科技馆建设延安科技馆3D影院采购,协调能力,科普教育设施
10103,青海省国税局,青海省国税局税校、部分市州局及部分区县局机房改造（综合布线）项目合同,提取能力,税务机房设施
10104,安徽省卫生厅信息中心,安徽省卫生厅信息中心机房双电源增容安装,协调能力,卫生信息化设施
10105,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘设施采购
10106,交通运输部东海救助局,东海救助局空气净化器采购,协调能力,海上救助设施
10107,中国科学院上海天文台,平行光管,协调能力,天文科研设备
10108,敦煌市人民检察院,酒泉市敦煌市警示教育基地装饰装修工程,合规能力,检察机关教育设施
10109,国家图书馆,馆藏普通古籍数字资源验收加工服务外包合同,协调能力,图书馆数字化服务
10110,暨南大学,差热分析仪、霍尔效应系统、数字示波器等仪器采购合同,协调能力,高等教育科研设施
10111,山东省济南市国家税务局,济南市国家税务局综合业务办公用房建筑消防设施安装施工合同,提取能力,税务设施建设
10112,中国科学院软件研究所,中国科学院软件研究所无线设备采购项目,协调能力,科研网络设施
10113,渭源县旅游局,渭河源景区内部旅游标识牌及垃圾箱采购项目,协调能力,旅游服务设施
10114,中国科学院软件研究所,中国科学院软件研究所移动工作站采购项目结果公告,协调能力,科研设备采购
10115,黄埔海关驻长安办事处,奥克斯空调分体定速壁挂机,提取能力,海关设施采购
10116,水利部国家环境保护总局海河流域水资源保护局,京津冀协同发展六河五湖综合治理与生态修复治理方案,协调能力,水资源保护规划
10117,淮河水利委员会淮河流域水土保持监测中心站,中央国家机关政府采购网上竞价合同,协调能力,水土保持监测
10118,庆城县国土资源局,庆城县县乡级土地利用总体规划调整完善项目采购合同,协调能力,国土规划服务
10119,四川省遥感信息测绘院,中央国家机关政府采购网上竞价合同,协调能力,测绘设施采购
10120,安徽警官职业学院,安徽警官职业学院速录实训室设备采购,协调能力,警官教育实训设施
10121,临泽县人民法院,临泽县人民法院数字化法庭等政府采购项目,合规能力,法院信息化建设
10122,山东省国家税务局,山东省国家税务局软件系统性能测试,提取能力,税务信息化服务
10123,兰州理工大学,兰州理工大学电化学工作站系统采购项目,协调能力,高等教育科研设施
10124,巢湖学院,巢湖学院酒店管理综合实验室设备,协调能力,高等教育实验室
10125,交通运输部东海救助局,东海救助局工作站采购,协调能力,海上救助设备
10126,甘肃省白龙江林业管理局,甘肃省白龙江林业管理局林业有害生物防治农药采购项目,协调能力,林业有害生物防治
10127,广州市国家税务局北区稽查局,广州市国家税务局北区稽查局物业服务项目采购合同书,提取能力,税务稽查物业服务
10128,交通运输部东海救助局,东海救131主机增压器配件采购项目,协调能力,海上救助设备
10129,临夏州能源办,临夏州农村能源办屋面维修、粉刷及上下水改造合同,协调能力,能源办设施维护
10130,中国科学院软件研究所,中国科学院软件研究所笔记本电脑采购项目,协调能力,科研设备采购
10131,合肥热电集团有限公司,合肥滨湖新区核心区区域能源项目初步设计、施工图设计及技术咨询,协调能力,供热能源设计服务
10132,中国人民银行,中国人民银行公民身份核查转接平台设备采购合同,提取能力,人民银行信息化
10133,甘肃省人民检察院,全省检察机关服装项目,合规能力,检察机关服装
10134,中央电视台,中央电视台方楼、圆楼供电、空调适配改造（三）一号厅导控室动力适配设备部分,协调能力,媒体设施改造
10135,庄浪县职教中心,庄浪县职教中心及南湖卫生院和石桥林场冬季供暖用煤合同,协调能力,教育卫生后勤
10136,中国科学技术馆,中国科学技术馆支持延安科技馆建设增强现实及多点触控软件开发应用,协调能力,科普教育软件
10137,中国地质环境监测院,国家地下水监测工程（江苏省部分）2015年度地下水监测站点土建工程一标段,协调能力,地质监测设施建设
10138,临夏市教育局,临夏州示范县综合实践基地设备采购项目合同,协调能力,教育实践基地
10139,永靖县住房和城乡建设局,永靖县住房和城乡建设局房地产交易信息管理系统采购项目技术服务合同,协调能力,住建信息化系统
10140,积石山县人民医院,积石山县人民医院冬季供煤采购项目合同,协调能力,医疗后勤保障
10141,淮河水利委员会淮河流域水土保持监测中心站,淮河流域水土保持监测设备购置项目（第二批）合同文件,协调能力,水土保持监测设备
10142,定西市安定区体育活动中心,定西市安定区体育活动中心村级农民健身工程配套及学校配套器材项目采购合同,协调能力,体育健身设施
10143,中央电视台,《电视研究》专刊设计制作,协调能力,媒体出版服务
10144,中央电视台,现址办公家具购置,协调能力,媒体办公设施
10145,中国科学院光电技术研究所,rcs仿真分析软件系统,协调能力,光电科研软件
10146,中国地质科学院地球物理地球化学勘查研究所,X射线衍射仪技术协议/代理协议,协调能力,地质科研设备
10147,交通运输部东海救助局,东海救112主机配件采购项目,协调能力,海上救助设备
10148,暨南大学,全自动微波消解萃取仪和全自动溶剂萃取仪采购合同,协调能力,高等教育科研设施
10149,中央电视台,网络后台设备,协调能力,媒体网络设施
10150,岷县岷州中学,岷县岷州中学灾后重建项目综合教学大楼教学设备项目合同（第三批第二包）,协调能力,教育设施重建
10151,交通运输部东海救助局,东海救111主机配件采购项目,协调能力,海上救助设备
10152,暨南大学,组织氧含量测量系统采购合同,协调能力,高等教育科研设施
10153,交通运输部南海救助局,中央国家机关政府采购网上竞价合同,协调能力,海上救助设施
10154,暨南大学,颗粒物空气动力学粒径谱仪等采购合同,协调能力,高等教育科研设施
10155,中华人民共和国惠州港海关,中央单位批量集中采购简易合同,提取能力,海关采购
10156,合肥市重点工程建设管理局,合肥市食品药品检验中心用电设备采购安装,合规能力,食药检验设施
10157,国家林业局调查规划设计院,卫星遥感数据采购服务合同,协调能力,林业调查遥感服务
10158,交通运输部东海救助局,东海救201轮主机配件采购项目,协调能力,海上救助设备
10159,国家林业局调查规划设计院,森林资源管理与检查卫星遥感数据采购服务合同,协调能力,林业资源监测
10160,中国医学科学院,中国医学科学院互联网接入服务合同,协调能力,医学科研信息化
10161,内蒙古自治区国家税务局,内蒙古自治区国家税务局纳税服务平台建设采购项目采购合同,提取能力,税务服务平台
10162,国家林业局调查规划设计院,卫星遥感数据采购（1包）服务合同,协调能力,林业调查遥感服务
10163,天水市蔬菜产业开发办公室,天水市农产品质量安全检测中心建设仪器设备采购项目供货合同,协调能力,农产品质量检测
10164,天津地质矿产研究所,中央国家机关政府采购网上竞价合同,协调能力,地质科研采购
10165,中华人民共和国皇岗海关,皇岗海关物流查验作业流程监控平台系统信息化配套基础环境修缮工程合同,提取能力,海关信息化设施
10166,暨南大学,光纤光谱仪采购合同,协调能力,高等教育科研设施
10167,安徽大学,安徽大学科研仪器设备第4包,协调能力,高等教育科研设施
10168,暨南大学,黑炭分析仪、热式气体质量流量控制器采购合同,协调能力,高等教育科研设施
10169,重庆市大足区国家税务局,大足区国家税务局机关综合业务办公用房维修改造项目,提取能力,税务设施维修
10170,交通运输部东海救助局,东海救131轮尾轴调距配件采购项目,协调能力,海上救助设备
10171,国家林业局调查规划设计院,森林资源清查与动态监测卫星遥感数据采购服务合同,协调能力,林业资源监测
10172,中央电视台,复用器、网管平台,协调能力,媒体网络设施
10173,白银市平川区共和镇人民政府,白银市平川区共和镇人民政府项目所需太阳能路灯询价采购项目,协调能力,乡镇基础设施
10174,北京中医药大学,北京中医药大学2015年新校区体育器材及教学设备购置项目,协调能力,医学院校设施
10175,天津地质矿产研究所,中央国家机关政府采购网上竞价合同,协调能力,地质科研采购
10176,暨南大学,组织透明化处理系统等采购合同,协调能力,高等教育科研设施
10177,交通运输部南海救助局,中央国家机关政府采购网上竞价合同,协调能力,海上救助设施
10178,暨南大学,暨南大学视频监控系统及相关服务采购项目子包2合同,协调能力,高等教育安防设施
10179,暨南大学,X射线衍射仪等采购合同,协调能力,高等教育科研设施
10180,国家林业局经济发展研究中心,胜古南里办公区基础设施维修改造,协调能力,林业研究设施维护
10181,国家林业局调查规划设计院,卫星遥感数据采购服务合同,协调能力,林业调查遥感服务
10182,天水市药品检验检测中心,天水市药品检验检测中心高效液相色谱仪等仪器设备采购项目采购合同,合规能力,药品检验设施
10183,北京中医药大学,北京中医药大学科研设备采购项目,协调能力,医学院校科研设施
10184,交通运输部东海救助局,东海救131主机配件采购,协调能力,海上救助设备
10185,中国人民银行,中国人民银行BPS及BDS设备维保服务采购项目采购合同,提取能力,人民银行设备维保
10186,暨南大学,干式流量计、PM1连续监测仪等采购合同,协调能力,高等教育科研设施
10187,暨南大学,纯水超纯水系统采购合同,协调能力,高等教育科研设施
10188,中央电视台,周边设备,协调能力,媒体设施采购
10189,兰州新区石化产业园区管委会筹建处,兰州新区石化产业园区管委会筹建处办公区物业管理及食堂承包政府采购项目服务合同,协调能力,产业园区物业服务
10190,中国科学院新疆天文台,中央国家机关政府集中采购电子验收单,协调能力,天文科研采购
10191,天津地质矿产研究所,中央国家机关政府采购网上竞价合同,协调能力,地质科研采购
10192,陇西县菜子等乡镇,陇西县菜子等乡镇装载机采购合同,协调能力,乡镇设备采购
10193,暨南大学,浮游植物荧光仪等采购合同,协调能力,高等教育科研设施
10194,贵港市国家税务局,贵港市国家税务局旧综合业务用房维修工程,提取能力,税务设施维修
10195,中央电视台,数字音频工作站及控制台,协调能力,媒体音频设施
10196,国家林业局调查规划设计院,全国林地保护利用年度变更调查与林业双增指标年度考核卫星遥感数据采购服务合同,协调能力,林业监测调查
10197,合肥市排水管理办公室,合肥市南淝河水质提升与保障关键技术研究及工程示范课题示范工程第三方监测,协调能力,排水水质监测
10198,暨南大学,分析型离子色谱仪等设备采购合同,协调能力,高等教育科研设施
10199,四川省遥感信息测绘院,中央单位批量集中采购简易合同,协调能力,测绘设施采购
