序号,采购人,合同名称,分类,理由
7155,新疆维吾尔自治区气象技术装备保障中心,新疆新型自动气象站采购项目合同书,协调能力,组织气象服务
7156,海河流域水环境监测中心,PCR仪采购项目,协调能力,支持水利监测
7157,两当县公安局,供暖锅炉采购项目,合规能力,支持公安设施
7158,陇西县第一人民医院,产后综合治疗仪等医疗设备采购项目,协调能力,提供公共医疗服务
7159,中国科学院各研究所,稳定同位素比质谱仪合同,协调能力,支持科研能力
7160,中国科学院广州生物医药与健康研究院,采购倒置荧光显微镜竞争性谈判项目合同,协调能力,支持生物医学科研
7161,庆阳市西峰区教育体育局,购置小学课桌凳政府采购购销合同,协调能力,提供公共教育服务
7162,中国科学院重庆绿色智能技术研究院,技术开发委托合同,协调能力,支持科研服务
7163,国家测绘地理信息局第二地理信息制图院,中央国家机关政府采购网上竞价合同,协调能力,支持测绘服务
7164,国家海洋局南海工程勘察中心,释放器甲板单元,协调能力,组织海洋调查服务
7165,国家海洋局南海工程勘察中心,海底磁力日变站系统,协调能力,组织海洋调查服务
7166,中国科学院沈阳自动化研究所,结构振动与模态测试分析系统,协调能力,支持科研能力
7167,中国科学院兰州化学物理研究所,实时在线反应分析系统,协调能力,支持科研能力
7168,国家海洋局南海工程勘察中心,船用柴油,协调能力,支持海洋调查服务
7169,阿克塞县林业局,酒泉市阿克塞县林业局防沙治沙项目,协调能力,组织林业生态服务
7170,国家海洋局南海工程勘察中心,向阳红14号船深水多波束维修,协调能力,支持海洋调查设备
7171,青岛海洋地质研究所,海水入侵在线监测仪,协调能力,支持海洋地质科研
7172,国家海洋局第三海洋研究所,旋转蒸发仪,协调能力,支持海洋科研
7173,中国科学院上海应用物理研究所,便携式计算机,协调能力,支持科研运营
7174,金昌市金川公园管理所,甘肃金川金水湖国家湿地公园总体规划项目,协调能力,提供公共绿化服务
7175,中国科学技术馆,2015年科普大篷车车载展品采购项目合肥探奥2包,协调能力,提供科普公共文化服务
7176,通渭县农牧林业局,基层推广体系改革与建设补助物资采购项目,协调能力,组织农牧林业服务
7177,中国科学院西安光学精密机械研究所,红外成像系统整机测试系统,协调能力,支持科研能力
7178,中国科学院上海应用物理研究所,图形工作站,协调能力,支持科研信息化
7179,中国土地勘测规划院,2015年全国土地利用变更调查监测与核查二类监测区天绘一号卫星数据采集,协调能力,组织土地测绘服务
7180,庆阳市西峰区林业局,北石窟荒山绿化项目一包,协调能力,组织林业生态服务
7181,玉门市水务局,山洪灾害防治项目,协调能力,组织水利服务
7182,山丹县李桥乡,精准扶贫项目一标段四包,协调能力,组织扶贫服务
7183,福建省松溪等县气象局,福建省气象局新型自动气象站采购项目合同协议书,协调能力,组织气象服务
7184,中国科学院上海天文台,工控机,协调能力,支持科研运营
7185,西安市国家税务局,综合业务办公用房维修改造高低压配电柜采购及安装项目,提取能力,支持税务基础设施
7186,中国科学院地球环境研究所,单颗粒矿物释光测年平台热释光光释光测量系统,协调能力,支持科研能力
7187,玉门市第一小学,云教室项目,协调能力,提供公共教育服务
7188,北京市怀柔区国家税务局,第四税务所综合办公用房维修改造工程,提取能力,支持税务基础设施
7189,庆阳市国营合水林业总场北川林场,造林工程植被恢复及三北防护林体系建设工程项目,协调能力,组织林业生态服务
7190,庆阳市西峰区人民检察院,购置正版软件项目政府采购购销合同,合规能力,增强检察院信息化能力
7191,崆峒区环卫处,5吨湿式清扫车采购合同,协调能力,组织城市环卫服务
7192,阿克塞县林业局,2015年春季种植及补植补栽采购项目,协调能力,组织林业服务
7193,庆阳市西峰区肖金中学,建设篮球场工程政府采购合同,协调能力,提供公共教育服务
7194,国家海洋局北海海洋环境监测中心站,海洋仪器设备采购项目气相色谱自动进样器,协调能力,组织海洋监测服务
7195,中国科学技术馆,2015年展览巡展服务项目影子世界,协调能力,提供科普公共文化服务
7196,漳县教育体育局,2015年全面改善农村义务教育薄弱学校基本办学条件教学设施配备,协调能力,提供公共教育服务
7197,水利部水利信息中心,水利信息系统骨干网专线租赁,协调能力,支持水利信息化
7198,庆阳市公安局西峰分局,警用装备采购项目合同书,合规能力,增强公安装备能力
7199,宁夏大气探测技术保障中心,宁夏回族自治区气象局新型自动气象站采购项目合同书,协调能力,组织气象服务
